Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
14.17,2.27,2.12,23.7,19.97,2.49,10,2.12,0.14,2.19,0.17,0.17,22.22,10000,10,0.76,0.24
31.66,1.83,1.62,39.92,19.66,2.6,10,1.62,0.53,1.7,0.15,0.36,23.33,10500,20,0.6,0.1
44.01,1.5,1.4,48.52,19.38,2.72,10,1.41,0.64,1.46,0.13,0.46,24.44,11000,30,0.51,0.07
52.22,1.29,1.27,54.24,19.03,2.84,10,1.27,0.7,1.26,0.12,0.54,25.56,11500,40,0.46,0.06
59.4,1.11,1.11,60.58,18.78,3.11,10,1.11,0.72,1.13,0.11,0.59,26.67,12000,50,0.39,0.04
65.41,0.97,0.96,66.14,18.58,3.09,10,0.97,0.77,0.96,0.09,0.65,27.78,12500,60,0.34,0.03
70.23,0.83,0.88,68.78,18.26,3.18,10,0.88,0.8,0.81,0.08,0.71,28.89,13000,70,0.31,0.02
74.39,0.72,0.8,72.08,17.95,3.31,10,0.8,0.8,0.76,0.08,0.73,30.0,13500,80,0.28,0.02
78.16,0.62,0.75,74.02,17.68,3.42,10,0.75,0.82,0.7,0.07,0.75,31.11,14000,90,0.26,0.02
81.52,0.52,0.7,75.5,17.36,3.55,10,0.71,0.83,0.59,0.06,0.78,32.22,14500,100,0.24,0.02
84.42,0.44,0.68,76.64,17.08,3.67,10,0.69,0.84,0.54,0.06,0.8,33.33,15000,110,0.23,0.01
87.04,0.37,0.67,77.4,16.81,3.78,10,0.68,0.85,0.49,0.06,0.82,34.44,15500,120,0.23,0.01
89.58,0.3,0.69,77.26,16.56,4.06,10,0.7,0.85,0.45,0.06,0.83,35.56,16000,130,0.23,0.01
91.75,0.24,0.73,76.88,16.26,4.03,10,0.73,0.85,0.42,0.06,0.84,36.67,16500,140,0.23,0.02
93.72,0.18,0.72,77.48,15.95,4.13,10,0.73,0.86,0.34,0.05,0.87,37.78,17000,150,0.23,0.01
95.13,0.15,0.76,78.2,15.67,4.25,10,0.77,0.87,0.32,0.05,0.87,38.89,17500,160,0.22,0.02
96.24,0.12,0.79,77.54,15.44,4.38,10,0.8,0.87,0.32,0.05,0.88,40.0,18000,170,0.22,0.02
96.51,0.11,0.77,79.24,15.12,4.49,10,0.77,0.87,0.3,0.05,0.89,41.11,18500,180,0.21,0.01
97.53,0.08,0.8,79.36,14.83,4.61,10,0.81,0.87,0.27,0.05,0.9,42.22,19000,190,0.21,0.01
97.99,0.07,0.9,78.18,14.59,4.75,10,0.9,0.87,0.27,0.05,0.9,43.33,19500,200,0.22,0.02
98.15,0.06,0.81,79.82,14.27,4.87,10,0.82,0.87,0.25,0.04,0.9,44.44,20000,210,0.2,0.01
98.38,0.05,0.83,80.02,14.01,4.97,10,0.84,0.87,0.25,0.04,0.9,45.56,20500,220,0.2,0.01
98.55,0.05,0.85,80.0,13.74,5.08,10,0.85,0.88,0.24,0.04,0.91,46.67,21000,230,0.2,0.01
98.8,0.04,0.82,79.66,13.42,5.19,10,0.82,0.87,0.25,0.04,0.9,47.78,21500,240,0.2,0.02
98.88,0.04,0.87,80.46,13.16,5.31,10,0.87,0.88,0.23,0.04,0.91,48.89,22000,250,0.2,0.02
98.96,0.04,0.84,80.92,12.9,5.43,10,0.84,0.88,0.23,0.04,0.91,50.0,22500,260,0.19,0.01
99.05,0.03,0.86,80.3,12.58,5.57,10,0.86,0.88,0.23,0.04,0.91,51.11,23000,270,0.2,0.02
99.04,0.03,0.8,81.1,12.29,5.68,10,0.8,0.88,0.22,0.04,0.91,52.22,23500,280,0.19,0.01
99.13,0.03,0.84,80.74,12.02,5.78,10,0.84,0.88,0.22,0.04,0.91,53.33,24000,290,0.19,0.01
99.16,0.03,0.8,81.58,11.7,5.9,10,0.8,0.88,0.21,0.04,0.92,54.44,24500,300,0.18,0.01
99.27,0.03,0.81,81.32,11.45,6.03,10,0.81,0.88,0.22,0.04,0.91,55.56,25000,310,0.19,0.01
