Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
69.55,0.85,1.37,62.66,-1.0,4.63,-1,1.36,-1.0,0.51,0.08,0.82,22.22,10000,10,0.37,0.04
93.9,0.18,1.4,66.7,6.37,5.52,10,1.4,0.8399999737739563,0.33,0.07,0.88,26.67,12000,20,0.33,0.04
98.43,0.05,1.45,70.48,6.04,6.42,10,1.43,0.8600000143051147,0.24,0.06,0.91,31.11,14000,30,0.3,0.03
99.21,0.03,1.47,71.1,5.55,7.33,10,1.46,0.8700000047683716,0.22,0.06,0.92,35.56,16000,40,0.29,0.04
99.39,0.02,1.45,71.46,5.3,8.23,10,1.44,0.8700000047683716,0.21,0.06,0.92,40.0,18000,50,0.29,0.03
99.43,0.02,1.33,74.02,4.93,9.12,10,1.32,0.8700000047683716,0.21,0.05,0.92,44.44,20000,60,0.26,0.03
99.6,0.02,1.28,74.78,4.58,10.01,10,1.27,0.8700000047683716,0.19,0.05,0.93,48.89,22000,70,0.25,0.03
99.35,0.02,1.42,72.14,4.22,10.89,10,1.41,0.8700000047683716,0.21,0.06,0.92,53.33,24000,80,0.28,0.03
99.19,0.03,1.22,75.16,3.84,11.81,10,1.2,0.8500000238418579,0.2,0.05,0.93,57.78,26000,90,0.25,0.02
99.22,0.03,1.26,75.62,3.5,12.71,10,1.24,0.8500000238418579,0.19,0.05,0.93,62.22,28000,100,0.24,0.03
99.01,0.03,1.18,75.46,3.16,13.6,10,1.18,0.8500000238418579,0.19,0.05,0.93,66.67,30000,110,0.25,0.02
98.97,0.03,1.06,77.84,2.74,14.49,10,1.06,0.8399999737739563,0.18,0.05,0.93,71.11,32000,120,0.22,0.02
99.01,0.03,1.04,78.82,2.45,15.4,10,1.03,0.8399999737739563,0.17,0.04,0.94,75.56,34000,130,0.21,0.02
98.88,0.04,0.98,79.54,2.08,16.28,10,0.98,0.8399999737739563,0.16,0.04,0.94,80.0,36000,140,0.2,0.02
98.78,0.04,0.89,81.3,1.7,17.18,10,0.88,0.8500000238418579,0.16,0.04,0.94,84.44,38000,150,0.19,0.02
98.77,0.04,0.88,80.98,1.35,18.08,10,0.86,0.8299999833106995,0.16,0.04,0.94,88.89,40000,160,0.19,0.02
98.64,0.05,0.84,82.52,1.03,18.99,10,0.83,0.8299999833106995,0.15,0.04,0.95,93.33,42000,170,0.17,0.02
98.47,0.05,0.75,83.52,0.68,19.87,10,0.74,0.800000011920929,0.14,0.03,0.95,97.78,44000,180,0.16,0.01
98.86,0.04,0.81,82.64,0.28,20.33,10,0.8,0.8199999928474426,0.14,0.04,0.95,100.0,45000,190,0.17,0.01
