Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
33.08,1.85,1.52,45.12,3.99,1.6,10,1.52,0.59,1.6,0.14,0.42,22.22,10000,10,0.55,0.08
49.07,1.41,1.3,53.72,3.97,1.65,10,1.3,0.69,1.33,0.12,0.52,23.33,10500,20,0.46,0.06
56.54,1.21,1.13,59.52,3.85,1.73,10,1.13,0.73,1.19,0.11,0.57,24.44,11000,30,0.4,0.04
62.47,1.06,1.03,64.0,3.83,1.78,10,1.03,0.78,0.98,0.1,0.64,25.56,11500,40,0.36,0.03
67.84,0.91,0.98,66.0,3.82,1.86,10,0.97,0.81,0.83,0.09,0.7,26.67,12000,50,0.34,0.03
72.55,0.78,0.94,68.66,3.71,1.93,10,0.93,0.82,0.76,0.08,0.73,27.78,12500,60,0.31,0.03
76.92,0.66,0.94,69.92,3.66,2.02,10,0.93,0.84,0.65,0.07,0.76,28.89,13000,70,0.3,0.03
81.47,0.54,1.01,69.88,3.66,2.1,10,1.0,0.85,0.52,0.07,0.81,30.0,13500,80,0.3,0.03
85.21,0.43,1.02,70.74,3.69,2.13,10,1.02,0.86,0.45,0.07,0.83,31.11,14000,90,0.29,0.02
88.17,0.35,1.09,71.06,3.51,2.21,10,1.07,0.87,0.4,0.06,0.85,32.22,14500,100,0.29,0.02
90.48,0.29,1.16,71.86,3.48,2.28,10,1.14,0.87,0.36,0.06,0.86,33.33,15000,110,0.28,0.03
91.93,0.25,1.2,72.2,3.36,2.36,10,1.18,0.88,0.32,0.06,0.88,34.44,15500,120,0.28,0.02
93.07,0.21,1.24,71.82,3.35,2.42,10,1.21,0.88,0.32,0.06,0.88,35.56,16000,130,0.28,0.03
94.07,0.19,1.24,73.1,3.29,2.49,10,1.21,0.88,0.28,0.06,0.9,36.67,16500,140,0.27,0.02
94.6,0.17,1.24,73.64,3.21,2.58,10,1.21,0.88,0.28,0.06,0.89,37.78,17000,150,0.26,0.02
95.14,0.15,1.32,73.38,3.22,2.66,10,1.28,0.88,0.26,0.06,0.9,38.89,17500,160,0.27,0.02
95.39,0.15,1.33,73.26,3.15,2.73,10,1.29,0.88,0.27,0.06,0.9,40.0,18000,170,0.27,0.02
95.63,0.14,1.26,73.7,3.1,2.81,10,1.22,0.89,0.27,0.06,0.9,41.11,18500,180,0.26,0.02
95.97,0.13,1.29,73.42,3.05,2.9,10,1.25,0.89,0.26,0.06,0.9,42.22,19000,190,0.27,0.02
96.19,0.13,1.34,73.94,3.02,2.92,10,1.29,0.89,0.23,0.05,0.91,43.33,19500,200,0.26,0.02
96.52,0.11,1.28,74.64,2.92,3.03,10,1.24,0.89,0.24,0.05,0.91,44.44,20000,210,0.25,0.02
96.55,0.11,1.29,74.64,2.83,3.07,10,1.25,0.89,0.24,0.05,0.91,45.56,20500,220,0.25,0.02
96.64,0.11,1.32,75.26,2.79,3.14,10,1.28,0.89,0.22,0.05,0.92,46.67,21000,230,0.25,0.02
96.85,0.1,1.25,74.96,2.74,3.21,10,1.21,0.89,0.24,0.05,0.91,47.78,21500,240,0.25,0.02
96.99,0.1,1.28,75.16,2.73,3.29,10,1.24,0.89,0.23,0.05,0.91,48.89,22000,250,0.25,0.02
97.06,0.1,1.25,75.44,2.67,3.37,10,1.21,0.89,0.23,0.05,0.91,50.0,22500,260,0.25,0.02
97.23,0.09,1.24,75.46,2.56,3.45,10,1.21,0.89,0.23,0.05,0.91,51.11,23000,270,0.25,0.02
97.33,0.09,1.22,75.7,2.54,3.5,10,1.21,0.89,0.23,0.05,0.91,52.22,23500,280,0.24,0.02
97.41,0.08,1.23,75.68,2.46,3.62,10,1.21,0.89,0.23,0.05,0.91,53.33,24000,290,0.24,0.02
97.56,0.08,1.27,75.62,2.43,3.64,10,1.24,0.89,0.22,0.05,0.92,54.44,24500,300,0.24,0.02
97.54,0.08,1.24,76.02,2.36,3.73,10,1.22,0.89,0.22,0.05,0.91,55.56,25000,310,0.24,0.02
