Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
32.68,1.85,1.5,45.36,4.01,1.59,10,1.5,0.58,1.62,0.14,0.41,22.22,10000,10,0.55,0.09
48.76,1.42,1.27,52.92,4.07,1.66,10,1.28,0.68,1.32,0.12,0.51,23.33,10500,20,0.47,0.05
56.82,1.21,1.09,61.76,3.93,1.73,10,1.09,0.74,1.16,0.11,0.58,24.44,11000,30,0.38,0.04
63.02,1.04,0.99,65.14,3.92,1.81,10,0.99,0.77,1.0,0.09,0.64,25.56,11500,40,0.35,0.03
68.21,0.91,0.94,66.96,3.78,1.88,10,0.94,0.81,0.84,0.09,0.7,26.67,12000,50,0.33,0.03
73.0,0.77,0.91,69.12,3.75,1.93,10,0.92,0.83,0.69,0.08,0.75,27.78,12500,60,0.31,0.02
77.61,0.65,0.92,69.7,3.74,2.03,10,0.92,0.84,0.63,0.07,0.77,28.89,13000,70,0.3,0.02
82.18,0.52,0.94,71.76,3.71,2.09,10,0.94,0.85,0.51,0.07,0.81,30.0,13500,80,0.28,0.02
86.07,0.41,0.98,71.76,3.61,2.14,10,0.99,0.86,0.45,0.06,0.84,31.11,14000,90,0.28,0.02
88.88,0.33,0.99,72.5,3.55,2.22,10,0.99,0.87,0.4,0.06,0.85,32.22,14500,100,0.28,0.02
91.12,0.27,1.05,73.56,3.48,2.31,10,1.06,0.88,0.34,0.06,0.87,33.33,15000,110,0.26,0.02
92.31,0.24,1.1,73.4,3.44,2.38,10,1.1,0.88,0.33,0.06,0.87,34.44,15500,120,0.27,0.02
93.58,0.2,1.15,72.98,3.38,2.45,10,1.15,0.88,0.3,0.06,0.89,35.56,16000,130,0.27,0.02
94.32,0.18,1.14,73.48,3.34,2.53,10,1.13,0.88,0.29,0.06,0.89,36.67,16500,140,0.27,0.02
94.79,0.17,1.16,73.58,3.22,2.57,10,1.15,0.88,0.29,0.06,0.89,37.78,17000,150,0.26,0.02
95.28,0.15,1.14,74.02,3.11,2.62,10,1.14,0.88,0.28,0.06,0.9,38.89,17500,160,0.26,0.02
95.55,0.15,1.17,74.44,3.19,2.72,10,1.16,0.89,0.26,0.05,0.9,40.0,18000,170,0.26,0.02
95.71,0.14,1.22,73.46,3.59,3.13,10,1.21,0.89,0.26,0.06,0.9,41.11,18500,180,0.27,0.02
95.89,0.13,1.22,74.3,3.11,2.87,10,1.2,0.89,0.25,0.05,0.9,42.22,19000,190,0.26,0.02
96.27,0.12,1.24,74.82,2.95,2.93,10,1.22,0.89,0.24,0.05,0.91,43.33,19500,200,0.25,0.02
96.55,0.11,1.19,75.26,2.89,2.99,10,1.17,0.89,0.25,0.05,0.9,44.44,20000,210,0.25,0.02
96.59,0.11,1.17,75.1,2.83,3.08,10,1.16,0.89,0.25,0.05,0.9,45.56,20500,220,0.25,0.02
96.77,0.11,1.22,75.24,2.8,3.15,10,1.2,0.89,0.23,0.05,0.91,46.67,21000,230,0.25,0.02
97.09,0.1,1.2,75.42,2.78,3.23,10,1.18,0.89,0.23,0.05,0.91,47.78,21500,240,0.25,0.02
97.16,0.1,1.19,75.44,2.76,3.3,10,1.17,0.89,0.23,0.05,0.91,48.89,22000,250,0.25,0.02
97.26,0.09,1.28,75.7,2.66,3.35,10,1.25,0.89,0.21,0.05,0.92,50.0,22500,260,0.24,0.02
97.43,0.08,1.21,76.32,2.57,3.44,10,1.18,0.89,0.22,0.05,0.92,51.11,23000,270,0.24,0.02
97.41,0.08,1.2,76.38,2.6,3.5,10,1.17,0.89,0.22,0.05,0.91,52.22,23500,280,0.24,0.02
97.49,0.08,1.21,75.94,2.49,3.59,10,1.19,0.89,0.21,0.05,0.92,53.33,24000,290,0.24,0.02
97.58,0.08,1.21,76.8,2.38,3.66,10,1.18,0.89,0.21,0.05,0.92,54.44,24500,300,0.23,0.02
97.71,0.08,1.17,76.9,2.39,3.7,10,1.15,0.89,0.21,0.05,0.92,55.56,25000,310,0.23,0.02
