Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
13.16,2.29,2.22,20.08,4.03,1.55,10,2.22,0.05,2.27,0.18,0.13,22.22,10000,5,0.8,0.33
28.56,2.0,1.9,32.5,4.1,1.63,10,1.89,0.38,1.96,0.16,0.28,23.33,10500,10,0.68,0.18
39.36,1.71,1.71,38.84,3.92,1.69,10,1.7,0.54,1.7,0.15,0.39,24.44,11000,15,0.61,0.12
46.41,1.51,1.59,43.14,3.97,1.78,10,1.59,0.56,1.62,0.14,0.41,25.56,11500,20,0.57,0.1
50.94,1.4,1.53,45.12,3.85,1.85,10,1.53,0.61,1.52,0.14,0.45,26.67,12000,25,0.55,0.08
54.8,1.29,1.46,46.54,3.84,1.93,10,1.47,0.64,1.42,0.13,0.48,27.78,12500,30,0.53,0.08
57.82,1.21,1.44,48.08,3.85,2.02,10,1.44,0.64,1.39,0.13,0.49,28.89,13000,35,0.52,0.07
60.63,1.13,1.4,49.98,3.75,2.08,10,1.4,0.66,1.3,0.13,0.52,30.0,13500,40,0.5,0.06
63.61,1.05,1.37,51.72,3.63,2.13,10,1.37,0.67,1.28,0.12,0.53,31.11,14000,45,0.48,0.07
66.2,0.98,1.34,52.46,3.62,2.21,10,1.34,0.69,1.2,0.12,0.56,32.22,14500,50,0.48,0.06
68.45,0.91,1.34,52.5,3.47,2.28,10,1.35,0.7,1.15,0.12,0.58,33.33,15000,55,0.48,0.06
70.44,0.86,1.38,51.4,3.5,2.37,10,1.38,0.69,1.12,0.12,0.59,34.44,15500,60,0.49,0.06
72.08,0.81,1.37,52.5,3.43,2.41,10,1.38,0.71,1.07,0.11,0.61,35.56,16000,65,0.48,0.07
73.81,0.77,1.34,53.88,3.35,2.51,10,1.34,0.72,1.03,0.11,0.62,36.67,16500,70,0.46,0.06
75.72,0.71,1.35,53.4,3.26,2.56,10,1.36,0.72,1.02,0.11,0.63,37.78,17000,75,0.47,0.06
77.1,0.67,1.34,54.7,3.24,2.61,10,1.35,0.73,0.96,0.11,0.65,38.89,17500,80,0.45,0.06
78.54,0.64,1.35,54.96,3.18,2.74,10,1.35,0.74,0.94,0.11,0.66,40.0,18000,85,0.45,0.06
79.53,0.61,1.43,53.72,3.09,2.81,10,1.43,0.75,0.89,0.11,0.68,41.11,18500,90,0.46,0.06
80.63,0.57,1.39,54.52,3.03,2.86,10,1.39,0.75,0.86,0.1,0.69,42.22,19000,95,0.45,0.06
81.83,0.54,1.41,54.94,3.04,2.94,10,1.42,0.75,0.83,0.1,0.69,43.33,19500,100,0.45,0.06
82.8,0.51,1.45,55.2,3.02,3.01,10,1.46,0.76,0.8,0.1,0.71,44.44,20000,105,0.45,0.06
83.5,0.49,1.49,54.02,2.91,3.09,10,1.48,0.75,0.79,0.1,0.71,45.56,20500,110,0.46,0.06
84.19,0.46,1.49,54.7,2.83,3.13,10,1.5,0.76,0.75,0.1,0.72,46.67,21000,115,0.45,0.06
85.21,0.44,1.51,55.04,2.74,3.25,10,1.51,0.75,0.74,0.1,0.73,47.78,21500,120,0.45,0.06
85.91,0.42,1.58,54.8,2.79,3.27,10,1.58,0.76,0.69,0.1,0.74,48.89,22000,125,0.45,0.06
86.45,0.41,1.57,55.74,2.67,3.35,10,1.57,0.76,0.68,0.1,0.75,50.0,22500,130,0.44,0.06
87.1,0.39,1.63,54.66,2.69,3.45,10,1.63,0.75,0.66,0.1,0.76,51.11,23000,135,0.45,0.06
87.49,0.38,1.61,55.1,2.56,3.52,10,1.62,0.77,0.64,0.1,0.76,52.22,23500,140,0.45,0.06
88.05,0.36,1.64,54.56,2.5,3.59,10,1.64,0.76,0.64,0.1,0.76,53.33,24000,145,0.45,0.06
88.43,0.35,1.65,55.66,2.47,3.64,10,1.65,0.77,0.6,0.1,0.78,54.44,24500,150,0.44,0.06
88.63,0.35,1.66,56.26,2.35,3.74,10,1.66,0.78,0.59,0.09,0.78,55.56,25000,155,0.44,0.06
