Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
10.24,2.32,2.3,10.88,-1.0,1.65,-1,2.3,-1.0,2.3,0.18,0.12,22.22,10000,10,0.89,0.48
16.02,2.19,1.93,23.3,4.19,1.9,10,1.92,0.009999999776482582,1.94,0.17,0.25,26.67,12000,20,0.77,0.18
31.43,1.77,1.69,35.7,3.9,2.22,10,1.67,0.3700000047683716,1.72,0.15,0.33,31.11,14000,30,0.64,0.12
45.46,1.47,1.44,44.94,3.86,2.5,10,1.43,0.47999998927116394,1.46,0.13,0.44,35.56,16000,40,0.55,0.07
56.96,1.19,1.3,51.42,3.44,2.81,10,1.28,0.6100000143051147,1.23,0.12,0.54,40.0,18000,50,0.49,0.06
65.95,0.96,1.18,57.02,3.23,3.1,10,1.16,0.6700000166893005,1.0,0.1,0.63,44.44,20000,60,0.43,0.04
73.83,0.75,1.1,61.54,2.99,3.49,10,1.08,0.7300000190734863,0.86,0.09,0.68,48.89,22000,70,0.38,0.04
79.94,0.58,1.1,62.64,2.71,3.72,10,1.08,0.7300000190734863,0.74,0.09,0.72,53.33,24000,80,0.37,0.04
84.67,0.46,1.28,62.64,2.59,3.99,10,1.26,0.7400000095367432,0.58,0.08,0.78,57.78,26000,90,0.37,0.04
88.35,0.35,1.25,65.2,2.32,4.28,10,1.23,0.7599999904632568,0.5,0.08,0.81,62.22,28000,100,0.35,0.04
91.52,0.27,1.42,65.82,2.07,4.59,10,1.41,0.7599999904632568,0.41,0.07,0.85,66.67,30000,110,0.34,0.04
93.76,0.21,1.49,67.12,1.92,4.95,10,1.48,0.7799999713897705,0.33,0.07,0.87,71.11,32000,120,0.33,0.04
95.07,0.18,1.58,66.82,1.7,5.25,10,1.56,0.7699999809265137,0.31,0.07,0.88,75.56,34000,130,0.33,0.04
95.7,0.16,1.5,69.66,1.42,5.44,10,1.48,0.7699999809265137,0.26,0.06,0.9,80.0,36000,140,0.3,0.03
96.31,0.14,1.52,69.56,1.2,5.79,10,1.49,0.75,0.26,0.06,0.9,84.44,38000,150,0.3,0.04
96.37,0.14,1.49,70.04,0.99,6.11,10,1.46,0.7900000214576721,0.24,0.06,0.91,88.89,40000,160,0.3,0.03
96.61,0.13,1.4,71.02,0.76,6.44,10,1.37,0.7599999904632568,0.24,0.06,0.91,93.33,42000,170,0.29,0.03
96.48,0.13,1.57,71.18,0.51,6.66,10,1.52,0.75,0.21,0.06,0.92,97.78,44000,180,0.29,0.03
97.26,0.11,1.54,70.76,0.23,6.85,10,1.51,0.7300000190734863,0.21,0.06,0.92,100.0,45000,190,0.29,0.03
