Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
12.04,2.3,2.27,11.44,20.0,2.49,10,2.27,0.0,2.3,0.18,0.12,22.22,10000,10,0.89,0.41
30.38,1.88,1.65,39.78,19.65,2.65,10,1.65,0.51,1.7,0.15,0.34,23.33,10500,20,0.6,0.11
42.46,1.55,1.41,49.44,19.45,2.72,10,1.41,0.64,1.46,0.13,0.45,24.44,11000,30,0.51,0.07
48.96,1.38,1.22,55.76,19.13,2.85,10,1.23,0.7,1.3,0.12,0.52,25.56,11500,40,0.44,0.05
55.35,1.23,1.1,60.7,18.91,2.99,10,1.1,0.73,1.15,0.11,0.58,26.67,12000,50,0.39,0.04
60.74,1.09,0.95,65.78,18.75,3.19,10,0.95,0.78,0.97,0.09,0.65,27.78,12500,60,0.34,0.03
65.01,0.98,0.9,68.02,18.22,3.21,10,0.9,0.8,0.84,0.08,0.69,28.89,13000,70,0.32,0.02
69.32,0.86,0.81,71.44,17.94,3.32,10,0.81,0.81,0.8,0.08,0.71,30.0,13500,80,0.29,0.02
72.97,0.76,0.73,74.8,17.73,3.44,10,0.73,0.83,0.71,0.07,0.75,31.11,14000,90,0.25,0.02
76.09,0.67,0.7,76.06,17.54,3.56,10,0.7,0.85,0.59,0.06,0.79,32.22,14500,100,0.24,0.02
79.23,0.58,0.64,77.94,17.15,3.68,10,0.64,0.85,0.54,0.06,0.8,33.33,15000,110,0.22,0.01
82.25,0.5,0.68,78.2,16.93,3.8,10,0.68,0.86,0.46,0.05,0.83,34.44,15500,120,0.22,0.01
85.44,0.41,0.64,79.38,16.59,3.91,10,0.65,0.87,0.42,0.05,0.84,35.56,16000,130,0.21,0.01
88.0,0.34,0.67,79.34,16.31,4.04,10,0.67,0.87,0.39,0.05,0.85,36.67,16500,140,0.21,0.01
90.47,0.28,0.69,79.92,16.05,4.15,10,0.7,0.88,0.34,0.05,0.87,37.78,17000,150,0.2,0.01
92.93,0.21,0.73,80.16,15.82,4.27,10,0.74,0.88,0.3,0.05,0.88,38.89,17500,160,0.2,0.01
94.38,0.17,0.86,77.88,15.5,4.39,10,0.86,0.88,0.3,0.05,0.88,40.0,18000,170,0.22,0.01
95.51,0.14,0.75,80.44,15.13,4.51,10,0.75,0.88,0.27,0.04,0.89,41.11,18500,180,0.2,0.01
96.66,0.11,0.74,80.96,14.96,4.66,10,0.74,0.89,0.25,0.04,0.9,42.22,19000,190,0.19,0.01
97.07,0.09,0.75,80.62,14.66,4.76,10,0.75,0.89,0.26,0.04,0.9,43.33,19500,200,0.19,0.01
97.57,0.08,0.82,81.1,14.33,4.86,10,0.81,0.89,0.22,0.04,0.91,44.44,20000,210,0.19,0.01
97.92,0.07,0.75,81.8,14.07,4.98,10,0.75,0.89,0.23,0.04,0.91,45.56,20500,220,0.18,0.01
98.1,0.06,0.77,81.58,13.74,5.1,10,0.76,0.89,0.22,0.04,0.91,46.67,21000,230,0.18,0.01
98.34,0.06,0.81,81.84,13.47,5.23,10,0.81,0.89,0.2,0.04,0.92,47.78,21500,240,0.18,0.01
98.38,0.05,0.77,82.24,13.27,5.38,10,0.77,0.89,0.21,0.04,0.92,48.89,22000,250,0.18,0.01
98.6,0.05,0.8,82.46,12.94,5.49,10,0.8,0.89,0.2,0.04,0.92,50.0,22500,260,0.18,0.01
98.72,0.04,0.76,83.26,12.63,5.59,10,0.76,0.89,0.2,0.04,0.92,51.11,23000,270,0.17,0.01
98.85,0.04,0.75,82.76,12.33,5.68,10,0.75,0.89,0.2,0.04,0.92,52.22,23500,280,0.17,0.01
98.83,0.04,0.74,83.54,12.04,5.78,10,0.74,0.89,0.2,0.04,0.92,53.33,24000,290,0.16,0.01
99.02,0.03,0.75,83.0,11.77,5.91,10,0.75,0.89,0.2,0.04,0.92,54.44,24500,300,0.17,0.01
98.99,0.03,0.7,83.14,11.49,6.2,10,0.71,0.89,0.21,0.04,0.92,55.56,25000,310,0.17,0.01
