Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
11.68,2.29,2.11,22.82,19.89,2.49,10,2.11,0.15,2.2,0.17,0.17,22.22,10000,10,0.77,0.27
34.49,1.77,1.67,37.18,19.6,2.6,10,1.67,0.58,1.54,0.14,0.44,23.33,10500,20,0.63,0.11
45.68,1.46,1.37,50.06,19.34,2.71,10,1.37,0.65,1.41,0.13,0.47,24.44,11000,30,0.5,0.06
52.93,1.28,1.22,55.3,19.04,2.84,10,1.22,0.69,1.29,0.12,0.52,25.56,11500,40,0.45,0.05
59.5,1.12,1.1,60.64,18.74,2.96,10,1.1,0.75,1.1,0.1,0.6,26.67,12000,50,0.39,0.04
65.11,0.97,0.98,64.32,18.44,3.07,10,0.98,0.76,1.0,0.09,0.64,27.78,12500,60,0.36,0.03
69.87,0.85,0.88,68.42,18.19,3.36,10,0.88,0.79,0.87,0.08,0.69,28.89,13000,70,0.32,0.02
74.28,0.73,0.79,72.0,17.92,3.32,10,0.79,0.81,0.76,0.08,0.73,30.0,13500,80,0.28,0.02
78.03,0.62,0.76,73.54,17.62,3.42,10,0.75,0.82,0.72,0.07,0.74,31.11,14000,90,0.26,0.02
81.33,0.53,0.71,75.56,17.35,3.53,10,0.71,0.83,0.62,0.07,0.77,32.22,14500,100,0.24,0.02
84.49,0.44,0.7,76.36,17.02,3.66,10,0.7,0.84,0.56,0.06,0.79,33.33,15000,110,0.24,0.01
87.17,0.36,0.72,76.66,16.76,3.78,10,0.72,0.85,0.48,0.06,0.82,34.44,15500,120,0.23,0.02
89.96,0.29,0.74,76.9,16.49,3.9,10,0.74,0.85,0.46,0.06,0.83,35.56,16000,130,0.23,0.02
92.28,0.22,0.75,77.94,16.27,4.02,10,0.75,0.86,0.37,0.05,0.86,36.67,16500,140,0.22,0.02
94.02,0.17,0.78,78.4,16.0,4.14,10,0.78,0.87,0.35,0.05,0.87,37.78,17000,150,0.22,0.02
95.69,0.13,0.84,77.34,15.66,4.25,10,0.84,0.87,0.32,0.05,0.88,38.89,17500,160,0.23,0.02
96.64,0.1,0.88,77.4,15.32,4.36,10,0.87,0.87,0.31,0.05,0.88,40.0,18000,170,0.23,0.02
97.28,0.09,0.88,77.94,15.1,4.48,10,0.88,0.87,0.28,0.05,0.89,41.11,18500,180,0.22,0.02
97.93,0.07,0.92,78.2,14.8,4.6,10,0.91,0.87,0.26,0.05,0.9,42.22,19000,190,0.22,0.02
98.35,0.06,0.87,79.26,14.51,4.73,10,0.86,0.88,0.25,0.05,0.9,43.33,19500,200,0.21,0.02
98.48,0.05,0.88,78.96,14.29,4.84,10,0.88,0.88,0.26,0.05,0.9,44.44,20000,210,0.21,0.02
98.66,0.05,0.96,79.16,13.98,4.98,10,0.95,0.88,0.24,0.05,0.91,45.56,20500,220,0.21,0.02
98.75,0.04,0.88,79.58,13.67,5.08,10,0.88,0.88,0.24,0.05,0.9,46.67,21000,230,0.2,0.02
98.98,0.04,0.98,78.56,13.4,5.19,10,0.97,0.88,0.23,0.05,0.91,47.78,21500,240,0.21,0.02
99.07,0.03,0.9,80.22,13.11,5.29,10,0.89,0.88,0.23,0.04,0.91,48.89,22000,250,0.2,0.01
99.13,0.03,0.94,79.4,12.81,5.42,10,0.93,0.88,0.23,0.04,0.91,50.0,22500,260,0.21,0.02
99.15,0.03,1.0,78.46,12.54,5.55,10,0.99,0.88,0.23,0.05,0.91,51.11,23000,270,0.22,0.02
99.15,0.03,0.89,79.42,12.3,5.69,10,0.88,0.88,0.24,0.04,0.9,52.22,23500,280,0.21,0.02
99.27,0.03,0.84,80.04,11.98,5.8,10,0.84,0.88,0.23,0.04,0.91,53.33,24000,290,0.2,0.01
99.34,0.02,0.87,80.22,11.7,5.89,10,0.87,0.88,0.23,0.04,0.91,54.44,24500,300,0.2,0.02
99.3,0.03,0.87,80.8,11.41,6.0,10,0.87,0.88,0.22,0.04,0.91,55.56,25000,310,0.19,0.02
