Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
24.66,2.06,1.78,35.44,-1.0,1.94,-1,1.78,-1.0,1.85,0.16,0.32,22.22,10000,10,0.65,0.14
39.97,1.66,1.44,48.84,5.05,3.72,10,1.45,0.46000000834465027,1.41,0.13,0.48,44.44,20000,20,0.51,0.08
49.24,1.41,1.23,56.08,4.13,5.6,10,1.24,0.699999988079071,1.13,0.11,0.6,66.67,30000,30,0.44,0.05
59.55,1.13,1.07,62.52,2.18,7.39,10,1.08,0.7799999713897705,1.0,0.1,0.64,88.89,40000,40,0.37,0.04
68.63,0.89,0.99,66.18,0.91,8.27,10,0.99,0.8199999928474426,0.89,0.09,0.68,100.0,45000,50,0.34,0.03
