Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
24.87,2.05,1.8,35.74,-1.0,1.52,-1,1.8,-1.0,1.84,0.16,0.32,22.22,10000,10,0.64,0.15
40.04,1.65,1.48,46.66,3.97,1.78,10,1.49,0.46000000834465027,1.48,0.14,0.45,26.67,12000,20,0.53,0.08
46.38,1.49,1.36,50.4,3.78,2.06,10,1.37,0.6399999856948853,1.33,0.12,0.51,31.11,14000,30,0.5,0.06
49.97,1.4,1.26,55.26,3.51,2.35,10,1.27,0.699999988079071,1.21,0.12,0.55,35.56,16000,40,0.45,0.05
52.47,1.32,1.24,56.22,3.3,2.65,10,1.25,0.75,1.09,0.11,0.6,40.0,18000,50,0.44,0.05
56.05,1.23,1.17,58.68,3.11,2.92,10,1.17,0.7799999713897705,1.01,0.1,0.63,44.44,20000,60,0.41,0.04
59.09,1.15,1.11,61.08,2.9,3.19,10,1.11,0.800000011920929,0.95,0.1,0.66,48.89,22000,70,0.39,0.04
62.11,1.06,1.06,63.28,2.72,3.47,10,1.07,0.8199999928474426,0.86,0.09,0.69,53.33,24000,80,0.37,0.03
64.6,0.99,1.04,64.36,2.38,3.79,10,1.05,0.8399999737739563,0.82,0.09,0.7,57.78,26000,90,0.36,0.03
67.51,0.91,1.03,65.42,2.22,4.03,10,1.04,0.8500000238418579,0.77,0.09,0.72,62.22,28000,100,0.35,0.03
70.17,0.84,1.07,65.32,1.99,4.33,10,1.08,0.8600000143051147,0.72,0.08,0.74,66.67,30000,110,0.35,0.04
72.73,0.77,1.03,66.36,1.8,4.59,10,1.04,0.8600000143051147,0.69,0.08,0.75,71.11,32000,120,0.34,0.03
75.08,0.7,1.03,67.3,1.51,4.88,10,1.04,0.8600000143051147,0.61,0.08,0.78,75.56,34000,130,0.33,0.03
77.44,0.64,1.07,66.7,1.33,5.18,10,1.08,0.8700000047683716,0.59,0.08,0.78,80.0,36000,140,0.33,0.03
79.89,0.57,1.08,67.46,1.08,5.47,10,1.09,0.8700000047683716,0.54,0.07,0.8,84.44,38000,150,0.33,0.03
82.1,0.51,1.12,66.66,0.86,5.74,10,1.13,0.8600000143051147,0.53,0.08,0.8,88.89,40000,160,0.33,0.03
84.05,0.46,1.17,67.2,0.67,6.03,10,1.17,0.8500000238418579,0.49,0.07,0.82,93.33,42000,170,0.33,0.03
85.91,0.4,1.21,66.84,0.44,6.31,10,1.22,0.8399999737739563,0.47,0.07,0.82,97.78,44000,180,0.33,0.03
87.31,0.36,1.27,66.64,0.2,6.4,10,1.28,0.8100000023841858,0.44,0.07,0.83,100.0,45000,190,0.33,0.03
