Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
23.47,2.07,1.82,33.26,-1.0,1.52,-1,1.82,-1.0,1.86,0.16,0.32,22.22,10000,10,0.67,0.15
39.7,1.68,1.49,45.64,3.94,1.81,10,1.49,0.4399999976158142,1.46,0.13,0.46,26.67,12000,20,0.54,0.08
47.02,1.47,1.34,51.26,3.74,2.09,10,1.34,0.6399999856948853,1.3,0.12,0.53,31.11,14000,30,0.49,0.06
50.21,1.39,1.28,53.58,3.51,2.38,10,1.28,0.7200000286102295,1.2,0.12,0.56,35.56,16000,40,0.46,0.05
53.57,1.29,1.23,56.14,3.34,2.68,10,1.23,0.75,1.1,0.11,0.6,40.0,18000,50,0.44,0.05
57.18,1.2,1.17,58.48,3.14,2.93,10,1.18,0.7799999713897705,1.0,0.1,0.63,44.44,20000,60,0.42,0.04
60.12,1.12,1.17,59.26,2.89,3.23,10,1.17,0.800000011920929,0.91,0.1,0.67,48.89,22000,70,0.41,0.04
63.14,1.03,1.15,61.14,2.72,3.52,10,1.16,0.8199999928474426,0.82,0.09,0.7,53.33,24000,80,0.39,0.04
65.65,0.96,1.16,60.82,2.49,3.8,10,1.17,0.8399999737739563,0.79,0.09,0.71,57.78,26000,90,0.39,0.04
68.61,0.89,1.17,61.74,2.26,4.07,10,1.18,0.8500000238418579,0.73,0.09,0.73,62.22,28000,100,0.38,0.04
70.86,0.82,1.16,63.02,2.0,4.37,10,1.16,0.8600000143051147,0.69,0.09,0.75,66.67,30000,110,0.37,0.04
73.12,0.76,1.17,63.88,1.83,4.64,10,1.18,0.8600000143051147,0.64,0.08,0.76,71.11,32000,120,0.36,0.04
75.04,0.7,1.21,63.4,1.59,4.92,10,1.21,0.8600000143051147,0.62,0.08,0.77,75.56,34000,130,0.37,0.04
77.15,0.64,1.25,63.58,1.28,5.2,10,1.26,0.8700000047683716,0.58,0.08,0.79,80.0,36000,140,0.36,0.04
79.32,0.59,1.25,63.78,1.13,5.49,10,1.26,0.8700000047683716,0.57,0.08,0.79,84.44,38000,150,0.36,0.04
81.32,0.54,1.3,62.88,0.87,5.79,10,1.31,0.8700000047683716,0.54,0.08,0.8,88.89,40000,160,0.37,0.04
83.05,0.49,1.36,62.38,0.68,6.03,10,1.37,0.8600000143051147,0.52,0.08,0.8,93.33,42000,170,0.38,0.04
84.72,0.44,1.43,62.78,0.42,6.33,10,1.44,0.8399999737739563,0.49,0.08,0.82,97.78,44000,180,0.37,0.05
85.98,0.4,1.48,62.1,0.2,6.46,10,1.49,0.800000011920929,0.47,0.08,0.82,100.0,45000,190,0.38,0.04
