Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
31.52,1.89,1.54,43.6,4.12,1.6,10,1.54,0.56,1.62,0.14,0.41,22.22,10000,10,0.56,0.09
47.95,1.43,1.31,53.34,3.93,1.66,10,1.31,0.68,1.35,0.12,0.51,23.33,10500,20,0.47,0.06
55.99,1.22,1.17,58.52,3.88,1.72,10,1.16,0.74,1.15,0.11,0.58,24.44,11000,30,0.41,0.05
62.74,1.04,1.03,63.12,3.86,1.8,10,1.03,0.78,0.96,0.1,0.65,25.56,11500,40,0.37,0.03
68.3,0.9,0.96,66.34,3.87,1.87,10,0.96,0.8,0.83,0.09,0.7,26.67,12000,50,0.34,0.03
73.58,0.75,0.94,67.86,3.71,1.95,10,0.94,0.81,0.75,0.08,0.73,27.78,12500,60,0.32,0.03
78.45,0.62,0.96,68.6,3.76,2.0,10,0.95,0.84,0.58,0.07,0.78,28.89,13000,70,0.31,0.02
83.11,0.49,0.93,70.0,3.67,2.11,10,0.93,0.85,0.53,0.07,0.8,30.0,13500,80,0.3,0.02
86.55,0.39,1.02,70.78,3.7,2.17,10,1.02,0.87,0.43,0.07,0.84,31.11,14000,90,0.29,0.02
89.36,0.32,1.09,70.32,3.56,2.24,10,1.08,0.87,0.39,0.06,0.85,32.22,14500,100,0.3,0.02
91.51,0.26,1.08,71.84,3.4,2.3,10,1.08,0.87,0.35,0.06,0.87,33.33,15000,110,0.28,0.02
92.81,0.22,1.2,70.92,3.47,2.36,10,1.19,0.88,0.33,0.06,0.88,34.44,15500,120,0.29,0.02
93.76,0.2,1.12,72.64,3.34,2.45,10,1.11,0.88,0.32,0.06,0.88,35.56,16000,130,0.27,0.02
94.57,0.17,1.2,73.52,3.37,2.51,10,1.19,0.88,0.27,0.06,0.9,36.67,16500,140,0.26,0.02
95.01,0.16,1.16,73.2,3.31,2.6,10,1.15,0.88,0.29,0.06,0.89,37.78,17000,150,0.27,0.02
95.51,0.15,1.2,72.82,3.19,2.66,10,1.2,0.88,0.27,0.06,0.9,38.89,17500,160,0.27,0.02
95.88,0.13,1.24,73.84,3.11,2.73,10,1.22,0.89,0.25,0.06,0.9,40.0,18000,170,0.26,0.02
95.72,0.14,1.18,73.68,3.11,2.83,10,1.17,0.89,0.26,0.06,0.9,41.11,18500,180,0.26,0.02
95.95,0.13,1.13,74.68,3.07,2.87,10,1.13,0.89,0.26,0.05,0.9,42.22,19000,190,0.25,0.02
96.54,0.11,1.18,74.6,3.05,2.92,10,1.17,0.89,0.25,0.05,0.91,43.33,19500,200,0.25,0.02
96.79,0.11,1.18,74.34,2.9,3.01,10,1.16,0.89,0.25,0.05,0.9,44.44,20000,210,0.26,0.02
96.96,0.1,1.15,75.26,2.81,3.1,10,1.14,0.89,0.24,0.05,0.91,45.56,20500,220,0.25,0.02
96.93,0.1,1.17,74.68,2.8,3.18,10,1.15,0.89,0.25,0.05,0.9,46.67,21000,230,0.25,0.02
97.12,0.1,1.16,76.14,2.71,3.23,10,1.15,0.89,0.23,0.05,0.91,47.78,21500,240,0.24,0.02
97.19,0.09,1.17,76.08,2.71,3.29,10,1.16,0.89,0.23,0.05,0.91,48.89,22000,250,0.24,0.02
97.29,0.09,1.16,76.98,2.61,3.39,10,1.14,0.89,0.22,0.05,0.91,50.0,22500,260,0.23,0.02
97.29,0.09,1.12,75.6,2.61,3.44,10,1.11,0.89,0.24,0.05,0.91,51.11,23000,270,0.24,0.02
97.46,0.08,1.15,76.48,2.56,3.51,10,1.13,0.89,0.22,0.05,0.91,52.22,23500,280,0.24,0.02
97.55,0.08,1.12,76.02,2.57,3.59,10,1.1,0.89,0.23,0.05,0.91,53.33,24000,290,0.24,0.02
97.52,0.08,1.13,76.54,2.38,3.66,10,1.12,0.89,0.22,0.05,0.92,54.44,24500,300,0.23,0.02
97.73,0.07,1.16,76.2,2.45,3.74,10,1.14,0.89,0.21,0.05,0.92,55.56,25000,310,0.24,0.02
