Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
11.27,2.29,2.19,19.84,19.87,2.48,10,2.19,0.05,2.25,0.18,0.14,22.22,10000,10,0.8,0.29
32.2,1.82,1.59,41.94,19.62,2.6,10,1.6,0.54,1.68,0.15,0.36,23.33,10500,20,0.58,0.1
42.47,1.55,1.44,47.26,19.31,2.72,10,1.44,0.63,1.47,0.13,0.45,24.44,11000,30,0.53,0.07
49.66,1.37,1.25,54.46,19.04,2.82,10,1.25,0.7,1.29,0.12,0.52,25.56,11500,40,0.46,0.05
55.56,1.22,1.09,61.0,18.72,2.95,10,1.08,0.74,1.14,0.11,0.58,26.67,12000,50,0.39,0.04
61.35,1.08,1.03,64.28,18.45,3.12,10,1.02,0.79,0.93,0.09,0.66,27.78,12500,60,0.36,0.03
65.96,0.96,0.87,69.64,18.21,3.2,10,0.87,0.8,0.87,0.08,0.69,28.89,13000,70,0.3,0.02
70.52,0.84,0.78,72.52,17.9,3.3,10,0.78,0.82,0.78,0.08,0.72,30.0,13500,80,0.27,0.02
73.99,0.74,0.72,74.76,17.61,3.42,10,0.73,0.83,0.69,0.07,0.75,31.11,14000,90,0.25,0.02
77.52,0.64,0.7,75.62,17.34,3.54,10,0.7,0.85,0.53,0.06,0.8,32.22,14500,100,0.24,0.01
80.99,0.54,0.71,76.12,17.08,3.65,10,0.71,0.86,0.51,0.06,0.81,33.33,15000,110,0.24,0.01
84.36,0.45,0.72,76.52,16.81,3.78,10,0.73,0.86,0.46,0.06,0.83,34.44,15500,120,0.23,0.01
87.85,0.35,0.7,77.86,16.48,3.9,10,0.7,0.87,0.44,0.05,0.84,35.56,16000,130,0.22,0.02
90.55,0.27,0.75,78.5,16.28,4.03,10,0.75,0.88,0.33,0.05,0.87,36.67,16500,140,0.22,0.01
92.91,0.21,0.79,78.42,15.93,4.15,10,0.8,0.88,0.3,0.05,0.88,37.78,17000,150,0.22,0.01
94.56,0.16,0.8,79.36,15.65,4.25,10,0.8,0.88,0.27,0.05,0.9,38.89,17500,160,0.21,0.02
95.86,0.13,0.84,79.68,15.34,4.37,10,0.84,0.88,0.25,0.05,0.9,40.0,18000,170,0.2,0.01
96.7,0.11,0.9,79.98,15.07,4.49,10,0.89,0.89,0.22,0.04,0.91,41.11,18500,180,0.2,0.01
97.42,0.08,0.84,80.78,14.82,4.6,10,0.84,0.89,0.22,0.04,0.91,42.22,19000,190,0.19,0.01
97.65,0.08,0.84,80.74,14.55,4.72,10,0.84,0.89,0.21,0.04,0.92,43.33,19500,200,0.19,0.01
97.9,0.07,0.85,79.84,14.34,4.99,10,0.85,0.89,0.23,0.04,0.91,44.44,20000,210,0.2,0.01
98.18,0.06,0.84,80.58,13.96,4.97,10,0.84,0.89,0.21,0.04,0.92,45.56,20500,220,0.19,0.01
98.39,0.05,0.85,80.56,13.69,5.08,10,0.86,0.89,0.22,0.04,0.91,46.67,21000,230,0.19,0.02
98.74,0.04,0.83,81.22,13.38,5.19,10,0.83,0.89,0.21,0.04,0.92,47.78,21500,240,0.19,0.02
98.74,0.04,0.89,80.88,13.1,5.3,10,0.89,0.89,0.2,0.04,0.92,48.89,22000,250,0.19,0.01
98.85,0.04,0.87,80.86,12.8,5.44,10,0.87,0.89,0.2,0.04,0.92,50.0,22500,260,0.19,0.02
98.97,0.04,0.84,81.48,12.58,5.58,10,0.85,0.89,0.2,0.04,0.92,51.11,23000,270,0.19,0.01
99.02,0.04,0.79,82.0,12.24,5.68,10,0.79,0.89,0.2,0.04,0.92,52.22,23500,280,0.18,0.01
98.97,0.04,0.82,81.58,11.98,5.77,10,0.82,0.89,0.2,0.04,0.92,53.33,24000,290,0.18,0.02
99.09,0.03,0.8,82.14,11.69,5.89,10,0.8,0.89,0.2,0.04,0.92,54.44,24500,300,0.18,0.01
99.16,0.03,0.82,82.34,11.41,6.02,10,0.82,0.89,0.19,0.04,0.93,55.56,25000,310,0.18,0.01
