Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
70.1,0.84,1.3,63.78,6.04,4.8,10,1.3,0.84,0.48,0.08,0.83,22.22,10000,10,0.36,0.04
90.19,0.29,1.29,67.7,5.93,4.8,10,1.3,0.85,0.37,0.07,0.87,23.33,10500,20,0.32,0.03
96.91,0.1,1.36,71.6,5.85,5.0,10,1.37,0.87,0.24,0.06,0.91,24.44,11000,30,0.28,0.03
98.27,0.06,1.35,71.94,5.73,5.21,10,1.35,0.88,0.22,0.06,0.92,25.56,11500,40,0.28,0.03
98.34,0.05,1.32,73.58,5.68,5.45,10,1.32,0.88,0.22,0.06,0.92,26.67,12000,50,0.26,0.03
98.49,0.05,1.18,75.52,5.63,5.65,10,1.18,0.88,0.21,0.05,0.92,27.78,12500,60,0.24,0.02
98.01,0.07,1.19,75.62,5.48,5.88,10,1.2,0.88,0.21,0.05,0.92,28.89,13000,70,0.24,0.02
99.01,0.03,1.11,77.64,5.43,6.1,10,1.11,0.89,0.18,0.05,0.93,30.0,13500,80,0.22,0.02
98.89,0.04,1.1,77.42,5.35,6.39,10,1.11,0.89,0.18,0.05,0.93,31.11,14000,90,0.23,0.02
98.93,0.04,1.07,78.2,5.23,6.56,10,1.07,0.89,0.18,0.05,0.93,32.22,14500,100,0.22,0.02
98.85,0.04,1.1,78.32,5.14,6.77,10,1.11,0.89,0.17,0.05,0.94,33.33,15000,110,0.22,0.02
98.59,0.05,1.11,77.56,5.06,6.98,10,1.12,0.89,0.18,0.05,0.94,34.44,15500,120,0.22,0.02
99.14,0.03,1.06,78.72,5.05,7.19,10,1.05,0.89,0.17,0.04,0.94,35.56,16000,130,0.21,0.02
99.12,0.03,0.99,79.62,4.89,7.43,10,0.99,0.89,0.15,0.04,0.94,36.67,16500,140,0.2,0.02
99.02,0.03,1.02,79.38,4.84,7.8,10,1.01,0.89,0.15,0.04,0.94,37.78,17000,150,0.21,0.02
99.07,0.03,1.01,79.22,4.75,7.89,10,1.01,0.89,0.16,0.04,0.94,38.89,17500,160,0.21,0.02
99.1,0.03,1.05,79.22,4.67,8.1,10,1.05,0.89,0.15,0.04,0.94,40.0,18000,170,0.21,0.02
98.09,0.06,1.0,79.48,4.59,8.3,10,1.01,0.89,0.16,0.04,0.94,41.11,18500,180,0.21,0.02
99.12,0.03,0.95,81.9,4.49,8.51,10,0.95,0.89,0.14,0.04,0.95,42.22,19000,190,0.18,0.02
99.26,0.03,1.0,80.48,4.39,8.82,10,1.0,0.89,0.14,0.04,0.95,43.33,19500,200,0.2,0.02
99.17,0.03,0.97,80.4,4.26,8.95,10,0.98,0.89,0.15,0.04,0.95,44.44,20000,210,0.2,0.02
99.26,0.03,0.91,81.66,4.22,9.17,10,0.92,0.89,0.14,0.04,0.95,45.56,20500,220,0.18,0.02
98.94,0.03,1.01,79.36,4.1,9.38,10,1.02,0.89,0.15,0.04,0.94,46.67,21000,230,0.21,0.01
99.26,0.03,0.88,82.78,4.06,9.6,10,0.88,0.89,0.13,0.04,0.95,47.78,21500,240,0.17,0.01
99.28,0.02,0.85,82.78,3.94,9.8,10,0.86,0.89,0.13,0.04,0.95,48.89,22000,250,0.17,0.01
99.34,0.02,0.82,83.42,3.9,10.03,10,0.82,0.89,0.13,0.03,0.95,50.0,22500,260,0.17,0.01
99.35,0.02,0.9,82.26,3.82,10.27,10,0.9,0.89,0.12,0.04,0.95,51.11,23000,270,0.18,0.01
99.18,0.03,0.83,82.94,3.71,10.47,10,0.83,0.89,0.12,0.04,0.96,52.22,23500,280,0.17,0.01
99.39,0.02,0.85,83.36,3.68,10.68,10,0.86,0.89,0.12,0.04,0.96,53.33,24000,290,0.17,0.01
99.4,0.02,0.82,83.76,3.6,10.91,10,0.82,0.89,0.12,0.03,0.96,54.44,24500,300,0.16,0.01
99.32,0.02,0.79,83.5,3.51,11.13,10,0.8,0.89,0.13,0.03,0.95,55.56,25000,310,0.16,0.01
