Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
33.3,1.83,1.48,46.48,4.15,1.68,10,1.48,0.59,1.54,0.14,0.42,22.22,10000,10,0.54,0.08
52.28,1.31,1.26,54.88,4.07,1.7,10,1.26,0.68,1.31,0.12,0.52,23.33,10500,20,0.45,0.05
61.58,1.07,1.16,58.74,4.0,1.76,10,1.16,0.71,1.16,0.11,0.57,24.44,11000,30,0.41,0.04
68.78,0.88,1.02,64.02,3.98,1.92,10,1.03,0.75,1.03,0.1,0.63,25.56,11500,40,0.36,0.03
74.92,0.71,0.99,65.6,3.85,1.91,10,0.99,0.77,0.9,0.09,0.68,26.67,12000,50,0.34,0.03
80.01,0.57,0.97,66.92,3.84,1.98,10,0.97,0.79,0.76,0.08,0.73,27.78,12500,60,0.33,0.03
84.6,0.44,0.97,67.92,3.87,2.1,10,0.98,0.81,0.67,0.08,0.75,28.89,13000,70,0.32,0.03
88.65,0.33,1.03,67.54,3.78,2.13,10,1.04,0.83,0.55,0.07,0.79,30.0,13500,80,0.32,0.03
91.97,0.24,1.07,68.62,3.73,2.22,10,1.07,0.84,0.48,0.07,0.82,31.11,14000,90,0.31,0.03
94.44,0.17,1.16,68.7,3.64,2.42,10,1.17,0.84,0.44,0.07,0.84,32.22,14500,100,0.31,0.03
96.07,0.12,1.19,68.86,3.59,2.36,10,1.19,0.85,0.4,0.07,0.85,33.33,15000,110,0.31,0.03
97.24,0.09,1.32,68.46,3.39,2.44,10,1.32,0.85,0.35,0.07,0.87,34.44,15500,120,0.32,0.03
97.8,0.07,1.29,69.68,3.41,2.44,10,1.29,0.86,0.34,0.07,0.87,35.56,16000,130,0.3,0.03
98.36,0.06,1.36,69.52,3.3,2.51,10,1.37,0.86,0.31,0.06,0.88,36.67,16500,140,0.3,0.03
98.53,0.05,1.38,68.88,3.23,2.6,10,1.38,0.85,0.32,0.07,0.88,37.78,17000,150,0.31,0.03
98.67,0.05,1.41,69.5,3.26,2.68,10,1.4,0.86,0.3,0.06,0.88,38.89,17500,160,0.3,0.03
98.85,0.04,1.4,69.74,3.12,2.74,10,1.4,0.86,0.3,0.06,0.89,40.0,18000,170,0.3,0.03
98.88,0.04,1.47,69.2,3.16,2.82,10,1.46,0.86,0.3,0.07,0.89,41.11,18500,180,0.31,0.03
99.0,0.04,1.39,69.36,3.09,2.9,10,1.39,0.85,0.3,0.06,0.88,42.22,19000,190,0.31,0.03
99.05,0.04,1.46,70.16,3.04,2.96,10,1.45,0.86,0.28,0.06,0.89,43.33,19500,200,0.3,0.03
98.99,0.04,1.38,69.9,2.98,3.04,10,1.38,0.85,0.31,0.06,0.88,44.44,20000,210,0.3,0.03
99.06,0.04,1.41,70.44,2.91,3.1,10,1.41,0.85,0.28,0.06,0.89,45.56,20500,220,0.3,0.03
99.12,0.04,1.38,70.46,2.84,3.17,10,1.38,0.85,0.29,0.06,0.89,46.67,21000,230,0.3,0.03
99.1,0.04,1.35,70.86,2.79,3.22,10,1.35,0.85,0.29,0.06,0.89,47.78,21500,240,0.29,0.03
99.04,0.04,1.39,70.66,2.72,3.3,10,1.39,0.85,0.28,0.06,0.89,48.89,22000,250,0.29,0.03
99.06,0.04,1.36,71.22,2.7,3.37,10,1.36,0.84,0.29,0.06,0.89,50.0,22500,260,0.29,0.03
99.0,0.04,1.34,71.16,2.58,3.43,10,1.34,0.84,0.29,0.06,0.89,51.11,23000,270,0.29,0.03
99.02,0.04,1.33,71.68,2.58,3.56,10,1.33,0.84,0.29,0.06,0.89,52.22,23500,280,0.28,0.03
99.0,0.04,1.35,71.4,2.59,3.6,10,1.36,0.84,0.28,0.06,0.89,53.33,24000,290,0.29,0.03
99.07,0.04,1.34,70.98,2.45,3.66,10,1.34,0.83,0.29,0.06,0.89,54.44,24500,300,0.29,0.03
99.02,0.04,1.35,71.12,2.39,3.72,10,1.35,0.84,0.28,0.06,0.89,55.56,25000,310,0.29,0.03
