Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
32.94,1.85,1.5,44.9,4.15,1.61,10,1.5,0.6,1.58,0.14,0.42,22.22,10000,10,0.55,0.09
52.28,1.32,1.3,53.5,4.02,1.67,10,1.3,0.67,1.35,0.12,0.5,23.33,10500,20,0.46,0.06
61.92,1.07,1.14,59.6,3.99,1.72,10,1.14,0.72,1.18,0.11,0.57,24.44,11000,30,0.4,0.04
69.45,0.87,1.07,62.42,3.9,1.78,10,1.08,0.76,0.97,0.1,0.65,25.56,11500,40,0.38,0.04
75.85,0.69,0.99,65.94,3.8,1.87,10,0.99,0.78,0.88,0.09,0.68,26.67,12000,50,0.34,0.03
81.16,0.54,0.95,67.44,3.7,1.95,10,0.96,0.8,0.73,0.08,0.73,27.78,12500,60,0.33,0.03
85.85,0.41,0.97,68.74,3.66,2.01,10,0.97,0.82,0.64,0.08,0.77,28.89,13000,70,0.31,0.03
90.01,0.29,1.03,68.04,3.64,2.09,10,1.04,0.83,0.54,0.07,0.8,30.0,13500,80,0.32,0.03
92.98,0.21,1.09,68.72,3.57,2.14,10,1.1,0.84,0.48,0.07,0.82,31.11,14000,90,0.31,0.03
95.33,0.15,1.15,69.5,3.68,2.23,10,1.16,0.85,0.43,0.07,0.84,32.22,14500,100,0.3,0.03
96.66,0.11,1.26,68.94,3.47,2.31,10,1.26,0.85,0.39,0.07,0.85,33.33,15000,110,0.31,0.03
97.5,0.09,1.28,69.26,3.54,2.36,10,1.28,0.86,0.36,0.07,0.86,34.44,15500,120,0.31,0.03
98.15,0.07,1.36,70.06,3.41,2.42,10,1.36,0.86,0.33,0.06,0.87,35.56,16000,130,0.3,0.03
98.52,0.05,1.37,70.24,3.25,2.51,10,1.37,0.86,0.31,0.06,0.88,36.67,16500,140,0.3,0.02
98.68,0.05,1.38,70.2,3.32,2.6,10,1.38,0.86,0.31,0.06,0.88,37.78,17000,150,0.3,0.03
98.84,0.05,1.36,70.62,3.15,2.65,10,1.36,0.86,0.31,0.06,0.88,38.89,17500,160,0.29,0.03
98.92,0.04,1.36,70.58,3.19,2.74,10,1.37,0.86,0.31,0.06,0.88,40.0,18000,170,0.29,0.03
99.0,0.04,1.39,71.22,3.08,2.78,10,1.38,0.86,0.29,0.06,0.89,41.11,18500,180,0.29,0.03
98.97,0.04,1.38,70.84,3.05,2.86,10,1.38,0.86,0.29,0.06,0.89,42.22,19000,190,0.29,0.03
99.09,0.04,1.38,70.48,2.97,2.94,10,1.38,0.85,0.3,0.06,0.88,43.33,19500,200,0.3,0.03
99.12,0.04,1.34,70.26,2.89,3.02,10,1.34,0.85,0.31,0.06,0.88,44.44,20000,210,0.3,0.02
99.16,0.03,1.37,71.0,2.89,3.08,10,1.37,0.86,0.28,0.06,0.89,45.56,20500,220,0.29,0.03
99.16,0.03,1.36,71.0,2.85,3.15,10,1.36,0.85,0.29,0.06,0.89,46.67,21000,230,0.29,0.03
99.08,0.04,1.35,71.3,2.84,3.24,10,1.34,0.85,0.29,0.06,0.89,47.78,21500,240,0.29,0.03
99.21,0.03,1.35,71.3,2.7,3.3,10,1.35,0.85,0.28,0.06,0.89,48.89,22000,250,0.29,0.03
99.09,0.04,1.33,71.34,2.64,3.34,10,1.32,0.85,0.29,0.06,0.89,50.0,22500,260,0.29,0.03
99.11,0.04,1.3,71.74,2.58,3.43,10,1.3,0.85,0.3,0.06,0.89,51.11,23000,270,0.28,0.03
99.03,0.04,1.29,70.92,2.52,3.48,10,1.29,0.84,0.3,0.06,0.88,52.22,23500,280,0.29,0.02
99.04,0.04,1.29,71.3,2.46,3.61,10,1.29,0.84,0.29,0.06,0.89,53.33,24000,290,0.29,0.03
99.08,0.04,1.27,71.4,2.42,3.64,10,1.27,0.84,0.3,0.06,0.89,54.44,24500,300,0.29,0.03
99.07,0.04,1.24,72.44,2.39,3.72,10,1.24,0.84,0.29,0.06,0.89,55.56,25000,310,0.28,0.03
