Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
12.84,2.26,2.01,28.04,-1.0,2.46,-1,2.01,-1.0,2.09,0.17,0.22,22.22,10000,10,0.72,0.22
38.68,1.66,1.56,42.84,19.74,2.93,10,1.56,0.25999999046325684,1.65,0.14,0.38,26.67,12000,20,0.57,0.09
53.68,1.27,1.34,51.04,18.58,3.4,10,1.34,0.5299999713897705,1.45,0.13,0.46,31.11,14000,30,0.49,0.06
64.52,0.99,1.21,55.6,17.48,3.87,10,1.22,0.6000000238418579,1.18,0.11,0.57,35.56,16000,40,0.44,0.05
72.85,0.77,1.03,63.16,16.39,4.33,10,1.03,0.6700000166893005,1.03,0.1,0.62,40.0,18000,50,0.37,0.03
79.15,0.6,0.88,68.4,15.24,4.81,10,0.88,0.6700000166893005,0.94,0.09,0.66,44.44,20000,60,0.32,0.02
83.85,0.47,0.81,71.38,14.15,5.3,10,0.81,0.6899999976158142,0.8,0.08,0.72,48.89,22000,70,0.29,0.02
87.12,0.38,0.76,73.4,13.05,5.74,10,0.76,0.7200000286102295,0.71,0.07,0.75,53.33,24000,80,0.27,0.02
89.41,0.32,0.71,75.24,11.92,6.23,10,0.72,0.7200000286102295,0.58,0.06,0.79,57.78,26000,90,0.25,0.02
91.12,0.27,0.66,77.24,10.78,6.68,10,0.66,0.7200000286102295,0.56,0.06,0.8,62.22,28000,100,0.23,0.01
92.55,0.22,0.67,77.56,9.67,7.16,10,0.68,0.7200000286102295,0.49,0.06,0.82,66.67,30000,110,0.22,0.02
93.4,0.2,0.65,78.9,8.55,7.61,10,0.65,0.6899999976158142,0.42,0.05,0.84,71.11,32000,120,0.21,0.01
94.14,0.18,0.64,79.98,7.43,8.11,10,0.64,0.7400000095367432,0.38,0.05,0.86,75.56,34000,130,0.2,0.01
94.83,0.16,0.66,80.1,6.3,8.57,10,0.66,0.7200000286102295,0.35,0.05,0.87,80.0,36000,140,0.2,0.01
95.08,0.15,0.65,79.96,5.17,9.03,10,0.66,0.7099999785423279,0.35,0.05,0.87,84.44,38000,150,0.2,0.01
95.43,0.14,0.62,82.16,4.05,9.5,10,0.62,0.699999988079071,0.3,0.04,0.89,88.89,40000,160,0.18,0.01
95.69,0.13,0.61,82.02,2.92,9.98,10,0.61,0.699999988079071,0.3,0.04,0.89,93.33,42000,170,0.18,0.01
95.95,0.12,0.59,82.32,1.8,10.44,10,0.59,0.6800000071525574,0.27,0.04,0.9,97.78,44000,180,0.18,0.01
96.77,0.1,0.59,83.4,0.68,10.68,10,0.59,0.6700000166893005,0.24,0.04,0.91,100.0,45000,190,0.17,0.01
