Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
69.28,0.87,1.34,61.64,5.98,4.55,10,1.34,0.82,0.52,0.08,0.81,22.22,10000,10,0.38,0.04
90.96,0.27,1.24,69.88,5.87,4.76,10,1.25,0.87,0.3,0.06,0.89,23.33,10500,20,0.3,0.03
98.36,0.05,1.3,72.68,5.78,4.98,10,1.29,0.88,0.24,0.06,0.91,24.44,11000,30,0.27,0.02
99.05,0.03,1.51,70.66,5.71,5.19,10,1.51,0.87,0.22,0.06,0.92,25.56,11500,40,0.29,0.02
99.53,0.02,1.31,74.36,5.62,5.42,10,1.3,0.88,0.2,0.05,0.93,26.67,12000,50,0.26,0.03
99.72,0.01,1.35,74.82,5.61,5.64,10,1.35,0.88,0.19,0.05,0.93,27.78,12500,60,0.25,0.03
99.01,0.03,1.37,72.32,5.49,5.87,10,1.37,0.87,0.23,0.06,0.91,28.89,13000,70,0.28,0.03
99.75,0.01,1.25,75.66,5.52,6.08,10,1.25,0.88,0.19,0.05,0.93,30.0,13500,80,0.24,0.02
99.98,0.0,1.21,76.02,5.33,6.33,10,1.21,0.88,0.18,0.05,0.93,31.11,14000,90,0.24,0.02
99.99,0.0,1.21,76.04,5.22,6.55,10,1.21,0.88,0.18,0.05,0.93,32.22,14500,100,0.24,0.02
99.99,0.0,1.21,75.98,5.18,6.91,10,1.21,0.88,0.19,0.05,0.93,33.33,15000,110,0.24,0.02
99.76,0.01,1.35,73.28,5.06,7.01,10,1.35,0.87,0.21,0.06,0.92,34.44,15500,120,0.27,0.03
99.88,0.01,1.29,74.68,5.03,7.23,10,1.28,0.88,0.18,0.05,0.93,35.56,16000,130,0.25,0.02
99.96,0.0,1.21,75.5,4.96,7.45,10,1.2,0.88,0.19,0.05,0.93,36.67,16500,140,0.24,0.02
99.97,0.0,1.21,75.86,4.81,7.64,10,1.2,0.88,0.19,0.05,0.93,37.78,17000,150,0.24,0.02
99.95,0.0,1.24,75.5,4.74,7.87,10,1.24,0.88,0.18,0.05,0.93,38.89,17500,160,0.24,0.03
99.93,0.0,1.27,75.06,4.7,8.08,10,1.26,0.88,0.19,0.05,0.93,40.0,18000,170,0.25,0.03
98.81,0.04,1.28,72.48,4.57,8.33,10,1.28,0.86,0.25,0.06,0.91,41.11,18500,180,0.28,0.03
99.55,0.02,1.27,75.0,4.43,8.5,10,1.26,0.87,0.2,0.05,0.93,42.22,19000,190,0.25,0.03
99.9,0.0,1.23,76.8,4.38,8.73,10,1.22,0.88,0.17,0.05,0.94,43.33,19500,200,0.23,0.03
99.87,0.01,1.15,76.88,4.32,8.93,10,1.14,0.88,0.18,0.05,0.94,44.44,20000,210,0.23,0.02
99.84,0.01,1.24,75.42,4.22,9.17,10,1.24,0.87,0.18,0.05,0.94,45.56,20500,220,0.25,0.03
99.49,0.02,1.22,74.78,4.14,9.39,10,1.2,0.87,0.2,0.05,0.93,46.67,21000,230,0.25,0.03
99.89,0.0,1.12,77.78,4.05,9.6,10,1.12,0.87,0.16,0.05,0.94,47.78,21500,240,0.22,0.02
99.86,0.01,1.17,77.54,3.98,9.81,10,1.15,0.87,0.16,0.05,0.94,48.89,22000,250,0.22,0.02
99.72,0.01,1.23,75.24,3.86,10.06,10,1.22,0.87,0.18,0.05,0.94,50.0,22500,260,0.25,0.02
99.57,0.01,1.22,76.3,3.77,10.26,10,1.2,0.86,0.18,0.05,0.94,51.11,23000,270,0.24,0.03
99.74,0.01,1.22,76.0,3.72,10.49,10,1.21,0.87,0.17,0.05,0.94,52.22,23500,280,0.24,0.02
99.77,0.01,1.18,76.78,3.61,10.69,10,1.18,0.87,0.16,0.05,0.94,53.33,24000,290,0.23,0.02
99.61,0.01,1.14,76.96,3.53,10.91,10,1.13,0.87,0.17,0.05,0.94,54.44,24500,300,0.23,0.02
99.7,0.01,1.08,78.3,3.45,11.16,10,1.07,0.87,0.16,0.05,0.94,55.56,25000,310,0.22,0.02
