Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
22.58,2.12,1.9,31.26,4.1,1.75,10,1.9,0.39,1.92,0.16,0.3,22.22,10000,10,0.69,0.18
41.42,1.63,1.55,44.66,4.11,1.71,10,1.55,0.6,1.55,0.14,0.43,23.33,10500,20,0.55,0.1
52.01,1.35,1.45,48.14,4.01,1.78,10,1.45,0.66,1.39,0.13,0.49,24.44,11000,30,0.52,0.08
57.84,1.2,1.37,50.9,3.96,1.79,10,1.37,0.68,1.31,0.12,0.52,25.56,11500,40,0.49,0.07
62.75,1.06,1.32,52.8,3.97,1.9,10,1.32,0.7,1.22,0.12,0.56,26.67,12000,50,0.47,0.06
67.1,0.94,1.35,53.06,3.75,1.94,10,1.35,0.7,1.16,0.12,0.58,27.78,12500,60,0.47,0.07
70.96,0.84,1.34,54.6,3.79,2.02,10,1.34,0.73,1.06,0.11,0.62,28.89,13000,70,0.45,0.06
74.45,0.74,1.36,54.52,3.74,2.09,10,1.36,0.75,0.97,0.11,0.65,30.0,13500,80,0.45,0.06
77.7,0.65,1.4,55.36,3.66,2.16,10,1.4,0.77,0.9,0.1,0.67,31.11,14000,90,0.45,0.07
80.6,0.57,1.48,54.54,3.56,2.21,10,1.48,0.79,0.8,0.1,0.71,32.22,14500,100,0.45,0.06
83.27,0.49,1.57,55.28,3.52,2.36,10,1.56,0.8,0.71,0.1,0.74,33.33,15000,110,0.45,0.06
85.64,0.42,1.69,53.52,3.48,2.37,10,1.69,0.8,0.67,0.1,0.75,34.44,15500,120,0.46,0.07
87.76,0.37,1.78,54.86,3.4,2.45,10,1.77,0.82,0.6,0.1,0.77,35.56,16000,130,0.45,0.07
89.2,0.33,1.87,54.64,3.36,2.54,10,1.86,0.82,0.56,0.1,0.79,36.67,16500,140,0.45,0.07
90.64,0.29,1.96,54.34,3.33,2.6,10,1.96,0.82,0.52,0.1,0.8,37.78,17000,150,0.46,0.07
91.66,0.26,2.04,54.9,3.2,2.66,10,2.04,0.83,0.49,0.1,0.81,38.89,17500,160,0.45,0.07
92.42,0.24,2.18,54.82,3.33,2.77,10,2.17,0.84,0.45,0.09,0.83,40.0,18000,170,0.45,0.07
92.5,0.24,2.15,54.08,3.18,2.86,10,2.14,0.83,0.47,0.1,0.82,41.11,18500,180,0.46,0.07
93.75,0.21,2.29,54.54,3.1,2.87,10,2.28,0.83,0.43,0.1,0.84,42.22,19000,190,0.45,0.07
94.13,0.2,2.27,54.18,3.0,2.96,10,2.25,0.84,0.44,0.1,0.83,43.33,19500,200,0.46,0.07
94.46,0.19,2.37,54.38,3.05,3.01,10,2.35,0.83,0.41,0.09,0.84,44.44,20000,210,0.46,0.07
94.64,0.18,2.36,55.32,2.94,3.11,10,2.35,0.84,0.41,0.09,0.84,45.56,20500,220,0.45,0.07
94.65,0.18,2.41,55.08,2.96,3.2,10,2.38,0.84,0.4,0.09,0.85,46.67,21000,230,0.45,0.07
94.97,0.17,2.6,54.28,2.82,3.36,10,2.57,0.83,0.38,0.1,0.85,47.78,21500,240,0.46,0.07
95.13,0.17,2.53,54.24,2.7,3.38,10,2.49,0.84,0.39,0.09,0.85,48.89,22000,250,0.46,0.07
95.36,0.16,2.58,54.2,2.64,3.38,10,2.55,0.83,0.37,0.09,0.86,50.0,22500,260,0.46,0.07
95.46,0.15,2.58,54.22,2.67,3.46,10,2.54,0.84,0.37,0.09,0.86,51.11,23000,270,0.46,0.07
95.34,0.16,2.6,53.82,2.48,3.52,10,2.56,0.83,0.38,0.09,0.85,52.22,23500,280,0.46,0.07
95.49,0.16,2.53,55.5,2.54,3.57,10,2.49,0.83,0.36,0.09,0.86,53.33,24000,290,0.44,0.07
95.28,0.16,2.5,55.32,2.5,3.83,10,2.47,0.83,0.37,0.09,0.86,54.44,24500,300,0.45,0.07
95.41,0.15,2.49,55.28,2.42,3.85,10,2.47,0.83,0.37,0.09,0.86,55.56,25000,310,0.45,0.08
