Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
14.38,2.25,2.01,24.42,-1.0,2.46,-1,2.02,-1.0,2.02,0.17,0.25,22.22,10000,10,0.76,0.23
35.72,1.73,1.58,40.84,19.88,2.94,10,1.58,0.3100000023841858,1.62,0.14,0.4,26.67,12000,20,0.59,0.09
47.35,1.43,1.31,51.56,18.7,3.4,10,1.31,0.5600000023841858,1.36,0.12,0.5,31.11,14000,30,0.48,0.06
56.35,1.2,1.1,59.5,17.62,3.88,10,1.11,0.6700000166893005,1.18,0.11,0.57,35.56,16000,40,0.4,0.04
64.56,0.99,0.92,65.78,16.47,4.35,10,0.93,0.7300000190734863,0.98,0.09,0.65,40.0,18000,50,0.34,0.02
70.78,0.82,0.82,70.74,15.35,4.81,10,0.82,0.7699999809265137,0.77,0.08,0.72,44.44,20000,60,0.29,0.02
75.47,0.69,0.77,73.14,14.21,5.3,10,0.78,0.8100000023841858,0.7,0.07,0.75,48.89,22000,70,0.27,0.02
79.49,0.58,0.65,77.24,13.12,5.74,10,0.65,0.8100000023841858,0.62,0.06,0.78,53.33,24000,80,0.23,0.01
83.02,0.48,0.62,78.28,11.98,6.22,10,0.63,0.8299999833106995,0.62,0.06,0.78,57.78,26000,90,0.22,0.01
86.14,0.4,0.56,80.76,10.85,6.7,10,0.57,0.8299999833106995,0.49,0.05,0.82,62.22,28000,100,0.19,0.01
88.89,0.32,0.56,81.78,9.68,7.17,10,0.56,0.8500000238418579,0.43,0.05,0.84,66.67,30000,110,0.18,0.01
91.32,0.25,0.53,82.74,8.6,7.6,10,0.54,0.8600000143051147,0.36,0.04,0.87,71.11,32000,120,0.17,0.01
93.3,0.2,0.52,83.12,7.5,8.12,10,0.53,0.8600000143051147,0.34,0.04,0.87,75.56,34000,130,0.17,0.01
94.91,0.15,0.54,83.5,6.33,8.57,10,0.54,0.8700000047683716,0.29,0.04,0.89,80.0,36000,140,0.16,0.01
96.14,0.12,0.56,83.98,5.18,9.03,10,0.57,0.8700000047683716,0.24,0.04,0.91,84.44,38000,150,0.16,0.01
96.94,0.1,0.55,83.9,4.07,9.5,10,0.55,0.8799999952316284,0.26,0.04,0.9,88.89,40000,160,0.16,0.01
97.53,0.08,0.58,84.12,2.93,9.97,10,0.59,0.8799999952316284,0.24,0.04,0.91,93.33,42000,170,0.16,0.01
97.95,0.07,0.54,84.9,1.81,10.42,10,0.54,0.8799999952316284,0.24,0.04,0.91,97.78,44000,180,0.15,0.01
98.44,0.05,0.6,84.02,0.68,10.69,10,0.6,0.8799999952316284,0.21,0.04,0.92,100.0,45000,190,0.16,0.01
