Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
68.26,0.89,1.4,62.38,-1.0,4.62,-1,1.4,-1.0,0.49,0.08,0.82,22.22,10000,10,0.38,0.04
89.41,0.31,1.16,70.62,6.28,5.51,10,1.16,0.8399999737739563,0.33,0.06,0.88,26.67,12000,20,0.29,0.03
94.54,0.17,1.15,73.82,5.86,6.41,10,1.14,0.8700000047683716,0.25,0.06,0.91,31.11,14000,30,0.26,0.02
95.96,0.13,1.16,74.56,5.61,7.31,10,1.15,0.8799999952316284,0.22,0.05,0.92,35.56,16000,40,0.25,0.02
96.55,0.11,1.12,75.9,5.23,8.21,10,1.11,0.8799999952316284,0.21,0.05,0.92,40.0,18000,50,0.24,0.01
97.27,0.09,1.05,77.86,4.89,9.11,10,1.05,0.8899999856948853,0.19,0.05,0.93,44.44,20000,60,0.22,0.02
97.51,0.08,1.0,77.86,4.48,9.99,10,1.0,0.8899999856948853,0.18,0.05,0.93,48.89,22000,70,0.22,0.01
97.93,0.07,0.96,79.72,4.18,10.89,10,0.96,0.8899999856948853,0.16,0.04,0.94,53.33,24000,80,0.2,0.01
98.1,0.06,0.91,80.52,3.85,11.78,10,0.91,0.8899999856948853,0.16,0.04,0.94,57.78,26000,90,0.19,0.01
98.65,0.05,0.86,81.94,3.48,12.69,10,0.86,0.8899999856948853,0.14,0.04,0.95,62.22,28000,100,0.18,0.01
98.84,0.04,0.88,81.68,3.1,13.58,10,0.87,0.8899999856948853,0.15,0.04,0.95,66.67,30000,110,0.18,0.01
99.12,0.03,0.88,82.44,2.78,14.46,10,0.88,0.8899999856948853,0.13,0.04,0.95,71.11,32000,120,0.18,0.01
99.34,0.02,0.89,81.86,2.42,15.37,10,0.88,0.8899999856948853,0.13,0.04,0.95,75.56,34000,130,0.18,0.01
99.33,0.02,0.86,82.74,2.04,16.27,10,0.87,0.8799999952316284,0.12,0.04,0.95,80.0,36000,140,0.17,0.01
99.5,0.02,0.86,82.94,1.73,17.16,10,0.87,0.8799999952316284,0.11,0.03,0.96,84.44,38000,150,0.17,0.01
99.54,0.01,0.85,82.84,1.36,18.08,10,0.85,0.8700000047683716,0.12,0.04,0.95,88.89,40000,160,0.17,0.01
99.57,0.01,0.85,83.06,0.97,18.97,10,0.85,0.8600000143051147,0.12,0.04,0.96,93.33,42000,170,0.17,0.01
99.61,0.01,0.84,83.18,0.67,19.87,10,0.84,0.8100000023841858,0.12,0.03,0.96,97.78,44000,180,0.17,0.01
99.58,0.01,0.82,82.76,0.3,20.33,9,0.82,0.7699999809265137,0.12,0.04,0.95,100.0,45000,190,0.17,0.01
