Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
12.32,2.28,2.16,22.24,-1.0,2.48,-1,2.16,-1.0,2.22,0.17,0.16,22.22,10000,10,0.78,0.26
31.49,1.84,1.57,41.2,19.97,3.14,10,1.57,0.10000000149011612,1.64,0.15,0.38,26.67,12000,20,0.59,0.09
43.56,1.53,1.28,51.32,18.8,3.43,10,1.28,0.5699999928474426,1.34,0.12,0.49,31.11,14000,30,0.49,0.05
51.04,1.33,1.08,61.32,17.68,3.97,10,1.08,0.6899999976158142,1.17,0.11,0.57,35.56,16000,40,0.39,0.04
57.66,1.16,0.9,67.6,16.57,4.37,10,0.91,0.75,0.97,0.09,0.65,40.0,18000,50,0.32,0.02
63.84,1.0,0.77,72.84,15.42,5.0,10,0.77,0.800000011920929,0.8,0.08,0.71,44.44,20000,60,0.27,0.02
69.23,0.86,0.71,74.96,14.26,5.31,10,0.72,0.8299999833106995,0.67,0.07,0.76,48.89,22000,70,0.25,0.01
74.2,0.72,0.6,79.0,13.22,5.79,10,0.61,0.8500000238418579,0.56,0.06,0.8,53.33,24000,80,0.21,0.01
79.07,0.58,0.57,80.02,12.01,6.27,10,0.57,0.8600000143051147,0.49,0.05,0.83,57.78,26000,90,0.2,0.01
83.95,0.45,0.54,81.76,10.88,6.73,10,0.54,0.8700000047683716,0.38,0.05,0.86,62.22,28000,100,0.18,0.01
88.5,0.33,0.52,82.82,9.77,7.21,10,0.52,0.8799999952316284,0.34,0.04,0.88,66.67,30000,110,0.17,0.01
92.51,0.22,0.56,83.28,8.63,7.69,10,0.56,0.8799999952316284,0.28,0.04,0.89,71.11,32000,120,0.17,0.01
95.37,0.14,0.57,83.7,7.49,8.16,10,0.57,0.8799999952316284,0.24,0.04,0.91,75.56,34000,130,0.16,0.01
97.19,0.08,0.63,83.7,6.37,8.62,10,0.64,0.8799999952316284,0.21,0.04,0.91,80.0,36000,140,0.16,0.01
98.29,0.05,0.66,83.56,5.31,9.22,10,0.67,0.8799999952316284,0.2,0.04,0.92,84.44,38000,150,0.16,0.01
98.91,0.04,0.62,84.04,4.06,9.56,10,0.62,0.8700000047683716,0.2,0.04,0.92,88.89,40000,160,0.16,0.01
99.24,0.02,0.64,84.54,2.95,10.2,10,0.64,0.8600000143051147,0.18,0.03,0.93,93.33,42000,170,0.15,0.01
99.47,0.02,0.69,84.0,1.81,10.63,10,0.7,0.8299999833106995,0.18,0.04,0.93,97.78,44000,180,0.16,0.01
99.56,0.02,0.66,84.6,0.7,10.75,10,0.67,0.8199999928474426,0.17,0.03,0.93,100.0,45000,190,0.15,0.01
