Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
12.31,2.29,2.18,19.72,-1.0,2.47,-1,2.18,-1.0,2.25,0.18,0.15,22.22,10000,10,0.8,0.29
32.55,1.82,1.57,41.22,19.86,2.95,10,1.57,0.05999999865889549,1.68,0.15,0.38,26.67,12000,20,0.59,0.09
49.75,1.38,1.42,48.52,18.74,3.42,10,1.42,0.5600000023841858,1.43,0.13,0.46,31.11,14000,30,0.51,0.07
61.14,1.09,1.19,57.24,17.59,3.87,10,1.2,0.6100000143051147,1.25,0.11,0.54,35.56,16000,40,0.43,0.05
70.24,0.85,0.98,65.92,16.45,4.34,10,0.98,0.6700000166893005,0.99,0.09,0.64,40.0,18000,50,0.34,0.03
77.12,0.66,0.85,70.5,15.33,4.82,10,0.85,0.7300000190734863,0.92,0.08,0.67,44.44,20000,60,0.3,0.02
82.26,0.52,0.82,70.64,14.23,5.29,10,0.82,0.7300000190734863,0.75,0.08,0.73,48.89,22000,70,0.29,0.02
85.79,0.42,0.74,74.86,13.08,5.74,10,0.74,0.75,0.71,0.07,0.75,53.33,24000,80,0.25,0.02
88.57,0.34,0.72,75.48,11.95,6.22,10,0.72,0.7400000095367432,0.6,0.06,0.78,57.78,26000,90,0.25,0.02
90.82,0.28,0.69,77.02,10.83,6.68,10,0.69,0.7300000190734863,0.51,0.06,0.81,62.22,28000,100,0.23,0.01
92.44,0.23,0.7,76.64,9.71,7.15,10,0.7,0.75,0.49,0.06,0.82,66.67,30000,110,0.23,0.02
93.5,0.2,0.66,78.48,8.57,7.63,10,0.66,0.7599999904632568,0.42,0.05,0.84,71.11,32000,120,0.22,0.02
94.53,0.17,0.7,78.1,7.44,8.11,10,0.7,0.75,0.37,0.05,0.86,75.56,34000,130,0.22,0.02
95.03,0.15,0.65,80.4,6.33,8.67,10,0.65,0.7300000190734863,0.33,0.05,0.88,80.0,36000,140,0.2,0.01
95.72,0.13,0.67,80.72,5.71,9.38,10,0.68,0.7300000190734863,0.29,0.04,0.89,84.44,38000,150,0.19,0.01
95.92,0.12,0.65,81.84,5.84,9.53,10,0.65,0.7200000286102295,0.26,0.04,0.9,88.89,40000,160,0.18,0.01
96.16,0.12,0.62,82.34,2.94,9.99,10,0.62,0.7400000095367432,0.27,0.04,0.9,93.33,42000,170,0.18,0.01
96.33,0.11,0.62,82.62,1.81,10.45,10,0.62,0.7300000190734863,0.24,0.04,0.91,97.78,44000,180,0.17,0.01
97.08,0.09,0.6,83.38,0.68,10.69,10,0.6,0.7200000286102295,0.23,0.04,0.91,100.0,45000,190,0.17,0.01
