Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
12.97,2.28,2.09,23.86,-1.0,2.48,-1,2.09,-1.0,2.16,0.17,0.19,22.22,10000,10,0.76,0.25
36.6,1.71,1.62,40.02,19.95,2.96,10,1.62,0.1899999976158142,1.73,0.15,0.35,26.67,12000,20,0.6,0.1
52.75,1.29,1.31,51.82,18.77,3.46,10,1.32,0.47999998927116394,1.39,0.13,0.49,31.11,14000,30,0.48,0.05
64.52,1.0,1.15,58.48,17.68,3.89,10,1.16,0.6399999856948853,1.22,0.11,0.55,35.56,16000,40,0.42,0.05
73.03,0.78,1.01,63.82,16.55,4.36,10,1.01,0.6800000071525574,1.07,0.1,0.61,40.0,18000,50,0.36,0.03
78.98,0.61,0.91,68.04,15.46,4.83,10,0.91,0.6800000071525574,0.9,0.09,0.67,44.44,20000,60,0.32,0.02
83.23,0.5,0.83,70.88,14.23,5.29,10,0.83,0.7099999785423279,0.8,0.08,0.71,48.89,22000,70,0.29,0.02
86.31,0.41,0.77,73.32,13.13,5.79,10,0.77,0.7099999785423279,0.73,0.07,0.74,53.33,24000,80,0.27,0.02
88.63,0.34,0.72,74.74,12.01,6.25,10,0.72,0.7099999785423279,0.67,0.07,0.75,57.78,26000,90,0.25,0.02
90.28,0.29,0.73,75.56,10.84,6.75,10,0.73,0.6899999976158142,0.55,0.06,0.8,62.22,28000,100,0.24,0.01
91.51,0.26,0.67,76.22,9.77,7.19,10,0.67,0.7200000286102295,0.58,0.06,0.79,66.67,30000,110,0.24,0.01
92.47,0.23,0.72,76.54,8.6,7.8,10,0.72,0.6700000166893005,0.46,0.06,0.83,71.11,32000,120,0.23,0.02
93.19,0.2,0.65,79.0,7.5,8.13,10,0.65,0.6899999976158142,0.44,0.05,0.84,75.56,34000,130,0.21,0.01
93.93,0.18,0.64,80.0,6.33,8.7,10,0.64,0.6800000071525574,0.4,0.05,0.85,80.0,36000,140,0.2,0.01
94.56,0.16,0.63,79.92,5.23,9.06,10,0.64,0.6700000166893005,0.34,0.05,0.87,84.44,38000,150,0.2,0.01
95.04,0.15,0.6,81.68,4.1,9.56,10,0.61,0.699999988079071,0.31,0.04,0.88,88.89,40000,160,0.18,0.01
95.47,0.14,0.63,82.04,2.95,10.01,10,0.63,0.699999988079071,0.27,0.04,0.9,93.33,42000,170,0.18,0.01
95.65,0.13,0.59,83.26,1.89,10.49,10,0.59,0.6800000071525574,0.26,0.04,0.9,97.78,44000,180,0.17,0.01
96.63,0.1,0.61,83.58,0.69,10.86,10,0.61,0.6700000166893005,0.23,0.04,0.91,100.0,45000,190,0.16,0.01
