Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
9.89,2.32,2.31,9.94,4.21,1.88,10,2.31,0.01,2.3,0.18,0.12,22.22,10000,10,0.9,0.5
10.78,2.31,2.28,13.9,4.28,1.75,10,2.28,0.01,2.3,0.18,0.12,23.33,10500,20,0.86,0.4
21.87,2.0,1.84,25.86,4.03,1.82,10,1.83,0.4,1.87,0.16,0.24,24.44,11000,30,0.74,0.14
30.47,1.75,1.67,36.0,3.86,1.84,10,1.66,0.52,1.69,0.15,0.33,25.56,11500,40,0.64,0.1
40.42,1.55,1.51,43.18,4.05,1.93,10,1.49,0.59,1.53,0.14,0.41,26.67,12000,50,0.57,0.08
49.95,1.34,1.3,51.54,4.69,2.36,10,1.29,0.68,1.3,0.12,0.51,27.78,12500,60,0.48,0.05
58.08,1.15,1.2,55.58,4.24,2.37,10,1.18,0.72,1.12,0.11,0.58,28.89,13000,70,0.44,0.05
65.77,0.96,1.14,59.96,4.38,2.47,10,1.12,0.76,0.94,0.1,0.65,30.0,13500,80,0.4,0.04
72.27,0.79,1.14,60.48,3.75,2.22,10,1.12,0.77,0.86,0.09,0.68,31.11,14000,90,0.4,0.04
77.96,0.63,1.15,61.74,3.69,2.29,10,1.13,0.79,0.78,0.09,0.71,32.22,14500,100,0.38,0.04
83.1,0.49,1.24,62.3,3.66,2.52,10,1.23,0.81,0.61,0.08,0.77,33.33,15000,110,0.38,0.05
87.89,0.36,1.46,62.34,3.52,2.48,10,1.43,0.83,0.52,0.08,0.81,34.44,15500,120,0.38,0.06
92.01,0.25,1.62,63.9,4.1,2.66,10,1.58,0.84,0.37,0.08,0.86,35.56,16000,130,0.36,0.04
95.03,0.17,1.8,63.56,3.84,2.95,10,1.76,0.85,0.33,0.08,0.87,36.67,16500,140,0.36,0.05
96.77,0.12,1.92,64.14,3.85,3.09,10,1.87,0.86,0.3,0.07,0.89,37.78,17000,150,0.36,0.04
98.05,0.09,2.12,63.56,3.27,2.77,10,2.06,0.86,0.26,0.07,0.9,38.89,17500,160,0.36,0.05
98.34,0.08,2.04,65.56,3.36,3.07,10,1.99,0.87,0.24,0.07,0.91,40.0,18000,170,0.34,0.04
98.75,0.06,2.13,64.78,3.13,2.92,10,2.08,0.86,0.24,0.07,0.91,41.11,18500,180,0.35,0.04
98.71,0.06,1.94,65.72,3.46,3.04,10,1.89,0.87,0.25,0.07,0.9,42.22,19000,190,0.34,0.04
99.03,0.06,1.98,65.12,3.48,3.46,10,1.94,0.86,0.24,0.07,0.91,43.33,19500,200,0.35,0.04
99.03,0.05,1.98,65.74,3.57,3.59,10,1.94,0.86,0.25,0.07,0.9,44.44,20000,210,0.34,0.05
99.17,0.05,2.12,65.6,3.04,3.26,10,2.06,0.86,0.22,0.07,0.91,45.56,20500,220,0.34,0.04
98.95,0.05,2.01,65.78,2.81,3.29,10,1.95,0.87,0.23,0.07,0.91,46.67,21000,230,0.34,0.05
99.22,0.05,1.91,67.1,2.96,3.33,10,1.87,0.86,0.23,0.07,0.91,47.78,21500,240,0.33,0.05
99.22,0.05,1.99,65.82,2.67,3.43,10,1.95,0.86,0.23,0.07,0.91,48.89,22000,250,0.34,0.05
99.2,0.04,2.0,65.66,3.16,3.8,10,1.97,0.85,0.23,0.07,0.91,50.0,22500,260,0.34,0.05
99.06,0.05,1.87,67.68,3.08,4.12,10,1.82,0.86,0.24,0.07,0.91,51.11,23000,270,0.32,0.05
99.11,0.05,1.93,67.06,2.64,3.95,10,1.88,0.86,0.23,0.07,0.91,52.22,23500,280,0.33,0.05
99.2,0.04,1.96,67.1,2.57,3.73,10,1.91,0.85,0.23,0.07,0.91,53.33,24000,290,0.33,0.05
99.05,0.05,1.82,67.98,2.69,3.8,10,1.77,0.85,0.24,0.07,0.91,54.44,24500,300,0.32,0.04
99.25,0.04,1.84,67.78,2.45,3.96,10,1.8,0.86,0.23,0.07,0.91,55.56,25000,310,0.32,0.05
