Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
24.66,2.05,1.81,35.3,-1.0,1.52,-1,1.81,-1.0,1.83,0.16,0.34,22.22,10000,10,0.65,0.15
42.67,1.6,1.53,45.8,3.97,1.8,10,1.53,0.4699999988079071,1.45,0.13,0.47,26.67,12000,20,0.54,0.08
49.78,1.4,1.4,50.04,3.74,2.09,10,1.4,0.6399999856948853,1.39,0.13,0.5,31.11,14000,30,0.5,0.07
54.54,1.27,1.34,51.7,3.62,2.35,10,1.34,0.6700000166893005,1.27,0.12,0.54,35.56,16000,40,0.48,0.06
58.67,1.16,1.3,53.98,3.27,2.66,10,1.3,0.699999988079071,1.15,0.11,0.58,40.0,18000,50,0.46,0.06
62.58,1.06,1.23,57.3,3.08,2.93,10,1.22,0.7300000190734863,1.07,0.11,0.61,44.44,20000,60,0.43,0.05
65.91,0.97,1.22,57.9,2.84,3.2,10,1.22,0.75,0.97,0.1,0.65,48.89,22000,70,0.42,0.05
69.02,0.89,1.19,59.3,2.69,3.5,10,1.19,0.7699999809265137,0.91,0.1,0.67,53.33,24000,80,0.41,0.05
71.84,0.81,1.19,60.04,2.42,3.77,10,1.19,0.7799999713897705,0.84,0.1,0.7,57.78,26000,90,0.4,0.04
74.03,0.75,1.18,61.1,2.19,4.03,10,1.19,0.7900000214576721,0.76,0.09,0.73,62.22,28000,100,0.39,0.04
76.0,0.69,1.21,61.1,1.99,4.32,10,1.22,0.8100000023841858,0.72,0.09,0.74,66.67,30000,110,0.39,0.04
77.74,0.64,1.19,62.02,1.76,4.63,10,1.19,0.8199999928474426,0.67,0.09,0.75,71.11,32000,120,0.38,0.04
79.25,0.6,1.24,62.22,1.56,4.89,10,1.23,0.8199999928474426,0.65,0.09,0.76,75.56,34000,130,0.38,0.04
80.41,0.57,1.21,62.76,1.35,5.19,10,1.21,0.8299999833106995,0.62,0.08,0.77,80.0,36000,140,0.37,0.04
81.34,0.54,1.26,62.52,1.08,5.49,10,1.26,0.8299999833106995,0.59,0.08,0.78,84.44,38000,150,0.37,0.04
82.05,0.52,1.25,63.02,0.9,5.74,10,1.25,0.8299999833106995,0.58,0.08,0.79,88.89,40000,160,0.37,0.04
82.71,0.5,1.23,64.0,0.65,6.01,10,1.23,0.8399999737739563,0.57,0.08,0.79,93.33,42000,170,0.36,0.03
83.33,0.48,1.26,64.08,0.43,6.3,10,1.26,0.8399999737739563,0.55,0.08,0.8,97.78,44000,180,0.36,0.04
84.28,0.45,1.33,63.34,0.22,6.44,10,1.32,0.8399999737739563,0.51,0.08,0.81,100.0,45000,190,0.37,0.04
