Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
10.15,2.32,2.31,9.36,-1.0,1.63,-1,2.31,-1.0,2.3,0.18,0.12,22.22,10000,10,0.91,0.49
11.58,2.29,2.19,16.76,4.22,1.91,10,2.19,0.009999999776482582,2.21,0.18,0.16,26.67,12000,20,0.83,0.32
22.2,1.97,1.86,27.52,3.87,2.27,10,1.85,0.10999999940395355,1.83,0.16,0.28,31.11,14000,30,0.72,0.15
31.2,1.77,1.57,40.14,3.69,2.53,10,1.56,0.4399999976158142,1.63,0.15,0.36,35.56,16000,40,0.6,0.08
39.7,1.59,1.4,48.2,3.39,2.85,10,1.39,0.5699999928474426,1.38,0.13,0.47,40.0,18000,50,0.52,0.06
48.93,1.38,1.14,58.3,3.29,3.1,10,1.12,0.6800000071525574,1.08,0.11,0.59,44.44,20000,60,0.42,0.04
57.25,1.18,1.05,62.62,2.94,3.44,10,1.03,0.7699999809265137,0.9,0.09,0.67,48.89,22000,70,0.37,0.03
64.07,1.0,0.95,66.72,2.71,3.65,10,0.92,0.8100000023841858,0.75,0.08,0.72,53.33,24000,80,0.33,0.02
70.72,0.83,0.96,69.0,2.52,3.99,10,0.93,0.8399999737739563,0.58,0.07,0.78,57.78,26000,90,0.31,0.02
78.07,0.63,0.99,71.04,2.37,4.31,10,0.96,0.8600000143051147,0.46,0.07,0.83,62.22,28000,100,0.29,0.02
85.01,0.44,1.11,70.66,2.12,4.61,10,1.08,0.8700000047683716,0.38,0.06,0.86,66.67,30000,110,0.29,0.03
90.62,0.29,1.38,71.0,1.9,4.91,10,1.35,0.8700000047683716,0.27,0.06,0.9,71.11,32000,120,0.29,0.03
94.17,0.2,1.48,70.78,1.65,5.12,10,1.44,0.8700000047683716,0.23,0.06,0.91,75.56,34000,130,0.29,0.03
96.26,0.14,1.47,72.9,1.52,5.52,10,1.43,0.8700000047683716,0.2,0.06,0.92,80.0,36000,140,0.27,0.03
97.55,0.1,1.65,73.02,1.22,5.84,10,1.6,0.8700000047683716,0.18,0.06,0.93,84.44,38000,150,0.27,0.02
98.18,0.08,1.6,72.92,0.94,6.04,10,1.57,0.8700000047683716,0.18,0.06,0.93,88.89,40000,160,0.27,0.03
98.72,0.06,1.7,71.82,0.73,6.29,10,1.66,0.8700000047683716,0.18,0.06,0.93,93.33,42000,170,0.28,0.03
98.97,0.05,1.57,74.1,0.57,6.76,10,1.54,0.8600000143051147,0.17,0.05,0.94,97.78,44000,180,0.26,0.03
98.98,0.05,1.61,73.36,0.24,6.85,10,1.58,0.8600000143051147,0.16,0.05,0.94,100.0,45000,190,0.27,0.03
