Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
12.91,2.28,2.15,21.46,-1.0,2.49,-1,2.14,-1.0,2.17,0.17,0.17,22.22,10000,10,0.79,0.25
33.78,1.79,1.65,40.28,4.06,2.95,10,1.65,0.11999999731779099,1.48,0.14,0.44,26.67,12000,20,0.6,0.12
46.87,1.45,1.37,49.78,3.82,3.43,10,1.37,0.6100000143051147,1.19,0.12,0.56,31.11,14000,30,0.5,0.06
55.14,1.23,1.14,58.48,3.66,3.97,10,1.14,0.7099999785423279,1.05,0.1,0.62,35.56,16000,40,0.42,0.04
63.11,1.02,0.99,65.58,3.56,4.44,10,0.99,0.75,0.87,0.09,0.69,40.0,18000,50,0.34,0.03
69.76,0.85,0.87,69.74,3.14,4.87,10,0.87,0.7900000214576721,0.78,0.08,0.72,44.44,20000,60,0.3,0.02
75.22,0.7,0.71,75.1,2.99,5.31,10,0.71,0.800000011920929,0.59,0.06,0.79,48.89,22000,70,0.25,0.01
79.19,0.59,0.65,78.02,2.75,5.77,10,0.65,0.8299999833106995,0.51,0.06,0.82,53.33,24000,80,0.22,0.01
82.56,0.49,0.65,78.4,2.45,6.25,10,0.65,0.8399999737739563,0.43,0.05,0.84,57.78,26000,90,0.22,0.01
85.82,0.4,0.63,80.28,2.33,6.72,10,0.63,0.8500000238418579,0.39,0.05,0.86,62.22,28000,100,0.2,0.01
88.7,0.32,0.65,80.72,2.05,7.19,10,0.65,0.8600000143051147,0.33,0.05,0.88,66.67,30000,110,0.19,0.01
91.16,0.25,0.62,81.9,1.78,7.64,10,0.62,0.8600000143051147,0.29,0.04,0.89,71.11,32000,120,0.18,0.01
93.23,0.2,0.68,81.62,1.56,8.14,10,0.68,0.8700000047683716,0.24,0.04,0.91,75.56,34000,130,0.18,0.01
95.09,0.15,0.64,83.28,1.34,8.6,10,0.64,0.8799999952316284,0.21,0.04,0.92,80.0,36000,140,0.17,0.01
96.34,0.11,0.69,83.46,1.13,9.07,10,0.7,0.8799999952316284,0.18,0.04,0.93,84.44,38000,150,0.17,0.01
97.17,0.09,0.7,83.34,0.91,9.57,10,0.7,0.8799999952316284,0.17,0.04,0.93,88.89,40000,160,0.17,0.01
97.81,0.07,0.69,84.36,0.66,10.14,10,0.7,0.8799999952316284,0.17,0.03,0.94,93.33,42000,170,0.16,0.01
98.11,0.06,0.69,84.72,0.51,10.51,10,0.68,0.8799999952316284,0.16,0.03,0.94,97.78,44000,180,0.15,0.01
98.61,0.05,0.73,84.1,0.24,10.77,10,0.73,0.8799999952316284,0.15,0.03,0.94,100.0,45000,190,0.16,0.01
