Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
69.36,0.86,1.54,59.38,-1.0,4.52,-1,1.55,-1.0,0.5,0.09,0.82,22.22,10000,10,0.41,0.05
89.41,0.32,1.17,70.34,5.99,5.43,10,1.18,0.8199999928474426,0.33,0.06,0.88,26.67,12000,20,0.3,0.03
94.37,0.18,1.22,72.6,5.65,6.3,10,1.23,0.8700000047683716,0.25,0.06,0.91,31.11,14000,30,0.27,0.02
95.9,0.13,1.06,76.5,5.3,7.3,10,1.07,0.8799999952316284,0.22,0.05,0.92,35.56,16000,40,0.24,0.03
96.19,0.12,0.96,77.76,5.03,8.18,10,0.97,0.8799999952316284,0.2,0.05,0.93,40.0,18000,50,0.22,0.02
97.12,0.09,0.97,78.46,4.61,9.07,10,0.98,0.8899999856948853,0.18,0.05,0.93,44.44,20000,60,0.22,0.01
97.66,0.08,0.9,80.84,4.28,9.82,10,0.91,0.8899999856948853,0.16,0.04,0.94,48.89,22000,70,0.19,0.01
97.81,0.07,0.84,81.36,4.0,10.68,10,0.85,0.8899999856948853,0.16,0.04,0.94,53.33,24000,80,0.19,0.01
97.99,0.06,0.82,81.74,3.68,11.56,10,0.83,0.8899999856948853,0.15,0.04,0.94,57.78,26000,90,0.18,0.01
98.54,0.05,0.78,83.04,3.3,12.44,10,0.79,0.8899999856948853,0.14,0.04,0.95,62.22,28000,100,0.17,0.01
98.97,0.03,0.8,83.08,2.96,13.31,10,0.81,0.8899999856948853,0.13,0.04,0.95,66.67,30000,110,0.17,0.01
99.14,0.03,0.82,83.34,2.64,14.19,10,0.83,0.8899999856948853,0.12,0.03,0.96,71.11,32000,120,0.17,0.01
99.19,0.03,0.74,83.92,2.3,15.08,10,0.75,0.8899999856948853,0.13,0.03,0.95,75.56,34000,130,0.16,0.01
99.48,0.02,0.76,84.6,1.96,15.95,10,0.76,0.8799999952316284,0.11,0.03,0.96,80.0,36000,140,0.15,0.01
99.53,0.01,0.81,83.12,1.65,16.8,10,0.82,0.8799999952316284,0.13,0.04,0.95,84.44,38000,150,0.17,0.01
99.51,0.01,0.74,84.38,1.29,17.82,10,0.75,0.8700000047683716,0.12,0.03,0.96,88.89,40000,160,0.16,0.01
99.63,0.01,0.79,84.14,0.96,18.56,10,0.79,0.8399999737739563,0.11,0.03,0.96,93.33,42000,170,0.16,0.01
99.62,0.01,0.78,84.06,0.64,19.45,10,0.78,0.800000011920929,0.12,0.03,0.96,97.78,44000,180,0.16,0.01
99.45,0.02,0.75,84.42,0.28,19.88,10,0.75,0.7599999904632568,0.12,0.03,0.96,100.0,45000,190,0.16,0.01
