Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
54.51,1.26,1.26,55.86,8.14,6.57,10,1.26,0.74,1.05,0.11,0.62,22.22,10000,5,0.44,0.05
80.51,0.57,1.35,58.32,8.06,6.92,10,1.35,0.81,0.69,0.09,0.75,23.33,10500,10,0.42,0.05
95.15,0.16,1.32,63.02,7.85,7.22,10,1.33,0.85,0.5,0.08,0.82,24.44,11000,15,0.37,0.04
99.21,0.04,1.3,65.24,7.78,7.54,10,1.31,0.85,0.44,0.07,0.84,25.56,11500,20,0.35,0.04
99.85,0.01,1.33,66.34,7.66,7.87,10,1.33,0.86,0.41,0.07,0.85,26.67,12000,25,0.34,0.04
99.85,0.01,1.35,66.4,7.63,8.2,10,1.35,0.86,0.39,0.07,0.85,27.78,12500,30,0.34,0.04
99.09,0.04,1.46,63.96,7.45,8.52,10,1.46,0.85,0.42,0.08,0.85,28.89,13000,35,0.36,0.04
99.19,0.03,1.41,66.14,7.31,8.82,10,1.42,0.86,0.38,0.07,0.86,30.0,13500,40,0.34,0.04
99.87,0.01,1.36,66.78,7.22,9.14,10,1.37,0.86,0.37,0.07,0.86,31.11,14000,45,0.33,0.04
99.85,0.01,1.4,66.1,7.05,9.48,10,1.41,0.86,0.37,0.07,0.86,32.22,14500,50,0.34,0.04
99.91,0.01,1.39,67.22,6.96,9.8,10,1.4,0.86,0.36,0.07,0.87,33.33,15000,55,0.33,0.04
99.92,0.01,1.41,66.88,6.85,10.13,10,1.42,0.86,0.35,0.07,0.87,34.44,15500,60,0.33,0.04
99.84,0.01,1.4,67.32,6.79,10.43,10,1.41,0.86,0.35,0.07,0.87,35.56,16000,65,0.33,0.04
99.86,0.01,1.39,67.2,6.69,10.77,10,1.4,0.86,0.36,0.07,0.87,36.67,16500,70,0.33,0.04
99.7,0.02,1.39,67.66,6.52,11.08,10,1.4,0.86,0.35,0.07,0.87,37.78,17000,75,0.32,0.04
99.79,0.01,1.44,66.08,6.42,11.4,10,1.44,0.85,0.36,0.07,0.87,38.89,17500,80,0.34,0.04
99.52,0.02,1.44,67.64,6.29,11.73,10,1.45,0.85,0.34,0.07,0.87,40.0,18000,85,0.32,0.04
97.51,0.08,1.52,63.62,6.17,12.08,10,1.54,0.83,0.4,0.08,0.85,41.11,18500,90,0.36,0.05
98.81,0.04,1.31,68.78,6.04,12.37,10,1.32,0.85,0.35,0.07,0.87,42.22,19000,95,0.31,0.03
99.78,0.01,1.26,69.54,6.0,12.69,10,1.27,0.85,0.33,0.06,0.88,43.33,19500,100,0.3,0.03
99.89,0.01,1.23,70.74,5.82,13.0,10,1.24,0.85,0.32,0.06,0.88,44.44,20000,105,0.29,0.03
99.86,0.01,1.24,70.18,5.72,13.33,10,1.25,0.85,0.33,0.06,0.88,45.56,20500,110,0.3,0.03
99.78,0.01,1.25,70.28,5.6,13.66,10,1.26,0.85,0.32,0.06,0.88,46.67,21000,115,0.3,0.03
99.75,0.01,1.29,69.98,5.53,13.97,10,1.3,0.85,0.32,0.06,0.88,47.78,21500,120,0.3,0.04
99.87,0.01,1.23,71.38,5.38,14.3,10,1.24,0.85,0.31,0.06,0.89,48.89,22000,125,0.29,0.03
99.8,0.01,1.22,71.34,5.24,14.63,10,1.23,0.85,0.32,0.06,0.88,50.0,22500,130,0.29,0.03
99.89,0.01,1.21,71.26,5.13,14.94,10,1.22,0.85,0.3,0.06,0.89,51.11,23000,135,0.29,0.03
99.77,0.01,1.2,72.14,5.05,15.27,10,1.21,0.84,0.3,0.06,0.89,52.22,23500,140,0.28,0.03
99.76,0.01,1.16,72.04,4.92,15.57,10,1.17,0.84,0.32,0.06,0.88,53.33,24000,145,0.28,0.03
99.76,0.01,1.16,72.72,4.84,15.91,10,1.17,0.84,0.31,0.06,0.89,54.44,24500,150,0.27,0.03
99.82,0.01,1.17,72.96,4.72,16.24,10,1.18,0.84,0.3,0.06,0.89,55.56,25000,155,0.27,0.03
