Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
54.82,1.26,1.3,54.46,8.13,6.57,10,1.3,0.76,0.95,0.11,0.65,22.22,10000,5,0.46,0.04
81.28,0.55,1.26,60.22,8.04,6.91,10,1.26,0.82,0.67,0.09,0.76,23.33,10500,10,0.4,0.04
95.38,0.15,1.51,60.6,7.89,7.22,10,1.52,0.84,0.47,0.08,0.83,24.44,11000,15,0.39,0.04
99.26,0.03,1.34,66.08,7.76,7.54,10,1.34,0.86,0.41,0.07,0.85,25.56,11500,20,0.34,0.04
99.9,0.01,1.32,66.8,7.62,7.85,10,1.32,0.86,0.4,0.07,0.85,26.67,12000,25,0.33,0.04
99.93,0.01,1.34,67.18,7.54,8.18,10,1.34,0.86,0.39,0.07,0.86,27.78,12500,30,0.33,0.04
99.31,0.03,1.62,62.24,7.41,8.5,10,1.63,0.85,0.4,0.08,0.85,28.89,13000,35,0.38,0.04
99.3,0.03,1.4,65.98,7.34,8.82,10,1.4,0.86,0.38,0.07,0.86,30.0,13500,40,0.34,0.04
99.78,0.01,1.35,66.82,7.2,9.14,10,1.35,0.86,0.37,0.07,0.86,31.11,14000,45,0.33,0.04
99.9,0.01,1.36,66.64,7.08,9.48,10,1.36,0.86,0.36,0.07,0.87,32.22,14500,50,0.33,0.03
99.92,0.01,1.34,68.52,6.95,9.79,10,1.34,0.86,0.36,0.07,0.87,33.33,15000,55,0.31,0.03
99.91,0.01,1.36,67.36,6.89,10.12,10,1.36,0.86,0.35,0.07,0.87,34.44,15500,60,0.33,0.03
99.89,0.01,1.37,67.88,6.76,10.44,10,1.37,0.86,0.35,0.07,0.87,35.56,16000,65,0.32,0.03
99.81,0.01,1.38,67.56,6.65,10.76,10,1.38,0.86,0.34,0.07,0.88,36.67,16500,70,0.32,0.03
99.72,0.01,1.38,68.12,6.51,11.07,10,1.38,0.86,0.34,0.07,0.87,37.78,17000,75,0.32,0.04
99.66,0.02,1.47,66.72,6.46,11.4,10,1.47,0.86,0.34,0.07,0.87,38.89,17500,80,0.33,0.04
99.07,0.03,1.46,66.62,6.27,11.73,10,1.46,0.85,0.34,0.07,0.87,40.0,18000,85,0.33,0.03
98.3,0.06,1.71,64.26,6.17,12.05,10,1.71,0.82,0.34,0.08,0.88,41.11,18500,90,0.36,0.04
98.82,0.04,1.26,70.0,6.05,12.37,10,1.26,0.85,0.34,0.07,0.88,42.22,19000,95,0.3,0.03
99.83,0.01,1.24,70.0,5.93,12.69,10,1.24,0.85,0.34,0.06,0.88,43.33,19500,100,0.3,0.03
99.9,0.01,1.29,69.36,5.82,13.0,10,1.29,0.85,0.32,0.06,0.88,44.44,20000,105,0.31,0.03
99.89,0.01,1.23,70.4,5.73,13.32,10,1.24,0.85,0.33,0.06,0.88,45.56,20500,110,0.3,0.03
99.89,0.01,1.25,70.1,5.58,13.64,10,1.25,0.85,0.32,0.06,0.88,46.67,21000,115,0.3,0.03
99.8,0.01,1.19,70.86,5.5,13.96,10,1.2,0.85,0.32,0.06,0.88,47.78,21500,120,0.29,0.03
99.87,0.01,1.18,71.2,5.42,14.32,10,1.19,0.85,0.32,0.06,0.88,48.89,22000,125,0.29,0.03
99.87,0.01,1.19,71.12,5.26,14.63,10,1.2,0.85,0.32,0.06,0.88,50.0,22500,130,0.29,0.03
99.81,0.01,1.18,71.88,5.15,14.93,10,1.19,0.85,0.31,0.06,0.89,51.11,23000,135,0.28,0.03
99.76,0.01,1.17,72.0,5.02,15.26,10,1.17,0.85,0.32,0.06,0.88,52.22,23500,140,0.28,0.02
99.81,0.01,1.2,71.54,4.98,15.59,10,1.2,0.84,0.32,0.06,0.88,53.33,24000,145,0.28,0.03
99.77,0.01,1.17,71.86,4.83,15.89,10,1.17,0.85,0.31,0.06,0.89,54.44,24500,150,0.28,0.03
99.72,0.01,1.16,71.96,4.67,16.22,10,1.16,0.84,0.32,0.06,0.88,55.56,25000,155,0.28,0.03
