Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
22.06,2.11,1.87,31.78,-1.0,1.52,-1,1.87,-1.0,1.89,0.16,0.3,22.22,10000,10,0.68,0.17
44.28,1.57,1.59,43.6,3.92,1.79,10,1.59,0.4099999964237213,1.61,0.14,0.42,26.67,12000,20,0.56,0.1
55.63,1.28,1.48,47.82,3.7,2.07,10,1.48,0.5699999928474426,1.46,0.13,0.48,31.11,14000,30,0.52,0.08
62.66,1.1,1.42,49.48,3.48,2.36,10,1.42,0.6100000143051147,1.31,0.12,0.53,35.56,16000,40,0.51,0.07
67.56,0.95,1.37,51.66,3.35,2.64,10,1.37,0.6499999761581421,1.24,0.12,0.55,40.0,18000,50,0.48,0.07
71.3,0.85,1.35,53.32,3.1,2.94,10,1.35,0.6499999761581421,1.09,0.11,0.61,44.44,20000,60,0.47,0.06
73.93,0.77,1.33,53.48,2.81,3.22,10,1.33,0.6800000071525574,1.06,0.11,0.62,48.89,22000,70,0.47,0.06
75.65,0.72,1.32,55.24,2.66,3.45,10,1.32,0.6700000166893005,0.98,0.11,0.64,53.33,24000,80,0.45,0.06
77.22,0.67,1.31,55.64,2.47,3.79,10,1.32,0.6700000166893005,0.94,0.1,0.66,57.78,26000,90,0.44,0.06
78.27,0.63,1.34,56.58,2.22,4.07,10,1.34,0.6800000071525574,0.86,0.1,0.68,62.22,28000,100,0.43,0.06
79.08,0.61,1.38,56.08,2.02,4.33,10,1.39,0.6700000166893005,0.82,0.1,0.7,66.67,30000,110,0.44,0.06
79.6,0.59,1.35,57.08,1.79,4.59,10,1.36,0.6800000071525574,0.79,0.1,0.71,71.11,32000,120,0.43,0.05
79.8,0.58,1.38,57.7,1.51,4.93,10,1.38,0.6700000166893005,0.75,0.1,0.73,75.56,34000,130,0.42,0.06
79.93,0.58,1.39,58.1,1.33,5.18,10,1.39,0.6499999761581421,0.73,0.09,0.73,80.0,36000,140,0.42,0.05
80.01,0.57,1.36,58.58,1.05,5.47,10,1.36,0.6399999856948853,0.72,0.09,0.74,84.44,38000,150,0.41,0.05
79.75,0.57,1.39,59.32,0.92,5.72,10,1.39,0.6200000047683716,0.67,0.09,0.75,88.89,40000,160,0.41,0.05
79.68,0.58,1.38,59.04,0.65,6.05,10,1.38,0.5799999833106995,0.66,0.09,0.76,93.33,42000,170,0.41,0.05
79.2,0.59,1.35,60.72,0.43,6.32,10,1.36,0.6000000238418579,0.64,0.09,0.76,97.78,44000,180,0.39,0.05
79.69,0.57,1.41,60.56,0.23,6.44,10,1.41,0.49000000953674316,0.61,0.09,0.77,100.0,45000,190,0.39,0.05
