Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
33.1,1.85,1.51,44.96,-1.0,1.56,-1,1.51,-1.0,1.55,0.14,0.44,22.22,10000,10,0.55,0.09
50.75,1.37,1.27,53.88,4.15,1.84,10,1.27,0.6100000143051147,1.3,0.12,0.52,26.67,12000,20,0.46,0.06
60.03,1.13,1.08,60.92,3.85,2.11,10,1.08,0.6899999976158142,1.12,0.1,0.6,31.11,14000,30,0.39,0.04
67.75,0.92,1.0,65.1,3.48,2.41,10,1.0,0.7400000095367432,0.87,0.09,0.69,35.56,16000,40,0.35,0.03
73.94,0.75,0.87,70.42,3.37,2.69,10,0.87,0.7799999713897705,0.73,0.08,0.74,40.0,18000,50,0.3,0.03
78.95,0.6,0.82,72.7,3.15,2.95,10,0.82,0.8100000023841858,0.69,0.07,0.75,44.44,20000,60,0.27,0.02
83.16,0.49,0.78,74.56,2.87,3.24,10,0.79,0.8199999928474426,0.52,0.06,0.81,48.89,22000,70,0.25,0.02
86.35,0.39,0.81,73.94,2.75,3.52,10,0.82,0.8399999737739563,0.5,0.06,0.82,53.33,24000,80,0.26,0.02
89.19,0.31,0.82,76.0,2.41,3.81,10,0.82,0.8500000238418579,0.4,0.06,0.85,57.78,26000,90,0.24,0.02
91.58,0.25,0.84,76.48,2.2,4.12,10,0.84,0.8600000143051147,0.38,0.05,0.86,62.22,28000,100,0.24,0.02
92.88,0.21,0.9,76.42,2.04,4.38,10,0.91,0.8600000143051147,0.32,0.05,0.88,66.67,30000,110,0.24,0.02
94.0,0.18,0.9,77.18,1.86,4.67,10,0.91,0.8700000047683716,0.29,0.05,0.89,71.11,32000,120,0.23,0.02
94.83,0.16,0.91,77.5,1.63,4.95,10,0.91,0.8700000047683716,0.28,0.05,0.89,75.56,34000,130,0.22,0.02
95.38,0.14,0.91,77.06,1.35,5.22,10,0.91,0.8700000047683716,0.28,0.05,0.89,80.0,36000,140,0.23,0.02
95.82,0.13,0.97,77.58,1.09,5.5,10,0.97,0.8700000047683716,0.25,0.05,0.91,84.44,38000,150,0.22,0.02
96.12,0.12,0.95,77.76,0.93,5.8,10,0.95,0.8799999952316284,0.24,0.05,0.91,88.89,40000,160,0.22,0.02
96.39,0.12,0.92,77.96,0.65,6.06,10,0.92,0.8799999952316284,0.25,0.05,0.9,93.33,42000,170,0.22,0.02
96.53,0.11,0.91,78.5,0.47,6.4,10,0.92,0.8799999952316284,0.24,0.05,0.91,97.78,44000,180,0.22,0.02
96.97,0.1,0.93,79.08,0.23,6.51,10,0.93,0.8700000047683716,0.23,0.05,0.91,100.0,45000,190,0.21,0.02
