Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
10.04,2.33,2.31,10.64,4.22,1.6,10,2.31,0.02,2.29,0.18,0.13,22.22,10000,5,0.89,0.5
10.22,2.32,2.31,9.5,4.01,1.69,10,2.31,0.01,2.3,0.18,0.12,23.33,10500,10,0.9,0.49
10.48,2.31,2.31,10.76,3.99,1.75,10,2.3,0.01,2.3,0.18,0.12,24.44,11000,15,0.89,0.49
14.34,2.23,2.08,20.52,3.93,1.86,10,2.07,0.28,2.06,0.17,0.21,25.56,11500,20,0.79,0.25
23.48,1.95,1.89,24.56,3.86,1.9,10,1.88,0.39,1.89,0.16,0.25,26.67,12000,25,0.75,0.16
27.53,1.81,1.85,26.86,3.86,1.98,10,1.84,0.39,1.84,0.16,0.27,27.78,12500,30,0.73,0.16
34.18,1.69,1.67,34.06,3.76,2.09,10,1.67,0.49,1.7,0.15,0.34,28.89,13000,35,0.66,0.11
40.68,1.55,1.66,35.84,3.72,2.14,10,1.64,0.54,1.59,0.15,0.39,30.0,13500,40,0.64,0.1
45.25,1.44,1.51,42.62,3.5,2.09,10,1.5,0.55,1.55,0.14,0.4,31.11,14000,45,0.57,0.08
50.58,1.33,1.48,44.3,3.47,2.16,10,1.47,0.56,1.48,0.14,0.43,32.22,14500,50,0.56,0.07
55.66,1.22,1.38,48.52,3.4,2.33,10,1.36,0.65,1.33,0.13,0.5,33.33,15000,55,0.51,0.06
59.68,1.11,1.3,50.98,3.47,2.36,10,1.28,0.67,1.24,0.12,0.54,34.44,15500,60,0.49,0.05
63.81,1.0,1.22,54.74,3.42,2.52,10,1.2,0.67,1.21,0.11,0.55,35.56,16000,65,0.45,0.04
67.42,0.91,1.19,56.46,3.4,2.51,10,1.17,0.72,1.04,0.11,0.61,36.67,16500,70,0.44,0.04
70.96,0.81,1.18,57.56,3.27,2.61,10,1.16,0.73,0.99,0.1,0.63,37.78,17000,75,0.42,0.04
73.94,0.74,1.18,58.26,3.22,2.69,10,1.16,0.74,0.92,0.1,0.65,38.89,17500,80,0.42,0.04
76.98,0.66,1.19,58.4,3.16,2.76,10,1.18,0.75,0.84,0.1,0.68,40.0,18000,85,0.42,0.05
79.22,0.6,1.19,60.02,3.11,2.85,10,1.17,0.76,0.77,0.09,0.71,41.11,18500,90,0.4,0.04
82.13,0.52,1.16,61.58,3.08,2.86,10,1.14,0.76,0.72,0.09,0.72,42.22,19000,95,0.38,0.03
84.45,0.45,1.21,62.3,2.98,2.93,10,1.2,0.79,0.64,0.09,0.76,43.33,19500,100,0.38,0.04
86.78,0.38,1.31,61.82,2.93,3.05,10,1.3,0.8,0.58,0.08,0.78,44.44,20000,105,0.38,0.04
88.86,0.33,1.33,63.2,2.92,3.11,10,1.31,0.8,0.51,0.08,0.8,45.56,20500,110,0.37,0.04
90.55,0.29,1.46,62.32,2.86,3.22,10,1.44,0.81,0.48,0.08,0.82,46.67,21000,115,0.38,0.04
92.03,0.25,1.62,61.44,2.78,3.27,10,1.61,0.78,0.47,0.08,0.82,47.78,21500,120,0.39,0.05
93.57,0.21,1.49,63.94,2.71,3.35,10,1.48,0.82,0.41,0.08,0.84,48.89,22000,125,0.36,0.04
94.86,0.18,1.7,63.24,2.72,3.43,10,1.69,0.82,0.35,0.08,0.86,50.0,22500,130,0.37,0.04
95.5,0.16,1.58,64.6,2.58,3.46,10,1.56,0.83,0.36,0.07,0.86,51.11,23000,135,0.35,0.04
96.52,0.13,1.67,65.14,2.55,3.58,10,1.66,0.83,0.32,0.07,0.88,52.22,23500,140,0.35,0.04
97.02,0.12,1.91,63.24,2.52,3.7,10,1.9,0.81,0.31,0.08,0.88,53.33,24000,145,0.37,0.04
97.35,0.11,1.74,64.82,2.41,3.71,10,1.73,0.83,0.3,0.07,0.89,54.44,24500,150,0.35,0.04
97.43,0.1,1.73,64.66,2.38,3.79,10,1.71,0.83,0.29,0.07,0.89,55.56,25000,155,0.35,0.04
