Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
9.97,2.33,2.31,9.84,4.01,1.62,10,2.31,0.02,2.29,0.18,0.13,22.22,10000,5,0.9,0.5
10.3,2.32,2.3,10.66,4.06,1.64,10,2.3,0.01,2.3,0.18,0.12,23.33,10500,10,0.89,0.47
11.86,2.29,2.23,14.6,3.92,1.73,10,2.23,0.06,2.25,0.18,0.15,24.44,11000,15,0.85,0.35
18.7,2.1,2.03,19.4,3.94,1.82,10,2.02,0.29,2.04,0.17,0.21,25.56,11500,20,0.81,0.21
23.08,1.91,1.89,24.48,3.8,1.92,10,1.88,0.37,1.91,0.16,0.24,26.67,12000,25,0.76,0.17
28.77,1.79,1.79,29.72,3.82,1.96,10,1.78,0.42,1.82,0.16,0.28,27.78,12500,30,0.7,0.14
35.44,1.65,1.75,33.94,3.72,2.04,10,1.73,0.5,1.68,0.15,0.35,28.89,13000,35,0.66,0.13
42.03,1.51,1.64,38.32,3.72,2.11,10,1.61,0.55,1.55,0.14,0.41,30.0,13500,40,0.62,0.09
47.13,1.39,1.55,41.6,3.54,2.17,10,1.53,0.59,1.42,0.14,0.47,31.11,14000,45,0.58,0.09
51.94,1.28,1.44,47.14,3.59,2.24,10,1.42,0.6,1.42,0.13,0.46,32.22,14500,50,0.53,0.07
56.39,1.18,1.37,49.88,3.52,2.31,10,1.34,0.65,1.27,0.12,0.51,33.33,15000,55,0.5,0.06
61.24,1.07,1.32,52.82,3.41,2.39,10,1.29,0.67,1.21,0.12,0.54,34.44,15500,60,0.47,0.06
65.26,0.97,1.36,50.76,3.4,2.44,10,1.34,0.71,1.05,0.11,0.61,35.56,16000,65,0.49,0.06
69.07,0.87,1.27,55.02,3.31,2.53,10,1.25,0.67,1.1,0.11,0.58,36.67,16500,70,0.45,0.05
72.07,0.78,1.24,57.4,3.27,2.63,10,1.21,0.7,1.01,0.11,0.62,37.78,17000,75,0.43,0.05
75.43,0.69,1.24,58.98,3.33,2.72,10,1.21,0.74,0.87,0.1,0.67,38.89,17500,80,0.41,0.05
78.19,0.62,1.22,59.96,3.17,2.78,10,1.19,0.75,0.82,0.09,0.69,40.0,18000,85,0.4,0.05
80.84,0.55,1.23,61.06,3.1,2.86,10,1.21,0.74,0.76,0.09,0.71,41.11,18500,90,0.39,0.05
83.46,0.48,1.23,62.12,3.14,2.88,10,1.2,0.76,0.72,0.09,0.72,42.22,19000,95,0.38,0.05
85.41,0.43,1.23,62.48,2.99,3.0,10,1.2,0.77,0.66,0.09,0.75,43.33,19500,100,0.38,0.04
87.82,0.36,1.35,62.32,2.97,3.07,10,1.32,0.8,0.56,0.08,0.78,44.44,20000,105,0.38,0.04
89.39,0.32,1.42,61.66,2.85,3.12,10,1.4,0.77,0.54,0.08,0.79,45.56,20500,110,0.38,0.05
91.16,0.27,1.55,60.94,2.83,3.21,10,1.53,0.8,0.48,0.08,0.81,46.67,21000,115,0.39,0.05
92.71,0.23,1.64,62.34,2.79,3.27,10,1.61,0.8,0.44,0.08,0.83,47.78,21500,120,0.38,0.05
94.11,0.2,1.59,64.0,2.7,3.35,10,1.56,0.82,0.4,0.08,0.85,48.89,22000,125,0.36,0.05
94.9,0.18,1.67,63.9,2.65,3.43,10,1.63,0.82,0.38,0.08,0.85,50.0,22500,130,0.36,0.05
95.94,0.15,1.68,64.52,2.65,3.48,10,1.64,0.82,0.34,0.07,0.87,51.11,23000,135,0.35,0.05
96.79,0.12,1.77,65.4,2.6,3.59,10,1.73,0.82,0.32,0.07,0.88,52.22,23500,140,0.35,0.05
97.19,0.11,1.77,65.64,2.52,3.65,10,1.72,0.83,0.3,0.07,0.88,53.33,24000,145,0.34,0.05
97.44,0.11,1.77,65.8,2.43,3.73,10,1.72,0.83,0.31,0.07,0.88,54.44,24500,150,0.34,0.05
97.68,0.1,1.84,65.66,2.36,3.77,10,1.79,0.83,0.29,0.07,0.89,55.56,25000,155,0.34,0.05
