Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
10.1,2.33,2.31,10.4,4.04,1.59,10,2.31,0.02,2.29,0.18,0.13,22.22,10000,5,0.9,0.49
10.32,2.32,2.31,10.64,3.94,1.67,10,2.31,0.01,2.3,0.18,0.12,23.33,10500,10,0.89,0.5
10.91,2.31,2.28,11.6,3.93,1.76,10,2.28,0.01,2.29,0.18,0.12,24.44,11000,15,0.88,0.43
17.95,2.14,2.01,21.72,3.87,1.8,10,2.01,0.29,2.03,0.17,0.21,25.56,11500,20,0.78,0.2
23.65,1.92,1.86,25.2,3.82,1.9,10,1.85,0.41,1.86,0.16,0.26,26.67,12000,25,0.75,0.15
29.73,1.78,1.74,32.68,3.76,1.96,10,1.73,0.46,1.78,0.16,0.3,27.78,12500,30,0.67,0.12
37.71,1.62,1.63,38.38,3.64,2.03,10,1.62,0.53,1.64,0.15,0.37,28.89,13000,35,0.62,0.11
43.71,1.48,1.53,40.4,3.68,2.07,10,1.52,0.57,1.54,0.14,0.41,30.0,13500,40,0.6,0.09
49.07,1.36,1.43,45.88,3.61,2.18,10,1.42,0.59,1.46,0.13,0.43,31.11,14000,45,0.54,0.07
53.82,1.25,1.37,48.32,3.46,2.24,10,1.36,0.64,1.35,0.13,0.48,32.22,14500,50,0.52,0.06
58.41,1.14,1.28,52.74,3.51,2.35,10,1.27,0.67,1.25,0.12,0.52,33.33,15000,55,0.47,0.05
62.62,1.04,1.24,54.3,3.44,2.39,10,1.23,0.69,1.19,0.11,0.56,34.44,15500,60,0.46,0.05
66.53,0.94,1.17,57.5,3.38,2.46,10,1.15,0.72,1.07,0.11,0.6,35.56,16000,65,0.42,0.04
70.21,0.84,1.23,56.86,3.31,2.52,10,1.22,0.74,0.99,0.1,0.64,36.67,16500,70,0.43,0.05
73.4,0.76,1.14,60.46,3.34,2.61,10,1.11,0.75,0.89,0.1,0.67,37.78,17000,75,0.4,0.04
76.45,0.68,1.13,61.72,3.16,2.67,10,1.11,0.76,0.83,0.09,0.69,38.89,17500,80,0.38,0.04
79.01,0.6,1.21,60.38,3.17,2.77,10,1.19,0.77,0.74,0.09,0.72,40.0,18000,85,0.4,0.04
81.69,0.53,1.23,61.5,3.06,2.89,10,1.21,0.78,0.7,0.09,0.74,41.11,18500,90,0.38,0.04
84.03,0.46,1.2,62.6,2.97,2.88,10,1.17,0.78,0.68,0.09,0.74,42.22,19000,95,0.37,0.04
86.28,0.4,1.27,63.22,3.02,3.07,10,1.25,0.81,0.58,0.08,0.78,43.33,19500,100,0.37,0.04
88.85,0.34,1.27,64.54,2.88,3.02,10,1.25,0.81,0.53,0.08,0.8,44.44,20000,105,0.35,0.04
90.38,0.3,1.32,63.76,2.91,3.12,10,1.3,0.81,0.51,0.08,0.81,45.56,20500,110,0.36,0.04
92.2,0.25,1.47,63.74,2.82,3.19,10,1.44,0.83,0.43,0.08,0.84,46.67,21000,115,0.36,0.04
93.58,0.21,1.49,64.54,2.83,3.32,10,1.46,0.83,0.41,0.08,0.84,47.78,21500,120,0.35,0.04
94.72,0.18,1.51,64.8,2.69,3.37,10,1.48,0.83,0.38,0.07,0.85,48.89,22000,125,0.35,0.04
95.74,0.15,1.66,65.22,2.61,3.43,10,1.63,0.84,0.33,0.07,0.87,50.0,22500,130,0.35,0.04
96.35,0.14,1.7,64.6,2.58,3.52,10,1.68,0.83,0.32,0.07,0.88,51.11,23000,135,0.35,0.04
96.7,0.13,1.83,64.22,2.65,3.61,10,1.79,0.83,0.29,0.07,0.89,52.22,23500,140,0.36,0.04
97.24,0.11,1.68,65.96,2.43,3.62,10,1.65,0.84,0.3,0.07,0.89,53.33,24000,145,0.34,0.04
97.59,0.1,1.72,66.02,2.39,3.72,10,1.68,0.84,0.29,0.07,0.89,54.44,24500,150,0.34,0.04
97.9,0.09,1.74,66.3,2.36,3.79,10,1.7,0.84,0.28,0.07,0.89,55.56,25000,155,0.34,0.04
