Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
23.2,2.12,1.83,34.0,4.23,1.56,10,1.83,0.44,1.87,0.16,0.32,22.22,10000,10,0.66,0.16
41.26,1.64,1.55,45.76,4.04,1.62,10,1.55,0.63,1.5,0.14,0.45,23.33,10500,20,0.54,0.09
47.75,1.46,1.44,48.94,3.96,1.7,10,1.44,0.66,1.4,0.13,0.49,24.44,11000,30,0.51,0.08
51.64,1.36,1.38,51.3,4.21,1.87,10,1.38,0.71,1.27,0.12,0.54,25.56,11500,40,0.49,0.07
54.9,1.27,1.33,53.44,4.67,2.08,10,1.34,0.74,1.19,0.12,0.57,26.67,12000,50,0.47,0.06
57.74,1.19,1.33,54.18,4.27,2.17,10,1.34,0.77,1.06,0.11,0.62,27.78,12500,60,0.46,0.06
60.82,1.11,1.34,54.74,4.01,2.21,10,1.34,0.78,0.99,0.11,0.64,28.89,13000,70,0.45,0.06
64.2,1.02,1.35,56.66,4.2,2.3,10,1.36,0.8,0.88,0.1,0.68,30.0,13500,80,0.43,0.06
67.47,0.93,1.38,57.2,4.19,2.36,10,1.38,0.81,0.82,0.1,0.7,31.11,14000,90,0.43,0.06
70.3,0.85,1.48,55.46,4.33,2.44,10,1.48,0.82,0.74,0.1,0.73,32.22,14500,100,0.45,0.06
72.86,0.77,1.58,56.1,4.01,2.54,10,1.58,0.84,0.67,0.1,0.75,33.33,15000,110,0.44,0.06
75.31,0.71,1.71,55.22,3.81,2.61,10,1.71,0.84,0.61,0.1,0.77,34.44,15500,120,0.45,0.06
77.91,0.64,1.74,56.1,3.8,2.65,10,1.75,0.85,0.57,0.09,0.79,35.56,16000,130,0.44,0.06
79.85,0.58,1.84,56.28,3.85,2.76,10,1.84,0.86,0.52,0.09,0.81,36.67,16500,140,0.44,0.06
81.59,0.54,1.95,55.92,3.7,2.84,10,1.94,0.86,0.49,0.09,0.82,37.78,17000,150,0.44,0.06
83.25,0.49,2.07,56.6,3.5,2.92,10,2.05,0.87,0.45,0.09,0.83,38.89,17500,160,0.43,0.06
84.45,0.46,2.2,56.76,3.46,2.99,10,2.15,0.87,0.42,0.09,0.84,40.0,18000,170,0.43,0.06
85.03,0.44,2.26,57.2,3.44,3.12,10,2.22,0.87,0.39,0.09,0.85,41.11,18500,180,0.43,0.06
86.11,0.41,2.39,56.36,3.44,3.2,10,2.35,0.87,0.37,0.09,0.86,42.22,19000,190,0.44,0.06
87.1,0.39,2.41,56.16,3.19,3.28,10,2.35,0.88,0.37,0.09,0.86,43.33,19500,200,0.44,0.06
87.73,0.37,2.6,56.74,3.61,3.46,10,2.53,0.88,0.34,0.09,0.87,44.44,20000,210,0.43,0.05
88.24,0.35,2.58,55.74,3.17,3.52,10,2.52,0.88,0.33,0.09,0.87,45.56,20500,220,0.44,0.06
88.44,0.35,2.59,56.86,3.38,3.61,10,2.53,0.88,0.32,0.09,0.88,46.67,21000,230,0.43,0.06
89.3,0.33,2.64,56.86,3.14,3.64,10,2.55,0.88,0.31,0.09,0.88,47.78,21500,240,0.43,0.06
89.58,0.32,2.64,56.66,3.0,3.71,10,2.56,0.88,0.32,0.09,0.88,48.89,22000,250,0.43,0.06
89.93,0.31,2.72,57.24,2.96,3.68,10,2.63,0.88,0.3,0.09,0.88,50.0,22500,260,0.43,0.06
90.1,0.3,2.74,57.1,2.85,3.79,10,2.64,0.88,0.3,0.09,0.89,51.11,23000,270,0.43,0.06
90.25,0.3,2.74,57.32,2.92,3.89,10,2.63,0.88,0.29,0.09,0.89,52.22,23500,280,0.43,0.06
90.77,0.28,2.83,56.48,2.59,3.96,10,2.72,0.88,0.29,0.09,0.89,53.33,24000,290,0.44,0.06
90.79,0.28,2.95,57.64,2.67,3.94,10,2.78,0.88,0.28,0.09,0.89,54.44,24500,300,0.42,0.06
90.84,0.28,2.88,57.4,2.61,4.09,10,2.74,0.88,0.28,0.09,0.89,55.56,25000,310,0.43,0.05
