Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
32.26,1.87,1.53,44.46,-1.0,1.77,-1,1.53,-1.0,1.66,0.14,0.39,22.22,10000,10,0.56,0.09
55.2,1.26,1.33,52.52,4.68,2.08,10,1.33,0.5600000023841858,1.32,0.12,0.52,26.67,12000,20,0.47,0.06
67.23,0.94,1.17,58.78,4.57,2.45,10,1.17,0.6600000262260437,1.15,0.11,0.58,31.11,14000,30,0.41,0.05
75.15,0.72,1.04,63.94,4.12,2.84,10,1.05,0.699999988079071,0.96,0.09,0.66,35.56,16000,40,0.36,0.04
81.31,0.55,1.01,65.98,4.01,3.11,10,1.01,0.7300000190734863,0.86,0.09,0.69,40.0,18000,50,0.34,0.03
85.55,0.43,0.98,67.8,3.6,3.45,10,0.98,0.7300000190734863,0.71,0.08,0.74,44.44,20000,60,0.32,0.03
89.08,0.33,0.98,68.56,3.38,3.74,10,0.98,0.75,0.61,0.07,0.78,48.89,22000,70,0.31,0.03
91.58,0.26,0.99,69.64,3.15,4.1,10,1.0,0.7699999809265137,0.51,0.07,0.81,53.33,24000,80,0.3,0.03
93.24,0.21,1.06,69.18,2.84,4.41,10,1.07,0.7799999713897705,0.46,0.07,0.83,57.78,26000,90,0.31,0.03
93.88,0.19,0.99,70.8,2.47,4.8,10,1.0,0.7799999713897705,0.45,0.07,0.83,62.22,28000,100,0.29,0.03
94.63,0.17,1.01,71.58,2.39,5.13,10,1.02,0.7799999713897705,0.4,0.06,0.85,66.67,30000,110,0.28,0.02
94.78,0.17,1.0,72.44,2.1,5.44,10,1.01,0.7699999809265137,0.37,0.06,0.86,71.11,32000,120,0.28,0.03
94.96,0.16,1.0,73.6,1.76,5.77,10,1.0,0.7699999809265137,0.37,0.06,0.86,75.56,34000,130,0.26,0.02
94.98,0.16,1.0,73.68,1.49,6.03,10,1.0,0.7599999904632568,0.34,0.06,0.87,80.0,36000,140,0.26,0.02
94.88,0.16,0.94,74.06,1.34,6.46,10,0.95,0.7400000095367432,0.35,0.06,0.87,84.44,38000,150,0.26,0.02
94.82,0.16,1.01,74.42,1.1,6.73,10,1.02,0.7300000190734863,0.31,0.06,0.88,88.89,40000,160,0.26,0.02
94.56,0.17,0.93,75.94,0.81,7.0,10,0.93,0.7200000286102295,0.3,0.05,0.89,93.33,42000,170,0.24,0.02
94.44,0.17,0.92,75.68,0.45,7.42,10,0.92,0.7300000190734863,0.3,0.05,0.89,97.78,44000,180,0.24,0.02
95.13,0.15,0.94,76.34,0.21,7.61,10,0.95,0.6499999761581421,0.28,0.05,0.9,100.0,45000,190,0.24,0.02
