Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
22.54,2.11,1.85,33.3,4.08,1.59,10,1.85,0.43,1.86,0.16,0.32,22.22,10000,10,0.67,0.16
41.63,1.64,1.55,44.5,3.95,1.62,10,1.55,0.59,1.58,0.14,0.42,23.33,10500,20,0.56,0.09
48.6,1.44,1.43,49.2,3.93,1.73,10,1.43,0.66,1.41,0.13,0.49,24.44,11000,30,0.51,0.08
52.76,1.32,1.39,51.04,3.95,1.78,10,1.39,0.69,1.3,0.12,0.53,25.56,11500,40,0.49,0.07
56.34,1.22,1.33,53.18,3.89,1.91,10,1.33,0.73,1.19,0.12,0.57,26.67,12000,50,0.47,0.06
59.44,1.13,1.33,53.38,4.03,1.96,10,1.34,0.75,1.08,0.11,0.61,27.78,12500,60,0.47,0.06
62.36,1.05,1.34,53.98,3.65,2.0,10,1.35,0.77,1.01,0.11,0.63,28.89,13000,70,0.46,0.06
65.62,0.96,1.35,54.94,3.76,2.07,10,1.36,0.79,0.92,0.1,0.67,30.0,13500,80,0.45,0.06
68.68,0.88,1.39,55.58,3.52,2.16,10,1.4,0.8,0.84,0.1,0.69,31.11,14000,90,0.44,0.06
71.61,0.8,1.5,56.3,3.56,2.24,10,1.51,0.82,0.72,0.1,0.73,32.22,14500,100,0.44,0.06
73.99,0.74,1.53,56.44,3.46,2.29,10,1.54,0.83,0.68,0.1,0.75,33.33,15000,110,0.44,0.06
76.33,0.67,1.59,56.74,3.57,2.36,10,1.6,0.84,0.63,0.1,0.76,34.44,15500,120,0.43,0.05
78.62,0.61,1.69,56.66,3.45,2.44,10,1.7,0.85,0.58,0.09,0.79,35.56,16000,130,0.43,0.05
80.95,0.55,1.8,56.14,3.5,2.59,10,1.81,0.85,0.52,0.09,0.81,36.67,16500,140,0.44,0.05
82.5,0.5,1.97,55.82,3.24,2.56,10,1.97,0.85,0.48,0.09,0.82,37.78,17000,150,0.44,0.06
84.03,0.46,1.99,56.62,3.22,2.65,10,2.0,0.86,0.45,0.09,0.83,38.89,17500,160,0.43,0.05
85.04,0.43,2.12,56.56,3.2,2.72,10,2.11,0.86,0.42,0.09,0.84,40.0,18000,170,0.43,0.06
86.2,0.4,2.14,57.34,3.0,2.83,10,2.13,0.87,0.4,0.09,0.85,41.11,18500,180,0.43,0.06
87.55,0.37,2.3,57.06,2.98,2.8,10,2.28,0.87,0.38,0.09,0.86,42.22,19000,190,0.43,0.06
88.13,0.35,2.4,57.32,2.89,2.87,10,2.37,0.87,0.36,0.09,0.86,43.33,19500,200,0.43,0.06
88.74,0.34,2.4,57.2,2.88,2.94,10,2.37,0.87,0.36,0.09,0.86,44.44,20000,210,0.43,0.06
89.29,0.32,2.42,57.34,2.88,3.03,10,2.39,0.87,0.35,0.09,0.87,45.56,20500,220,0.43,0.06
89.52,0.32,2.56,56.5,2.77,3.11,10,2.51,0.88,0.32,0.09,0.88,46.67,21000,230,0.44,0.06
90.15,0.3,2.62,56.22,2.71,3.17,10,2.56,0.88,0.32,0.09,0.88,47.78,21500,240,0.44,0.06
90.43,0.29,2.61,56.52,2.72,3.24,10,2.55,0.88,0.32,0.09,0.88,48.89,22000,250,0.43,0.06
90.53,0.29,2.63,56.32,2.64,3.31,10,2.57,0.88,0.32,0.09,0.87,50.0,22500,260,0.44,0.06
90.88,0.28,2.65,57.12,2.53,3.37,10,2.57,0.88,0.31,0.09,0.88,51.11,23000,270,0.43,0.06
90.89,0.28,2.66,57.28,2.42,3.42,10,2.58,0.88,0.3,0.09,0.88,52.22,23500,280,0.43,0.05
90.99,0.28,2.7,57.36,2.43,3.53,10,2.62,0.88,0.3,0.09,0.88,53.33,24000,290,0.43,0.06
91.08,0.28,2.7,57.48,2.38,3.59,10,2.62,0.88,0.3,0.09,0.88,54.44,24500,300,0.43,0.05
91.16,0.27,2.71,57.16,2.32,3.64,10,2.64,0.88,0.31,0.09,0.88,55.56,25000,310,0.43,0.06
