Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
24.66,2.05,1.81,34.78,4.08,1.55,10,1.81,0.47,1.82,0.16,0.34,22.22,10000,10,0.65,0.15
40.87,1.65,1.57,43.56,4.05,1.65,10,1.56,0.62,1.5,0.14,0.45,23.33,10500,20,0.56,0.09
48.17,1.45,1.49,47.34,3.92,1.74,10,1.49,0.67,1.37,0.13,0.5,24.44,11000,30,0.53,0.08
52.03,1.34,1.4,50.92,3.89,1.77,10,1.39,0.69,1.32,0.12,0.52,25.56,11500,40,0.49,0.07
55.08,1.26,1.38,52.88,3.81,1.9,10,1.37,0.72,1.23,0.12,0.55,26.67,12000,50,0.47,0.07
57.9,1.18,1.37,52.64,3.77,1.94,10,1.36,0.74,1.17,0.12,0.58,27.78,12500,60,0.47,0.07
60.68,1.1,1.39,52.8,3.81,2.02,10,1.39,0.75,1.11,0.11,0.6,28.89,13000,70,0.47,0.07
63.78,1.02,1.42,53.86,3.71,2.1,10,1.41,0.78,0.97,0.11,0.64,30.0,13500,80,0.46,0.06
66.7,0.94,1.44,53.22,3.68,2.16,10,1.43,0.79,0.94,0.11,0.66,31.11,14000,90,0.47,0.07
69.67,0.86,1.51,54.04,3.57,2.21,10,1.51,0.81,0.8,0.1,0.71,32.22,14500,100,0.46,0.07
72.37,0.78,1.58,53.3,3.52,2.28,10,1.58,0.82,0.76,0.1,0.72,33.33,15000,110,0.47,0.06
75.06,0.71,1.71,53.26,3.41,2.35,10,1.7,0.83,0.69,0.1,0.75,34.44,15500,120,0.47,0.06
77.22,0.65,1.8,53.0,3.45,2.42,10,1.79,0.83,0.65,0.1,0.76,35.56,16000,130,0.47,0.07
79.31,0.59,1.87,53.86,3.41,2.49,10,1.86,0.84,0.59,0.1,0.78,36.67,16500,140,0.46,0.06
81.26,0.54,2.0,53.8,3.3,2.56,10,1.99,0.85,0.53,0.1,0.8,37.78,17000,150,0.46,0.07
83.03,0.49,2.11,54.18,3.16,2.65,10,2.09,0.86,0.5,0.1,0.81,38.89,17500,160,0.46,0.07
84.52,0.46,2.24,53.4,3.13,2.73,10,2.22,0.86,0.47,0.1,0.82,40.0,18000,170,0.47,0.07
85.1,0.44,2.37,52.02,3.12,2.79,10,2.34,0.86,0.45,0.1,0.83,41.11,18500,180,0.48,0.07
86.52,0.4,2.39,53.82,3.16,3.05,10,2.35,0.87,0.42,0.1,0.84,42.22,19000,190,0.46,0.07
87.52,0.37,2.53,53.98,3.13,2.93,10,2.47,0.87,0.4,0.1,0.85,43.33,19500,200,0.46,0.07
88.03,0.36,2.62,54.6,2.97,3.07,10,2.55,0.87,0.36,0.09,0.86,44.44,20000,210,0.45,0.07
88.46,0.35,2.66,53.76,2.95,3.07,10,2.58,0.87,0.37,0.09,0.86,45.56,20500,220,0.46,0.07
88.83,0.34,2.78,53.5,2.86,3.14,10,2.7,0.87,0.37,0.1,0.86,46.67,21000,230,0.46,0.07
89.48,0.32,2.78,54.16,2.8,3.23,10,2.69,0.87,0.35,0.09,0.86,47.78,21500,240,0.46,0.06
90.02,0.31,2.89,55.08,2.73,3.3,10,2.78,0.88,0.33,0.09,0.87,48.89,22000,250,0.45,0.06
90.03,0.31,2.87,55.04,2.68,3.39,10,2.76,0.88,0.33,0.09,0.87,50.0,22500,260,0.45,0.07
90.34,0.3,2.91,54.6,2.64,3.41,10,2.8,0.88,0.33,0.09,0.87,51.11,23000,270,0.45,0.07
90.42,0.29,2.97,54.26,2.52,3.5,10,2.85,0.88,0.33,0.09,0.87,52.22,23500,280,0.46,0.07
90.64,0.29,2.93,53.86,2.55,3.57,10,2.8,0.88,0.33,0.09,0.87,53.33,24000,290,0.46,0.07
90.93,0.28,2.98,55.02,2.41,3.62,10,2.85,0.88,0.3,0.09,0.88,54.44,24500,300,0.45,0.07
90.87,0.28,2.9,55.16,2.4,3.91,10,2.79,0.88,0.32,0.09,0.88,55.56,25000,310,0.45,0.07
