Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
11.3,2.3,2.3,12.2,4.02,2.48,10,2.3,0.0,2.3,0.18,0.1,22.22,10000,5,0.88,0.42
14.8,2.25,2.13,22.96,3.94,2.61,10,2.13,0.12,2.2,0.17,0.16,23.33,10500,10,0.77,0.24
29.2,1.91,1.79,34.46,3.99,2.71,10,1.79,0.53,1.64,0.15,0.37,24.44,11000,15,0.66,0.14
38.0,1.67,1.6,41.72,3.85,2.83,10,1.6,0.63,1.45,0.14,0.46,25.56,11500,20,0.58,0.1
43.46,1.53,1.46,45.3,3.72,2.95,10,1.46,0.65,1.41,0.13,0.48,26.67,12000,25,0.55,0.08
47.78,1.42,1.35,50.16,3.74,3.08,10,1.36,0.67,1.33,0.13,0.5,27.78,12500,30,0.5,0.06
51.73,1.32,1.34,52.12,3.72,3.19,10,1.34,0.72,1.19,0.12,0.56,28.89,13000,35,0.48,0.06
55.29,1.22,1.2,55.94,3.57,3.31,10,1.2,0.74,1.12,0.11,0.59,30.0,13500,40,0.44,0.05
58.83,1.13,1.09,60.56,3.56,3.42,10,1.09,0.76,1.03,0.1,0.62,31.11,14000,45,0.39,0.04
62.5,1.04,1.01,63.7,3.49,3.55,10,1.01,0.78,0.92,0.09,0.66,32.22,14500,50,0.36,0.03
65.29,0.96,0.96,66.38,3.45,3.66,10,0.96,0.79,0.87,0.09,0.69,33.33,15000,55,0.34,0.03
68.16,0.88,0.87,69.14,3.39,3.78,10,0.88,0.8,0.84,0.08,0.7,34.44,15500,60,0.31,0.02
70.9,0.81,0.89,69.22,3.37,3.87,10,0.89,0.81,0.68,0.08,0.75,35.56,16000,65,0.31,0.02
73.25,0.75,0.79,72.86,3.33,4.0,10,0.79,0.82,0.68,0.07,0.76,36.67,16500,70,0.27,0.02
75.18,0.7,0.78,73.04,3.28,4.13,10,0.78,0.83,0.64,0.07,0.77,37.78,17000,75,0.27,0.02
76.98,0.65,0.76,74.28,3.2,4.25,10,0.76,0.83,0.63,0.07,0.77,38.89,17500,80,0.26,0.02
78.67,0.6,0.75,74.52,3.14,4.37,10,0.75,0.82,0.61,0.07,0.78,40.0,18000,85,0.25,0.02
80.13,0.56,0.68,77.28,3.1,4.48,10,0.68,0.84,0.54,0.06,0.81,41.11,18500,90,0.23,0.01
81.71,0.52,0.71,76.04,3.03,4.58,10,0.71,0.84,0.53,0.06,0.81,42.22,19000,95,0.24,0.01
83.22,0.47,0.68,77.46,3.02,4.69,10,0.68,0.85,0.44,0.05,0.84,43.33,19500,100,0.23,0.01
84.59,0.44,0.65,78.48,2.89,4.83,10,0.65,0.85,0.49,0.06,0.83,44.44,20000,105,0.22,0.01
85.91,0.4,0.68,77.88,2.84,4.96,10,0.68,0.86,0.4,0.05,0.85,45.56,20500,110,0.22,0.01
87.08,0.37,0.68,79.48,2.82,5.08,10,0.68,0.86,0.37,0.05,0.87,46.67,21000,115,0.21,0.01
88.56,0.33,0.66,79.72,2.72,5.18,10,0.66,0.87,0.34,0.05,0.87,47.78,21500,120,0.2,0.01
89.6,0.3,0.62,80.52,2.7,5.29,10,0.63,0.87,0.35,0.05,0.87,48.89,22000,125,0.19,0.01
90.85,0.26,0.68,80.74,2.6,5.42,10,0.68,0.87,0.3,0.04,0.89,50.0,22500,130,0.19,0.01
91.83,0.24,0.65,80.6,2.59,5.53,10,0.65,0.87,0.33,0.05,0.88,51.11,23000,135,0.19,0.01
92.66,0.21,0.73,79.6,2.55,5.64,10,0.73,0.87,0.29,0.05,0.89,52.22,23500,140,0.2,0.01
93.57,0.19,0.68,80.78,2.48,5.75,10,0.68,0.87,0.27,0.04,0.9,53.33,24000,145,0.19,0.01
94.25,0.17,0.72,81.02,2.39,5.89,10,0.72,0.88,0.23,0.04,0.91,54.44,24500,150,0.19,0.01
95.01,0.15,0.7,80.68,2.37,6.0,10,0.7,0.87,0.26,0.04,0.9,55.56,25000,155,0.19,0.01
