Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
12.57,2.29,2.16,21.42,-1.0,2.48,-1,2.16,-1.0,2.23,0.18,0.16,22.22,10000,10,0.79,0.26
30.5,1.86,1.7,36.54,3.99,2.94,10,1.7,0.09000000357627869,1.51,0.14,0.44,26.67,12000,20,0.63,0.11
43.28,1.53,1.33,50.98,3.82,3.42,10,1.33,0.5899999737739563,1.21,0.12,0.55,31.11,14000,30,0.49,0.06
50.84,1.33,1.15,58.78,3.61,3.88,10,1.15,0.7300000190734863,1.01,0.1,0.63,35.56,16000,40,0.41,0.04
58.22,1.16,0.95,66.86,3.4,4.36,10,0.94,0.7799999713897705,0.87,0.09,0.68,40.0,18000,50,0.33,0.03
64.39,1.0,0.77,72.74,3.19,4.84,10,0.77,0.8100000023841858,0.72,0.07,0.74,44.44,20000,60,0.27,0.02
69.35,0.85,0.71,75.3,2.89,5.29,10,0.7,0.8399999737739563,0.6,0.06,0.79,48.89,22000,70,0.25,0.02
73.98,0.72,0.61,78.78,2.7,5.77,10,0.61,0.8600000143051147,0.5,0.05,0.82,53.33,24000,80,0.21,0.01
78.45,0.6,0.58,80.04,2.45,6.24,10,0.58,0.8700000047683716,0.41,0.05,0.85,57.78,26000,90,0.2,0.01
83.07,0.47,0.54,83.04,2.26,6.7,10,0.54,0.8799999952316284,0.31,0.04,0.89,62.22,28000,100,0.17,0.01
87.69,0.35,0.56,83.02,2.06,7.16,10,0.56,0.8799999952316284,0.28,0.04,0.9,66.67,30000,110,0.17,0.01
91.9,0.23,0.61,82.6,1.84,7.63,10,0.62,0.8799999952316284,0.23,0.04,0.91,71.11,32000,120,0.17,0.01
94.99,0.15,0.65,83.56,1.6,8.12,10,0.65,0.8799999952316284,0.18,0.04,0.93,75.56,34000,130,0.16,0.01
96.95,0.09,0.65,84.14,1.36,8.58,10,0.65,0.8700000047683716,0.16,0.03,0.94,80.0,36000,140,0.16,0.01
98.17,0.06,0.77,83.2,1.13,9.04,10,0.78,0.8700000047683716,0.15,0.04,0.94,84.44,38000,150,0.17,0.01
98.81,0.04,0.8,83.86,0.93,9.52,10,0.8,0.8700000047683716,0.13,0.03,0.95,88.89,40000,160,0.16,0.01
99.14,0.03,0.74,84.2,0.69,9.98,10,0.74,0.8600000143051147,0.14,0.03,0.95,93.33,42000,170,0.16,0.01
99.43,0.02,0.75,85.06,0.47,10.44,10,0.75,0.8500000238418579,0.12,0.03,0.95,97.78,44000,180,0.15,0.01
99.48,0.02,0.78,84.64,0.23,10.67,10,0.78,0.8399999737739563,0.12,0.03,0.95,100.0,45000,190,0.15,0.01
