Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
14.75,2.24,2.06,25.26,-1.0,2.48,-1,2.06,-1.0,2.02,0.17,0.24,22.22,10000,10,0.75,0.22
35.82,1.75,1.61,41.18,4.1,2.95,10,1.61,0.28999999165534973,1.47,0.14,0.45,26.67,12000,20,0.59,0.1
51.25,1.36,1.38,50.58,3.76,3.43,10,1.37,0.6000000238418579,1.25,0.12,0.54,31.11,14000,30,0.49,0.07
62.17,1.07,1.16,58.84,3.62,3.88,10,1.15,0.6700000166893005,1.07,0.1,0.61,35.56,16000,40,0.41,0.04
71.04,0.83,0.98,65.16,3.38,4.36,10,0.97,0.7200000286102295,0.86,0.09,0.68,40.0,18000,50,0.35,0.03
77.92,0.64,0.87,69.52,3.08,4.83,10,0.86,0.75,0.78,0.08,0.71,44.44,20000,60,0.3,0.02
82.91,0.5,0.82,71.84,2.88,5.28,10,0.81,0.7400000095367432,0.67,0.07,0.76,48.89,22000,70,0.28,0.02
86.16,0.41,0.76,73.9,2.67,5.77,10,0.75,0.7699999809265137,0.55,0.06,0.8,53.33,24000,80,0.26,0.02
88.74,0.34,0.73,75.84,2.5,6.24,10,0.72,0.7699999809265137,0.49,0.06,0.82,57.78,26000,90,0.24,0.02
90.63,0.28,0.72,76.42,2.25,6.72,10,0.72,0.7699999809265137,0.46,0.06,0.83,62.22,28000,100,0.24,0.01
91.98,0.24,0.68,78.36,2.02,7.2,10,0.67,0.7599999904632568,0.39,0.05,0.85,66.67,30000,110,0.22,0.01
93.2,0.21,0.68,78.68,1.89,7.66,10,0.68,0.75,0.36,0.05,0.87,71.11,32000,120,0.21,0.01
93.91,0.18,0.71,79.22,1.59,8.16,10,0.7,0.7300000190734863,0.3,0.05,0.89,75.56,34000,130,0.21,0.01
94.52,0.17,0.69,79.8,1.32,8.61,10,0.69,0.7200000286102295,0.3,0.05,0.89,80.0,36000,140,0.2,0.01
94.95,0.15,0.69,81.06,1.13,9.08,10,0.69,0.7200000286102295,0.25,0.04,0.91,84.44,38000,150,0.19,0.01
95.36,0.14,0.64,82.22,0.9,9.54,10,0.63,0.7400000095367432,0.24,0.04,0.91,88.89,40000,160,0.18,0.01
95.61,0.13,0.68,82.84,0.69,10.02,10,0.67,0.6800000071525574,0.2,0.04,0.93,93.33,42000,170,0.17,0.01
95.73,0.13,0.68,82.6,0.46,10.48,10,0.67,0.7200000286102295,0.2,0.04,0.92,97.78,44000,180,0.17,0.01
96.74,0.1,0.73,82.54,0.22,10.71,10,0.72,0.6499999761581421,0.19,0.04,0.93,100.0,45000,190,0.17,0.01
