Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
69.8,0.86,1.59,56.82,-1.0,6.34,-1,1.58,-1.0,0.6,0.09,0.78,22.22,10000,10,0.43,0.05
96.12,0.13,1.31,66.2,7.84,7.59,10,1.29,0.8100000023841858,0.43,0.07,0.84,26.67,12000,20,0.34,0.04
99.68,0.02,1.29,68.54,7.39,8.83,10,1.28,0.8500000238418579,0.38,0.07,0.86,31.11,14000,30,0.31,0.04
99.75,0.01,1.32,68.98,6.95,10.08,10,1.31,0.8600000143051147,0.36,0.07,0.87,35.56,16000,40,0.31,0.04
99.32,0.03,1.32,68.88,6.5,11.34,10,1.3,0.8600000143051147,0.34,0.07,0.87,40.0,18000,50,0.31,0.04
99.32,0.03,1.27,70.16,6.08,12.58,10,1.25,0.8500000238418579,0.33,0.06,0.88,44.44,20000,60,0.3,0.03
99.42,0.03,1.24,70.92,5.65,13.8,10,1.23,0.8500000238418579,0.32,0.06,0.88,48.89,22000,70,0.29,0.04
99.42,0.02,1.23,71.84,5.17,15.06,10,1.21,0.8500000238418579,0.3,0.06,0.89,53.33,24000,80,0.28,0.03
99.35,0.03,1.14,73.06,4.76,16.3,10,1.13,0.8399999737739563,0.29,0.06,0.89,57.78,26000,90,0.27,0.03
99.34,0.03,1.11,73.8,4.29,17.58,10,1.11,0.8399999737739563,0.28,0.06,0.9,62.22,28000,100,0.26,0.03
99.28,0.03,1.04,75.08,3.83,18.79,10,1.04,0.8399999737739563,0.28,0.05,0.9,66.67,30000,110,0.25,0.03
99.21,0.03,0.98,75.68,3.44,20.04,10,0.98,0.8299999833106995,0.27,0.05,0.9,71.11,32000,120,0.24,0.02
99.18,0.03,0.94,76.9,2.98,21.3,10,0.93,0.8299999833106995,0.26,0.05,0.9,75.56,34000,130,0.23,0.02
99.13,0.03,0.88,77.86,2.55,22.54,10,0.88,0.8299999833106995,0.25,0.05,0.91,80.0,36000,140,0.22,0.02
99.07,0.03,0.83,79.32,2.09,23.77,10,0.83,0.8199999928474426,0.24,0.04,0.91,84.44,38000,150,0.21,0.02
99.05,0.04,0.8,80.2,1.64,25.01,10,0.81,0.8100000023841858,0.23,0.04,0.92,88.89,40000,160,0.2,0.02
98.97,0.04,0.76,80.64,1.21,26.28,10,0.76,0.800000011920929,0.22,0.04,0.92,93.33,42000,170,0.19,0.01
98.92,0.04,0.71,81.78,0.76,27.51,10,0.71,0.800000011920929,0.21,0.04,0.92,97.78,44000,180,0.18,0.01
99.21,0.03,0.73,81.84,0.32,28.15,10,0.73,0.7799999713897705,0.2,0.04,0.93,100.0,45000,190,0.18,0.01
