Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
10.03,2.33,2.31,9.9,-1.0,1.64,-1,2.31,-1.0,2.29,0.18,0.12,22.22,10000,10,0.9,0.5
10.29,2.31,2.3,11.24,4.26,1.94,10,2.3,0.009999999776482582,2.3,0.18,0.12,26.67,12000,20,0.89,0.46
19.45,2.08,1.83,27.3,3.95,2.24,10,1.82,0.009999999776482582,1.86,0.16,0.26,31.11,14000,30,0.73,0.15
34.7,1.66,1.59,39.72,3.67,2.54,10,1.57,0.4099999964237213,1.64,0.15,0.37,35.56,16000,40,0.6,0.09
48.79,1.36,1.42,48.74,3.38,2.86,10,1.4,0.5199999809265137,1.41,0.13,0.47,40.0,18000,50,0.51,0.07
60.37,1.1,1.25,55.82,3.25,3.13,10,1.23,0.5799999833106995,1.17,0.11,0.56,44.44,20000,60,0.44,0.05
69.88,0.87,1.16,58.98,2.98,3.59,10,1.15,0.6499999761581421,0.96,0.1,0.65,48.89,22000,70,0.41,0.04
76.67,0.68,1.16,60.68,2.79,3.8,10,1.14,0.699999988079071,0.82,0.09,0.7,53.33,24000,80,0.39,0.04
81.8,0.55,1.05,65.62,2.52,4.11,10,1.03,0.7099999785423279,0.71,0.08,0.74,57.78,26000,90,0.34,0.03
86.48,0.41,1.21,65.38,2.36,4.32,10,1.17,0.7200000286102295,0.52,0.08,0.8,62.22,28000,100,0.35,0.03
90.15,0.31,1.25,67.74,2.12,4.57,10,1.22,0.7099999785423279,0.43,0.07,0.84,66.67,30000,110,0.32,0.03
92.77,0.24,1.33,67.98,1.87,5.1,10,1.31,0.7599999904632568,0.36,0.07,0.86,71.11,32000,120,0.32,0.03
94.58,0.19,1.4,68.92,1.67,5.17,10,1.36,0.75,0.31,0.07,0.88,75.56,34000,130,0.31,0.03
95.42,0.17,1.5,69.88,1.41,5.48,10,1.48,0.7799999713897705,0.27,0.06,0.9,80.0,36000,140,0.3,0.04
95.97,0.15,1.52,70.28,1.22,5.78,10,1.48,0.7799999713897705,0.25,0.06,0.9,84.44,38000,150,0.3,0.03
96.21,0.14,1.47,71.0,0.95,6.24,10,1.44,0.7599999904632568,0.25,0.06,0.91,88.89,40000,160,0.29,0.03
96.27,0.14,1.52,71.16,0.73,6.52,10,1.49,0.7599999904632568,0.22,0.06,0.92,93.33,42000,170,0.29,0.03
96.43,0.14,1.41,72.28,0.5,6.81,10,1.39,0.75,0.22,0.06,0.92,97.78,44000,180,0.28,0.03
97.09,0.11,1.5,71.46,0.23,6.88,10,1.46,0.7799999713897705,0.21,0.06,0.92,100.0,45000,190,0.29,0.03
