Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
10.13,2.32,2.31,10.32,-1.0,1.66,-1,2.31,-1.0,2.3,0.18,0.12,22.22,10000,10,0.9,0.5
12.98,2.27,2.13,19.24,4.24,1.9,10,2.13,0.009999999776482582,2.18,0.17,0.18,26.67,12000,20,0.81,0.29
24.24,1.91,1.78,29.54,3.82,2.21,10,1.77,0.1599999964237213,1.76,0.16,0.3,31.11,14000,30,0.7,0.13
34.22,1.72,1.54,40.02,3.65,2.57,10,1.52,0.47999998927116394,1.54,0.14,0.4,35.56,16000,40,0.6,0.08
43.5,1.52,1.32,50.0,3.54,2.9,10,1.3,0.6100000143051147,1.3,0.12,0.51,40.0,18000,50,0.5,0.05
52.32,1.31,1.27,54.8,3.31,3.14,10,1.24,0.7099999785423279,0.99,0.11,0.63,44.44,20000,60,0.45,0.04
59.87,1.11,1.04,63.68,3.03,3.4,10,1.01,0.7599999904632568,0.87,0.09,0.67,48.89,22000,70,0.36,0.03
66.35,0.94,0.99,66.3,2.81,3.71,10,0.96,0.8100000023841858,0.68,0.08,0.74,53.33,24000,80,0.34,0.02
73.03,0.76,0.97,69.06,2.58,3.95,10,0.95,0.8399999737739563,0.58,0.07,0.78,57.78,26000,90,0.31,0.02
80.41,0.56,1.0,71.78,2.34,4.33,10,0.97,0.8600000143051147,0.44,0.06,0.83,62.22,28000,100,0.28,0.02
86.77,0.39,1.19,71.76,2.21,4.66,10,1.16,0.8700000047683716,0.33,0.06,0.87,66.67,30000,110,0.28,0.02
91.86,0.26,1.31,74.22,1.9,4.94,10,1.26,0.8799999952316284,0.24,0.05,0.91,71.11,32000,120,0.26,0.02
94.73,0.18,1.41,73.86,1.64,5.28,10,1.36,0.8799999952316284,0.21,0.06,0.92,75.56,34000,130,0.26,0.03
96.8,0.12,1.51,74.58,1.45,5.46,10,1.45,0.8799999952316284,0.18,0.05,0.93,80.0,36000,140,0.25,0.02
97.74,0.09,1.61,73.6,1.28,5.84,10,1.55,0.8700000047683716,0.17,0.05,0.93,84.44,38000,150,0.26,0.02
98.35,0.07,1.55,74.14,0.96,6.16,10,1.5,0.8700000047683716,0.18,0.05,0.93,88.89,40000,160,0.26,0.03
98.95,0.05,1.56,74.56,0.68,6.5,10,1.52,0.8700000047683716,0.17,0.05,0.93,93.33,42000,170,0.25,0.03
98.78,0.06,1.57,74.46,0.48,6.61,10,1.53,0.8600000143051147,0.17,0.05,0.93,97.78,44000,180,0.26,0.03
99.12,0.05,1.52,75.4,0.3,6.91,10,1.48,0.7799999713897705,0.17,0.05,0.94,100.0,45000,190,0.25,0.03
