Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
10.2,2.32,2.31,10.34,-1.0,1.67,-1,2.31,-1.0,2.3,0.18,0.12,22.22,10000,10,0.9,0.5
12.22,2.28,2.08,19.88,4.17,1.94,10,2.07,0.009999999776482582,2.1,0.17,0.21,26.67,12000,20,0.8,0.25
23.57,1.93,1.81,28.1,3.86,2.2,10,1.8,0.25,1.82,0.16,0.27,31.11,14000,30,0.72,0.14
32.56,1.75,1.54,40.46,3.68,2.51,10,1.52,0.4399999976158142,1.56,0.14,0.4,35.56,16000,40,0.6,0.08
41.55,1.56,1.34,49.68,3.48,2.86,10,1.32,0.5899999737739563,1.32,0.13,0.5,40.0,18000,50,0.5,0.05
50.03,1.36,1.18,57.12,3.26,3.09,10,1.16,0.699999988079071,1.09,0.11,0.58,44.44,20000,60,0.43,0.04
57.54,1.17,1.0,65.88,3.02,3.41,10,0.97,0.7599999904632568,0.88,0.09,0.67,48.89,22000,70,0.34,0.03
63.91,1.0,1.03,65.66,2.78,3.75,10,1.0,0.8199999928474426,0.76,0.08,0.72,53.33,24000,80,0.34,0.03
70.93,0.81,0.96,68.84,2.53,3.99,10,0.93,0.8399999737739563,0.59,0.07,0.78,57.78,26000,90,0.31,0.02
78.24,0.62,1.02,70.52,2.29,4.26,10,0.98,0.8600000143051147,0.46,0.07,0.83,62.22,28000,100,0.29,0.02
85.3,0.44,1.1,71.82,2.12,4.6,10,1.07,0.8700000047683716,0.37,0.06,0.86,66.67,30000,110,0.28,0.03
90.82,0.29,1.28,71.7,1.83,4.93,10,1.26,0.8700000047683716,0.27,0.06,0.9,71.11,32000,120,0.28,0.02
94.36,0.2,1.33,73.06,1.7,5.2,10,1.31,0.8700000047683716,0.24,0.06,0.91,75.56,34000,130,0.27,0.02
96.48,0.13,1.53,72.74,1.4,5.47,10,1.48,0.8799999952316284,0.2,0.06,0.92,80.0,36000,140,0.27,0.02
97.69,0.1,1.57,73.92,1.17,5.84,10,1.52,0.8799999952316284,0.17,0.05,0.93,84.44,38000,150,0.26,0.02
98.35,0.07,1.58,73.82,0.96,6.12,10,1.54,0.8799999952316284,0.17,0.05,0.93,88.89,40000,160,0.26,0.02
98.72,0.06,1.43,74.62,0.69,6.36,10,1.41,0.8700000047683716,0.18,0.05,0.93,93.33,42000,170,0.25,0.02
99.07,0.05,1.47,76.02,0.51,6.63,10,1.43,0.8600000143051147,0.16,0.05,0.94,97.78,44000,180,0.24,0.02
98.99,0.05,1.58,73.9,0.24,6.84,10,1.54,0.8399999737739563,0.17,0.05,0.93,100.0,45000,190,0.26,0.02
