Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
69.38,0.87,1.68,54.22,-1.0,6.35,-1,1.67,-1.0,0.64,0.1,0.77,22.22,10000,10,0.46,0.07
95.74,0.14,1.39,64.72,7.81,7.59,10,1.39,0.8100000023841858,0.43,0.08,0.84,26.67,12000,20,0.35,0.05
99.59,0.02,1.38,66.68,7.4,8.83,10,1.38,0.8500000238418579,0.39,0.07,0.86,31.11,14000,30,0.33,0.04
99.65,0.02,1.35,67.96,7.0,10.08,10,1.35,0.8600000143051147,0.36,0.07,0.87,35.56,16000,40,0.32,0.04
99.26,0.03,1.38,68.2,6.45,11.32,10,1.37,0.8600000143051147,0.34,0.07,0.87,40.0,18000,50,0.32,0.04
99.24,0.03,1.33,68.66,6.08,12.57,10,1.33,0.8600000143051147,0.34,0.07,0.87,44.44,20000,60,0.31,0.03
99.28,0.03,1.24,70.46,5.64,13.82,10,1.24,0.8500000238418579,0.33,0.06,0.88,48.89,22000,70,0.3,0.03
99.39,0.03,1.19,71.72,5.2,15.06,10,1.19,0.8500000238418579,0.31,0.06,0.89,53.33,24000,80,0.28,0.03
99.29,0.03,1.18,72.4,4.72,16.29,10,1.17,0.8500000238418579,0.3,0.06,0.89,57.78,26000,90,0.28,0.03
99.19,0.03,1.09,74.42,4.28,17.55,10,1.08,0.8399999737739563,0.29,0.06,0.9,62.22,28000,100,0.26,0.03
99.27,0.03,1.04,74.94,3.89,18.79,10,1.03,0.8399999737739563,0.28,0.05,0.9,66.67,30000,110,0.25,0.02
99.25,0.03,1.0,75.74,3.43,20.02,10,1.0,0.8299999833106995,0.27,0.05,0.9,71.11,32000,120,0.24,0.02
99.14,0.03,0.97,76.62,2.98,21.28,10,0.97,0.8299999833106995,0.26,0.05,0.9,75.56,34000,130,0.23,0.02
99.06,0.03,0.91,78.48,2.54,22.54,10,0.91,0.8299999833106995,0.25,0.05,0.91,80.0,36000,140,0.22,0.02
99.01,0.04,0.86,79.22,2.09,23.77,10,0.86,0.8199999928474426,0.24,0.05,0.91,84.44,38000,150,0.21,0.02
99.02,0.04,0.8,80.2,1.66,25.01,10,0.79,0.8100000023841858,0.23,0.04,0.92,88.89,40000,160,0.2,0.02
98.93,0.04,0.77,81.34,1.21,26.26,10,0.76,0.8100000023841858,0.22,0.04,0.92,93.33,42000,170,0.19,0.01
98.94,0.04,0.72,82.3,0.78,27.51,10,0.72,0.8100000023841858,0.21,0.04,0.92,97.78,44000,180,0.18,0.01
99.29,0.03,0.7,82.68,0.32,28.16,10,0.7,0.7900000214576721,0.2,0.04,0.93,100.0,45000,190,0.17,0.01
