Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
10.12,2.33,2.31,10.14,4.13,1.57,10,2.31,0.02,2.29,0.18,0.12,22.22,10000,5,0.9,0.49
10.32,2.32,2.31,9.88,4.0,1.66,10,2.31,0.01,2.3,0.18,0.12,23.33,10500,10,0.9,0.49
10.32,2.31,2.3,11.54,3.92,1.74,10,2.3,0.01,2.3,0.18,0.12,24.44,11000,15,0.88,0.47
13.36,2.26,2.16,17.0,3.89,1.81,10,2.16,0.13,2.2,0.17,0.17,25.56,11500,20,0.83,0.29
19.29,2.06,1.94,23.12,3.81,1.85,10,1.94,0.31,2.01,0.17,0.2,26.67,12000,25,0.77,0.17
24.16,1.9,1.85,25.8,3.71,2.01,10,1.84,0.41,1.87,0.16,0.25,27.78,12500,30,0.74,0.14
29.68,1.8,1.92,27.18,3.7,2.04,10,1.9,0.48,1.73,0.16,0.32,28.89,13000,35,0.73,0.16
36.13,1.68,1.68,34.98,3.66,2.11,10,1.66,0.53,1.65,0.15,0.36,30.0,13500,40,0.65,0.11
41.44,1.55,1.55,40.92,3.6,2.16,10,1.53,0.58,1.55,0.14,0.4,31.11,14000,45,0.59,0.08
45.95,1.44,1.47,44.52,3.44,2.21,10,1.45,0.61,1.45,0.14,0.44,32.22,14500,50,0.55,0.07
50.49,1.33,1.36,49.88,3.55,2.31,10,1.34,0.65,1.35,0.13,0.48,33.33,15000,55,0.5,0.06
55.27,1.22,1.28,53.54,3.42,2.39,10,1.27,0.69,1.22,0.12,0.53,34.44,15500,60,0.46,0.05
60.27,1.1,1.25,53.98,3.41,2.45,10,1.23,0.7,1.16,0.11,0.56,35.56,16000,65,0.46,0.04
64.17,0.99,1.23,56.24,3.34,2.56,10,1.21,0.71,1.08,0.11,0.59,36.67,16500,70,0.44,0.04
68.23,0.9,1.2,57.8,3.31,2.58,10,1.18,0.74,0.98,0.1,0.63,37.78,17000,75,0.42,0.04
71.75,0.8,1.15,60.02,3.2,2.71,10,1.13,0.75,0.92,0.1,0.66,38.89,17500,80,0.4,0.04
74.89,0.72,1.13,62.04,3.26,2.82,10,1.11,0.78,0.81,0.09,0.7,40.0,18000,85,0.38,0.04
77.98,0.64,1.11,63.18,3.1,2.82,10,1.09,0.79,0.74,0.09,0.73,41.11,18500,90,0.37,0.04
81.0,0.55,1.17,62.88,3.11,2.87,10,1.15,0.79,0.67,0.09,0.75,42.22,19000,95,0.37,0.04
83.63,0.48,1.18,64.74,3.01,3.03,10,1.15,0.8,0.63,0.08,0.77,43.33,19500,100,0.35,0.04
85.92,0.42,1.33,62.16,2.89,3.03,10,1.3,0.81,0.56,0.08,0.79,44.44,20000,105,0.38,0.05
88.37,0.35,1.3,64.54,2.88,3.17,10,1.27,0.82,0.5,0.08,0.81,45.56,20500,110,0.35,0.04
90.54,0.29,1.35,64.96,2.96,3.19,10,1.32,0.83,0.46,0.08,0.83,46.67,21000,115,0.35,0.04
92.55,0.24,1.48,65.08,2.81,3.25,10,1.45,0.83,0.4,0.07,0.85,47.78,21500,120,0.35,0.04
94.11,0.2,1.59,64.48,2.72,3.3,10,1.55,0.83,0.37,0.07,0.86,48.89,22000,125,0.36,0.04
95.28,0.17,1.66,64.84,2.67,3.45,10,1.62,0.84,0.34,0.07,0.87,50.0,22500,130,0.35,0.04
96.02,0.14,1.68,65.08,2.58,3.49,10,1.63,0.84,0.32,0.07,0.88,51.11,23000,135,0.35,0.04
96.93,0.12,1.69,66.26,2.54,3.58,10,1.65,0.84,0.3,0.07,0.88,52.22,23500,140,0.34,0.04
97.3,0.11,1.86,65.84,2.47,3.63,10,1.8,0.85,0.26,0.07,0.9,53.33,24000,145,0.34,0.04
97.55,0.1,1.73,66.14,2.46,3.69,10,1.69,0.85,0.3,0.07,0.89,54.44,24500,150,0.34,0.05
98.07,0.09,1.86,67.04,2.36,3.82,10,1.81,0.85,0.25,0.07,0.9,55.56,25000,155,0.33,0.04
