Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
9.93,2.33,2.31,10.48,3.98,1.6,10,2.31,0.02,2.29,0.18,0.12,22.22,10000,5,0.9,0.48
10.37,2.32,2.31,10.06,4.08,1.64,10,2.31,0.01,2.3,0.18,0.12,23.33,10500,10,0.9,0.49
10.33,2.31,2.31,10.1,3.99,1.69,10,2.3,0.01,2.3,0.18,0.12,24.44,11000,15,0.9,0.49
10.79,2.3,2.29,12.76,3.9,1.75,10,2.29,0.01,2.3,0.18,0.12,25.56,11500,20,0.87,0.44
18.31,2.16,1.97,25.0,3.88,1.88,10,1.96,0.34,1.98,0.17,0.23,26.67,12000,25,0.75,0.21
25.72,1.89,1.81,30.28,3.77,1.94,10,1.8,0.42,1.84,0.16,0.26,27.78,12500,30,0.7,0.14
32.9,1.75,1.73,34.3,3.73,2.02,10,1.72,0.51,1.69,0.15,0.35,28.89,13000,35,0.66,0.12
39.04,1.61,1.58,39.42,3.64,2.07,10,1.56,0.58,1.56,0.14,0.4,30.0,13500,40,0.61,0.09
44.87,1.48,1.48,44.38,3.73,2.17,10,1.47,0.6,1.5,0.14,0.43,31.11,14000,45,0.56,0.08
49.66,1.35,1.45,45.76,3.54,2.27,10,1.44,0.61,1.41,0.13,0.46,32.22,14500,50,0.54,0.07
54.33,1.25,1.33,50.4,3.43,2.39,10,1.32,0.68,1.25,0.12,0.53,33.33,15000,55,0.5,0.06
58.36,1.14,1.27,52.9,3.41,2.42,10,1.26,0.68,1.23,0.12,0.54,34.44,15500,60,0.47,0.05
62.49,1.03,1.2,56.14,3.35,2.44,10,1.19,0.72,1.11,0.11,0.58,35.56,16000,65,0.44,0.05
66.15,0.95,1.16,57.02,3.32,2.54,10,1.14,0.73,1.07,0.11,0.6,36.67,16500,70,0.43,0.04
69.82,0.85,1.21,56.02,3.31,2.63,10,1.19,0.75,0.94,0.1,0.65,37.78,17000,75,0.44,0.04
73.03,0.77,1.13,60.68,3.22,2.67,10,1.12,0.76,0.9,0.1,0.67,38.89,17500,80,0.39,0.04
76.46,0.68,1.24,59.36,3.18,2.72,10,1.22,0.77,0.77,0.09,0.71,40.0,18000,85,0.41,0.04
79.21,0.6,1.19,62.52,3.24,2.79,10,1.17,0.8,0.69,0.09,0.74,41.11,18500,90,0.37,0.04
82.05,0.53,1.21,63.26,3.09,2.9,10,1.19,0.8,0.64,0.08,0.76,42.22,19000,95,0.37,0.04
84.52,0.46,1.27,62.7,2.98,2.98,10,1.25,0.8,0.6,0.08,0.77,43.33,19500,100,0.37,0.04
86.82,0.39,1.32,63.92,2.9,3.07,10,1.29,0.82,0.53,0.08,0.8,44.44,20000,105,0.36,0.04
88.86,0.34,1.27,64.44,2.88,3.09,10,1.25,0.81,0.56,0.08,0.79,45.56,20500,110,0.36,0.04
90.7,0.29,1.48,62.12,2.77,3.2,10,1.46,0.82,0.48,0.08,0.82,46.67,21000,115,0.38,0.04
92.57,0.24,1.45,64.98,2.72,3.22,10,1.43,0.83,0.42,0.08,0.84,47.78,21500,120,0.35,0.04
94.02,0.2,1.67,62.22,2.69,3.35,10,1.65,0.83,0.4,0.08,0.85,48.89,22000,125,0.38,0.05
94.64,0.18,1.58,64.7,2.65,3.37,10,1.57,0.83,0.37,0.07,0.86,50.0,22500,130,0.35,0.04
95.94,0.15,1.62,65.44,2.54,3.49,10,1.61,0.84,0.34,0.07,0.87,51.11,23000,135,0.35,0.04
96.64,0.13,1.66,65.42,2.53,3.61,10,1.65,0.85,0.31,0.07,0.88,52.22,23500,140,0.35,0.04
96.88,0.12,1.79,64.56,2.48,3.6,10,1.75,0.84,0.29,0.07,0.89,53.33,24000,145,0.35,0.04
97.36,0.11,1.75,65.66,2.44,3.69,10,1.73,0.84,0.29,0.07,0.89,54.44,24500,150,0.34,0.04
97.74,0.1,1.68,66.32,2.42,3.76,10,1.66,0.85,0.29,0.07,0.89,55.56,25000,155,0.34,0.04
