Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
15.68,2.26,2.15,23.16,4.15,1.55,10,2.15,0.12,2.2,0.17,0.16,22.22,10000,5,0.77,0.26
29.78,1.98,1.85,34.5,4.01,1.64,10,1.85,0.43,1.87,0.16,0.31,23.33,10500,10,0.66,0.16
36.25,1.77,1.68,40.34,4.05,1.7,10,1.68,0.54,1.7,0.15,0.37,24.44,11000,15,0.6,0.11
40.33,1.65,1.57,44.94,3.97,1.76,10,1.57,0.61,1.57,0.14,0.42,25.56,11500,20,0.55,0.1
43.48,1.56,1.48,47.1,3.81,1.87,10,1.49,0.65,1.44,0.13,0.47,26.67,12000,25,0.53,0.08
46.58,1.48,1.43,48.26,3.78,1.91,10,1.44,0.67,1.37,0.13,0.5,27.78,12500,30,0.52,0.07
49.01,1.42,1.34,52.68,3.75,2.0,10,1.35,0.69,1.35,0.12,0.51,28.89,13000,35,0.47,0.06
51.15,1.36,1.29,54.32,3.67,2.06,10,1.3,0.73,1.23,0.12,0.55,30.0,13500,40,0.46,0.06
53.28,1.31,1.27,55.44,3.63,2.13,10,1.27,0.74,1.19,0.11,0.57,31.11,14000,45,0.45,0.05
54.89,1.26,1.23,56.8,3.6,2.22,10,1.24,0.75,1.14,0.11,0.59,32.22,14500,50,0.43,0.05
56.88,1.22,1.23,56.54,3.46,2.27,10,1.24,0.78,1.03,0.11,0.63,33.33,15000,55,0.43,0.05
58.35,1.17,1.19,58.18,3.42,2.34,10,1.2,0.78,1.03,0.1,0.63,34.44,15500,60,0.42,0.04
59.83,1.14,1.17,59.64,3.39,2.44,10,1.18,0.8,0.96,0.1,0.65,35.56,16000,65,0.4,0.04
61.24,1.09,1.17,60.26,3.29,2.51,10,1.17,0.8,0.93,0.1,0.66,36.67,16500,70,0.4,0.04
62.78,1.05,1.18,59.86,3.24,2.58,10,1.19,0.81,0.87,0.1,0.69,37.78,17000,75,0.4,0.04
64.23,1.01,1.17,60.76,3.19,2.63,10,1.18,0.82,0.82,0.09,0.7,38.89,17500,80,0.39,0.04
65.4,0.98,1.16,61.42,3.17,2.71,10,1.16,0.82,0.84,0.09,0.7,40.0,18000,85,0.39,0.04
66.82,0.94,1.19,61.3,3.1,2.8,10,1.19,0.82,0.81,0.09,0.7,41.11,18500,90,0.39,0.04
68.26,0.9,1.14,63.02,3.04,2.86,10,1.15,0.84,0.72,0.09,0.74,42.22,19000,95,0.37,0.04
69.54,0.87,1.2,62.4,3.01,2.93,10,1.2,0.84,0.69,0.09,0.75,43.33,19500,100,0.38,0.04
70.5,0.84,1.22,62.56,2.96,3.01,10,1.22,0.85,0.66,0.09,0.76,44.44,20000,105,0.37,0.04
71.86,0.8,1.19,63.36,2.84,3.11,10,1.19,0.85,0.65,0.08,0.76,45.56,20500,110,0.37,0.04
72.56,0.78,1.23,62.84,2.82,3.14,10,1.24,0.86,0.62,0.08,0.77,46.67,21000,115,0.37,0.04
74.08,0.74,1.24,63.28,2.77,3.23,10,1.24,0.86,0.61,0.08,0.77,47.78,21500,120,0.37,0.04
74.85,0.71,1.24,63.42,2.67,3.29,10,1.24,0.86,0.59,0.08,0.78,48.89,22000,125,0.37,0.04
75.87,0.69,1.28,63.26,2.66,3.36,10,1.28,0.86,0.57,0.08,0.79,50.0,22500,130,0.37,0.04
76.77,0.67,1.27,64.78,2.64,3.43,10,1.27,0.87,0.55,0.08,0.8,51.11,23000,135,0.35,0.04
77.61,0.65,1.3,64.36,2.6,3.51,10,1.3,0.87,0.53,0.08,0.8,52.22,23500,140,0.36,0.04
78.21,0.63,1.3,64.6,2.49,3.57,10,1.29,0.87,0.53,0.08,0.8,53.33,24000,145,0.35,0.03
78.99,0.6,1.38,63.06,2.43,3.67,10,1.37,0.87,0.52,0.08,0.81,54.44,24500,150,0.37,0.04
79.69,0.59,1.36,63.84,2.4,3.78,10,1.36,0.87,0.49,0.08,0.82,55.56,25000,155,0.36,0.04
