Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
54.55,1.27,1.35,53.54,8.09,6.57,10,1.35,0.75,0.99,0.11,0.64,22.22,10000,5,0.46,0.05
79.13,0.62,1.28,59.62,7.98,6.9,10,1.29,0.8,0.7,0.09,0.75,23.33,10500,10,0.4,0.05
93.13,0.23,1.34,63.72,7.86,7.22,10,1.35,0.85,0.47,0.08,0.83,24.44,11000,15,0.36,0.04
95.82,0.14,1.34,64.96,7.83,7.54,10,1.35,0.86,0.43,0.08,0.84,25.56,11500,20,0.35,0.04
97.09,0.1,1.32,66.78,7.69,7.87,10,1.34,0.86,0.4,0.07,0.85,26.67,12000,25,0.33,0.04
97.18,0.1,1.26,67.62,7.53,8.18,10,1.27,0.87,0.38,0.07,0.86,27.78,12500,30,0.32,0.03
96.86,0.11,1.31,66.78,7.4,8.52,10,1.32,0.87,0.37,0.07,0.86,28.89,13000,35,0.33,0.03
98.05,0.07,1.28,68.06,7.3,8.83,10,1.29,0.87,0.34,0.07,0.87,30.0,13500,40,0.32,0.03
98.2,0.07,1.21,69.94,7.17,9.15,10,1.22,0.87,0.33,0.06,0.88,31.11,14000,45,0.3,0.02
98.46,0.06,1.19,70.66,7.04,9.48,10,1.2,0.88,0.32,0.06,0.88,32.22,14500,50,0.29,0.03
98.31,0.06,1.17,71.24,6.94,9.77,10,1.17,0.88,0.31,0.06,0.89,33.33,15000,55,0.29,0.02
98.28,0.06,1.2,71.16,6.84,10.12,10,1.2,0.88,0.31,0.06,0.88,34.44,15500,60,0.29,0.02
98.61,0.05,1.11,72.32,6.79,10.44,10,1.12,0.88,0.3,0.06,0.89,35.56,16000,65,0.28,0.02
98.64,0.05,1.09,72.2,6.63,10.76,10,1.11,0.88,0.3,0.06,0.89,36.67,16500,70,0.28,0.02
98.71,0.05,1.13,72.68,6.46,11.07,10,1.14,0.88,0.29,0.06,0.89,37.78,17000,75,0.27,0.02
98.68,0.05,1.08,73.34,6.4,11.41,10,1.09,0.88,0.28,0.06,0.89,38.89,17500,80,0.27,0.02
98.71,0.05,1.06,73.68,6.28,11.72,10,1.07,0.88,0.28,0.06,0.9,40.0,18000,85,0.26,0.02
98.57,0.05,1.19,72.08,6.16,12.05,10,1.2,0.88,0.28,0.06,0.89,41.11,18500,90,0.28,0.02
98.68,0.05,1.05,73.96,6.14,12.35,10,1.06,0.89,0.27,0.06,0.9,42.22,19000,95,0.26,0.02
98.94,0.04,1.06,74.5,5.95,12.68,10,1.07,0.89,0.27,0.05,0.9,43.33,19500,100,0.26,0.02
99.01,0.04,1.04,74.74,5.88,12.99,10,1.04,0.89,0.26,0.05,0.9,44.44,20000,105,0.25,0.02
98.96,0.04,1.01,74.84,5.69,13.32,10,1.02,0.89,0.26,0.05,0.9,45.56,20500,110,0.25,0.02
99.1,0.03,1.06,75.22,5.58,13.65,10,1.06,0.89,0.25,0.05,0.91,46.67,21000,115,0.25,0.02
99.1,0.03,0.98,75.66,5.5,13.98,10,0.99,0.89,0.25,0.05,0.91,47.78,21500,120,0.24,0.02
99.16,0.03,0.98,76.42,5.38,14.3,10,0.99,0.89,0.25,0.05,0.91,48.89,22000,125,0.24,0.02
99.2,0.03,0.97,76.44,5.28,14.61,10,0.98,0.89,0.24,0.05,0.91,50.0,22500,130,0.24,0.01
99.16,0.03,0.93,77.52,5.17,14.95,10,0.94,0.89,0.24,0.05,0.91,51.11,23000,135,0.22,0.02
99.14,0.03,1.02,76.34,5.02,15.25,10,1.02,0.89,0.24,0.05,0.91,52.22,23500,140,0.24,0.02
99.33,0.03,0.94,77.5,4.95,15.59,10,0.94,0.89,0.24,0.05,0.91,53.33,24000,145,0.22,0.02
99.32,0.03,0.98,77.14,4.8,15.92,10,0.98,0.89,0.23,0.05,0.92,54.44,24500,150,0.23,0.01
99.47,0.02,0.93,77.58,4.67,16.23,10,0.93,0.89,0.23,0.05,0.91,55.56,25000,155,0.22,0.02
