Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
54.89,1.24,1.24,57.08,8.13,6.56,10,1.24,0.77,0.95,0.1,0.66,22.22,10000,5,0.43,0.05
80.16,0.59,1.33,60.04,7.99,6.92,10,1.33,0.8,0.63,0.09,0.77,23.33,10500,10,0.4,0.04
93.23,0.22,1.38,62.46,7.93,7.22,10,1.37,0.85,0.49,0.08,0.82,24.44,11000,15,0.38,0.05
96.48,0.12,1.26,65.48,7.77,7.53,10,1.26,0.86,0.43,0.07,0.84,25.56,11500,20,0.35,0.03
97.11,0.1,1.32,66.4,7.65,7.85,10,1.32,0.86,0.39,0.07,0.86,26.67,12000,25,0.34,0.03
97.54,0.09,1.28,68.36,7.52,8.18,10,1.27,0.87,0.36,0.07,0.87,27.78,12500,30,0.32,0.03
97.46,0.09,1.25,68.88,7.46,8.51,10,1.25,0.87,0.35,0.07,0.87,28.89,13000,35,0.31,0.03
97.89,0.07,1.19,70.06,7.3,8.84,10,1.19,0.87,0.34,0.06,0.87,30.0,13500,40,0.3,0.03
98.16,0.07,1.18,71.3,7.22,9.15,10,1.18,0.87,0.33,0.06,0.88,31.11,14000,45,0.29,0.03
98.21,0.07,1.16,71.62,7.12,9.47,10,1.16,0.88,0.33,0.06,0.88,32.22,14500,50,0.28,0.03
98.36,0.06,1.16,71.72,6.96,9.79,10,1.16,0.88,0.32,0.06,0.88,33.33,15000,55,0.28,0.03
98.36,0.06,1.16,72.04,6.92,10.13,10,1.16,0.88,0.31,0.06,0.89,34.44,15500,60,0.28,0.02
98.46,0.06,1.12,72.18,6.77,10.43,10,1.12,0.88,0.3,0.06,0.89,35.56,16000,65,0.28,0.02
98.7,0.05,1.11,73.44,6.58,10.76,10,1.11,0.88,0.29,0.06,0.89,36.67,16500,70,0.27,0.02
98.74,0.05,1.08,73.4,6.52,11.11,10,1.07,0.88,0.29,0.06,0.89,37.78,17000,75,0.27,0.02
98.75,0.05,1.07,74.16,6.41,11.39,10,1.06,0.88,0.29,0.06,0.89,38.89,17500,80,0.26,0.02
98.75,0.05,1.09,73.92,6.34,11.72,10,1.09,0.88,0.28,0.06,0.9,40.0,18000,85,0.26,0.02
97.86,0.08,1.11,73.5,6.21,12.06,10,1.11,0.88,0.28,0.06,0.9,41.11,18500,90,0.26,0.02
98.8,0.04,1.03,74.98,6.08,12.36,10,1.02,0.89,0.26,0.05,0.9,42.22,19000,95,0.25,0.02
99.01,0.04,1.0,75.48,5.98,12.7,10,1.01,0.89,0.26,0.05,0.9,43.33,19500,100,0.25,0.02
99.08,0.04,0.96,76.62,5.81,13.01,10,0.96,0.89,0.25,0.05,0.91,44.44,20000,105,0.23,0.02
99.01,0.04,0.99,76.98,5.74,13.33,10,0.99,0.89,0.26,0.05,0.9,45.56,20500,110,0.23,0.02
98.93,0.04,1.0,76.3,5.59,13.65,10,1.0,0.89,0.25,0.05,0.91,46.67,21000,115,0.24,0.02
99.15,0.03,0.95,76.5,5.53,13.99,10,0.95,0.89,0.25,0.05,0.9,47.78,21500,120,0.24,0.02
99.17,0.03,0.94,77.2,5.4,14.28,10,0.95,0.89,0.25,0.05,0.91,48.89,22000,125,0.23,0.02
99.17,0.03,0.92,78.02,5.24,14.61,10,0.92,0.89,0.24,0.05,0.91,50.0,22500,130,0.22,0.02
99.2,0.03,0.95,77.76,5.15,14.94,10,0.94,0.89,0.23,0.05,0.91,51.11,23000,135,0.22,0.02
99.33,0.03,0.93,77.7,5.01,15.25,10,0.93,0.89,0.24,0.05,0.91,52.22,23500,140,0.22,0.02
99.25,0.03,0.89,78.04,4.93,15.56,10,0.89,0.89,0.23,0.05,0.91,53.33,24000,145,0.22,0.02
99.31,0.03,0.89,78.84,4.84,15.9,10,0.89,0.89,0.22,0.05,0.92,54.44,24500,150,0.21,0.02
99.36,0.02,0.89,78.64,4.67,16.23,10,0.89,0.89,0.22,0.05,0.92,55.56,25000,155,0.21,0.02
