Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
24.91,2.05,1.76,37.02,4.06,1.54,10,1.77,0.47,1.82,0.15,0.33,22.22,10000,10,0.63,0.14
40.71,1.65,1.53,43.98,3.99,1.61,10,1.54,0.6,1.55,0.14,0.43,23.33,10500,20,0.56,0.09
47.57,1.47,1.41,49.24,3.95,1.69,10,1.41,0.67,1.41,0.13,0.49,24.44,11000,30,0.51,0.07
52.05,1.35,1.34,52.68,4.01,1.8,10,1.34,0.72,1.26,0.12,0.54,25.56,11500,40,0.47,0.06
55.52,1.26,1.3,54.1,3.92,1.86,10,1.3,0.74,1.16,0.11,0.58,26.67,12000,50,0.46,0.05
58.67,1.17,1.28,55.86,3.96,1.93,10,1.28,0.77,1.04,0.11,0.62,27.78,12500,60,0.44,0.05
61.59,1.09,1.26,56.78,3.78,2.09,10,1.26,0.79,0.97,0.1,0.65,28.89,13000,70,0.43,0.05
64.5,1.0,1.32,56.72,3.78,2.11,10,1.32,0.8,0.89,0.1,0.68,30.0,13500,80,0.43,0.05
67.49,0.92,1.34,58.4,3.65,2.17,10,1.34,0.82,0.79,0.1,0.71,31.11,14000,90,0.42,0.05
69.97,0.85,1.41,57.04,3.88,2.23,10,1.41,0.82,0.76,0.1,0.72,32.22,14500,100,0.43,0.05
72.35,0.79,1.46,57.4,3.77,2.42,10,1.46,0.84,0.68,0.09,0.75,33.33,15000,110,0.43,0.05
74.62,0.73,1.52,58.0,3.66,2.48,10,1.53,0.84,0.63,0.09,0.77,34.44,15500,120,0.42,0.05
76.91,0.67,1.62,57.32,3.58,2.66,10,1.62,0.85,0.58,0.09,0.78,35.56,16000,130,0.43,0.05
78.8,0.61,1.74,56.82,3.6,2.63,10,1.73,0.85,0.56,0.09,0.79,36.67,16500,140,0.43,0.05
80.6,0.56,1.79,57.88,3.35,2.65,10,1.78,0.86,0.5,0.09,0.81,37.78,17000,150,0.42,0.05
82.08,0.52,1.89,57.98,3.25,2.71,10,1.87,0.87,0.46,0.09,0.82,38.89,17500,160,0.42,0.05
83.2,0.49,1.96,57.7,3.4,2.88,10,1.94,0.87,0.44,0.09,0.83,40.0,18000,170,0.42,0.05
84.09,0.47,2.07,57.4,3.28,3.0,10,2.05,0.87,0.42,0.09,0.84,41.11,18500,180,0.43,0.05
85.53,0.43,2.12,57.62,3.21,3.03,10,2.09,0.87,0.4,0.09,0.85,42.22,19000,190,0.42,0.05
86.22,0.41,2.24,57.62,3.16,3.1,10,2.18,0.88,0.37,0.09,0.86,43.33,19500,200,0.42,0.05
86.82,0.39,2.26,57.84,2.98,3.06,10,2.21,0.88,0.36,0.09,0.86,44.44,20000,210,0.42,0.05
87.58,0.37,2.28,58.78,2.94,3.17,10,2.22,0.88,0.36,0.09,0.86,45.56,20500,220,0.41,0.05
87.84,0.36,2.4,58.44,3.14,3.38,10,2.33,0.88,0.34,0.09,0.87,46.67,21000,230,0.42,0.05
88.77,0.34,2.43,58.92,2.96,3.37,10,2.35,0.88,0.32,0.09,0.88,47.78,21500,240,0.41,0.05
89.12,0.33,2.48,59.28,2.87,3.5,10,2.39,0.88,0.32,0.09,0.87,48.89,22000,250,0.41,0.06
89.35,0.33,2.51,58.48,2.68,3.62,10,2.41,0.88,0.32,0.09,0.88,50.0,22500,260,0.42,0.06
89.3,0.33,2.47,59.36,2.72,3.5,10,2.38,0.88,0.31,0.08,0.88,51.11,23000,270,0.41,0.05
89.52,0.32,2.42,59.54,2.69,3.56,10,2.34,0.88,0.32,0.08,0.88,52.22,23500,280,0.4,0.05
89.97,0.31,2.49,58.76,2.56,3.69,10,2.39,0.88,0.32,0.08,0.88,53.33,24000,290,0.41,0.05
90.13,0.3,2.58,58.76,2.46,3.7,10,2.48,0.88,0.3,0.09,0.88,54.44,24500,300,0.41,0.06
90.3,0.3,2.53,59.12,2.37,3.76,10,2.43,0.88,0.31,0.08,0.88,55.56,25000,310,0.41,0.05
