Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
14.35,2.24,2.02,26.16,-1.0,2.51,-1,2.01,-1.0,2.01,0.17,0.24,22.22,10000,10,0.74,0.23
32.53,1.8,1.57,41.68,4.11,3.08,10,1.58,0.3199999928474426,1.47,0.14,0.45,26.67,12000,20,0.58,0.09
43.02,1.54,1.31,51.94,3.87,3.42,10,1.32,0.6299999952316284,1.23,0.12,0.55,31.11,14000,30,0.48,0.06
50.66,1.35,1.11,60.04,3.74,3.9,10,1.12,0.7200000286102295,1.02,0.1,0.63,35.56,16000,40,0.4,0.04
58.57,1.15,0.9,68.4,3.37,4.41,10,0.91,0.7799999713897705,0.8,0.08,0.71,40.0,18000,50,0.32,0.02
64.96,0.98,0.76,73.08,3.23,4.85,10,0.77,0.8299999833106995,0.65,0.07,0.76,44.44,20000,60,0.27,0.01
69.86,0.85,0.67,76.74,2.99,5.32,10,0.67,0.8500000238418579,0.57,0.06,0.8,48.89,22000,70,0.23,0.01
74.35,0.72,0.61,79.22,2.71,5.76,10,0.61,0.8600000143051147,0.46,0.05,0.84,53.33,24000,80,0.21,0.01
78.61,0.6,0.56,81.24,2.51,6.24,10,0.57,0.8700000047683716,0.39,0.05,0.86,57.78,26000,90,0.19,0.01
82.77,0.48,0.54,82.5,2.36,6.7,10,0.55,0.8799999952316284,0.31,0.04,0.89,62.22,28000,100,0.18,0.01
87.34,0.36,0.54,83.24,2.03,7.17,10,0.54,0.8799999952316284,0.29,0.04,0.89,66.67,30000,110,0.17,0.01
91.35,0.25,0.57,84.56,1.77,7.64,10,0.58,0.8799999952316284,0.21,0.04,0.92,71.11,32000,120,0.15,0.01
94.53,0.16,0.61,84.18,1.56,8.12,10,0.61,0.8799999952316284,0.2,0.04,0.93,75.56,34000,130,0.16,0.01
96.59,0.1,0.7,84.0,1.35,8.6,10,0.7,0.8799999952316284,0.15,0.03,0.94,80.0,36000,140,0.16,0.01
97.86,0.07,0.72,84.98,1.12,9.04,10,0.73,0.8700000047683716,0.13,0.03,0.95,84.44,38000,150,0.15,0.01
98.57,0.05,0.68,85.18,0.88,9.52,10,0.69,0.8700000047683716,0.14,0.03,0.95,88.89,40000,160,0.15,0.01
99.0,0.03,0.74,84.78,0.68,9.97,10,0.75,0.8799999952316284,0.12,0.03,0.95,93.33,42000,170,0.15,0.01
99.28,0.02,0.77,84.5,0.45,10.47,10,0.77,0.8399999737739563,0.13,0.03,0.95,97.78,44000,180,0.16,0.01
99.4,0.02,0.84,84.72,0.22,10.7,10,0.84,0.8299999833106995,0.11,0.03,0.96,100.0,45000,190,0.15,0.01
