Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
13.22,2.29,2.1,22.9,-1.0,2.48,-1,2.1,-1.0,2.13,0.17,0.2,22.22,10000,10,0.77,0.25
32.39,1.8,1.56,42.94,4.03,2.95,10,1.57,0.2199999988079071,1.44,0.14,0.46,26.67,12000,20,0.57,0.09
43.68,1.51,1.38,50.06,3.87,3.41,10,1.39,0.6299999952316284,1.31,0.12,0.52,31.11,14000,30,0.5,0.07
50.72,1.34,1.15,58.42,3.6,3.88,10,1.16,0.6899999976158142,0.95,0.1,0.65,35.56,16000,40,0.42,0.04
57.81,1.16,0.88,68.5,3.45,4.36,10,0.89,0.7799999713897705,0.79,0.08,0.71,40.0,18000,50,0.32,0.02
63.53,1.01,0.77,73.08,3.08,4.83,10,0.78,0.8199999928474426,0.74,0.07,0.74,44.44,20000,60,0.27,0.02
68.62,0.87,0.69,77.06,2.9,5.29,10,0.69,0.8399999737739563,0.53,0.06,0.81,48.89,22000,70,0.23,0.01
73.12,0.75,0.58,80.34,2.7,5.75,10,0.58,0.8600000143051147,0.49,0.05,0.83,53.33,24000,80,0.2,0.01
77.18,0.64,0.54,81.88,2.45,6.24,10,0.54,0.8700000047683716,0.43,0.05,0.85,57.78,26000,90,0.18,0.01
81.52,0.51,0.61,81.08,2.22,6.71,10,0.61,0.8700000047683716,0.35,0.05,0.87,62.22,28000,100,0.19,0.01
86.44,0.38,0.5,84.32,2.07,7.17,10,0.5,0.8700000047683716,0.29,0.04,0.9,66.67,30000,110,0.16,0.01
90.43,0.27,0.49,84.96,1.75,7.64,10,0.49,0.8700000047683716,0.26,0.04,0.9,71.11,32000,120,0.15,0.01
93.94,0.18,0.55,85.3,1.59,8.13,10,0.56,0.8799999952316284,0.19,0.03,0.93,75.56,34000,130,0.15,0.01
96.25,0.11,0.59,85.66,1.35,8.58,10,0.6,0.8700000047683716,0.17,0.03,0.94,80.0,36000,140,0.14,0.01
97.64,0.07,0.65,84.8,1.19,9.06,10,0.65,0.8700000047683716,0.16,0.03,0.94,84.44,38000,150,0.15,0.01
98.5,0.05,0.64,86.22,0.91,9.53,10,0.64,0.8700000047683716,0.13,0.03,0.95,88.89,40000,160,0.14,0.01
98.95,0.03,0.71,85.26,0.68,9.99,10,0.72,0.8600000143051147,0.13,0.03,0.95,93.33,42000,170,0.15,0.01
99.23,0.03,0.72,85.62,0.46,10.45,10,0.72,0.8299999833106995,0.12,0.03,0.95,97.78,44000,180,0.14,0.01
99.45,0.02,0.74,86.26,0.22,10.71,10,0.74,0.7699999809265137,0.11,0.03,0.96,100.0,45000,190,0.14,0.01
