Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
10.09,2.33,2.31,10.8,4.09,1.6,10,2.31,0.02,2.29,0.18,0.12,22.22,10000,5,0.89,0.51
10.36,2.32,2.31,10.62,4.01,1.66,10,2.31,0.01,2.3,0.18,0.12,23.33,10500,10,0.89,0.5
10.51,2.31,2.3,11.14,3.93,1.7,10,2.3,0.01,2.3,0.18,0.12,24.44,11000,15,0.89,0.47
13.39,2.27,2.17,17.54,3.85,1.8,10,2.17,0.11,2.22,0.18,0.16,25.56,11500,20,0.82,0.31
22.52,1.98,1.89,25.62,3.8,1.86,10,1.88,0.42,1.85,0.16,0.26,26.67,12000,25,0.74,0.16
28.41,1.83,1.82,32.0,3.76,1.96,10,1.81,0.5,1.73,0.16,0.33,27.78,12500,30,0.68,0.15
34.16,1.72,1.71,34.4,3.76,1.99,10,1.69,0.51,1.7,0.15,0.35,28.89,13000,35,0.66,0.12
38.71,1.62,1.54,42.12,3.6,2.1,10,1.53,0.6,1.56,0.14,0.4,30.0,13500,40,0.58,0.08
41.67,1.54,1.44,45.36,3.58,2.18,10,1.43,0.65,1.46,0.13,0.44,31.11,14000,45,0.55,0.07
45.39,1.46,1.37,49.6,3.52,2.21,10,1.35,0.69,1.34,0.13,0.49,32.22,14500,50,0.5,0.06
48.73,1.38,1.41,49.78,3.51,2.35,10,1.39,0.72,1.17,0.12,0.56,33.33,15000,55,0.5,0.07
52.34,1.29,1.23,55.82,3.43,2.42,10,1.21,0.75,1.13,0.11,0.57,34.44,15500,60,0.44,0.04
55.58,1.21,1.17,57.44,3.38,2.51,10,1.15,0.75,1.11,0.11,0.59,35.56,16000,65,0.43,0.04
58.45,1.15,1.2,57.96,3.34,2.55,10,1.18,0.79,0.93,0.1,0.65,36.67,16500,70,0.42,0.04
61.68,1.06,1.21,58.66,3.32,2.61,10,1.19,0.8,0.88,0.1,0.67,37.78,17000,75,0.41,0.04
64.52,0.99,1.11,62.6,3.27,2.67,10,1.08,0.82,0.81,0.09,0.7,38.89,17500,80,0.37,0.03
66.7,0.92,1.11,63.98,3.15,2.78,10,1.08,0.83,0.72,0.09,0.73,40.0,18000,85,0.36,0.03
70.19,0.84,1.14,62.74,3.08,2.84,10,1.12,0.84,0.69,0.09,0.74,41.11,18500,90,0.37,0.03
73.46,0.75,1.16,64.84,3.04,2.92,10,1.13,0.85,0.63,0.08,0.76,42.22,19000,95,0.35,0.04
76.42,0.67,1.12,66.14,3.0,2.96,10,1.1,0.86,0.57,0.08,0.79,43.33,19500,100,0.34,0.03
79.4,0.59,1.2,66.38,3.0,3.01,10,1.17,0.86,0.5,0.08,0.81,44.44,20000,105,0.34,0.03
82.64,0.5,1.25,66.88,2.83,3.11,10,1.23,0.87,0.43,0.07,0.84,45.56,20500,110,0.33,0.04
85.41,0.43,1.35,66.68,2.82,3.21,10,1.32,0.87,0.39,0.07,0.85,46.67,21000,115,0.33,0.03
88.16,0.36,1.4,66.66,2.83,3.25,10,1.38,0.88,0.36,0.07,0.86,47.78,21500,120,0.33,0.03
90.56,0.31,1.41,68.34,2.7,3.37,10,1.39,0.88,0.33,0.07,0.87,48.89,22000,125,0.32,0.04
92.32,0.25,1.64,67.14,2.71,3.41,10,1.61,0.88,0.28,0.07,0.89,50.0,22500,130,0.33,0.03
93.74,0.22,1.59,68.26,2.59,3.47,10,1.55,0.88,0.27,0.07,0.9,51.11,23000,135,0.32,0.04
94.5,0.19,1.58,69.48,2.52,3.53,10,1.54,0.89,0.25,0.06,0.9,52.22,23500,140,0.31,0.04
95.3,0.17,1.58,69.4,2.54,3.6,10,1.55,0.88,0.26,0.06,0.9,53.33,24000,145,0.31,0.03
95.82,0.16,1.63,69.3,2.41,3.66,10,1.6,0.89,0.24,0.06,0.91,54.44,24500,150,0.31,0.03
96.24,0.14,1.68,68.3,2.39,3.8,10,1.65,0.89,0.25,0.07,0.9,55.56,25000,155,0.32,0.03
