Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
9.97,2.33,2.31,9.78,4.09,1.59,10,2.31,0.02,2.29,0.18,0.12,22.22,10000,5,0.9,0.49
10.1,2.32,2.31,10.04,4.0,1.64,10,2.31,0.01,2.3,0.18,0.12,23.33,10500,10,0.9,0.5
10.7,2.31,2.29,12.38,3.99,1.74,10,2.29,0.01,2.3,0.18,0.12,24.44,11000,15,0.88,0.44
14.79,2.23,2.1,18.5,3.88,1.81,10,2.1,0.17,2.16,0.17,0.17,25.56,11500,20,0.82,0.24
19.75,2.02,1.89,24.26,3.89,1.89,10,1.89,0.38,1.9,0.17,0.23,26.67,12000,25,0.76,0.16
24.36,1.9,1.83,26.88,3.76,1.93,10,1.82,0.43,1.84,0.16,0.27,27.78,12500,30,0.73,0.14
29.08,1.82,1.72,33.8,3.66,2.06,10,1.7,0.5,1.74,0.15,0.32,28.89,13000,35,0.66,0.11
34.42,1.71,1.58,39.28,3.62,2.13,10,1.57,0.57,1.61,0.15,0.37,30.0,13500,40,0.61,0.09
37.89,1.63,1.56,40.04,3.6,2.2,10,1.54,0.6,1.53,0.14,0.41,31.11,14000,45,0.6,0.08
41.47,1.55,1.47,45.46,3.55,2.25,10,1.45,0.66,1.39,0.13,0.46,32.22,14500,50,0.55,0.08
44.85,1.47,1.33,49.66,3.55,2.29,10,1.31,0.69,1.33,0.13,0.49,33.33,15000,55,0.5,0.05
48.63,1.38,1.27,53.46,3.44,2.42,10,1.25,0.73,1.19,0.12,0.55,34.44,15500,60,0.47,0.05
52.62,1.29,1.2,55.94,3.4,2.43,10,1.18,0.75,1.1,0.11,0.58,35.56,16000,65,0.44,0.04
55.94,1.2,1.1,60.3,3.38,2.55,10,1.08,0.78,1.0,0.1,0.62,36.67,16500,70,0.4,0.04
59.52,1.11,1.08,61.04,3.31,2.64,10,1.06,0.8,0.94,0.1,0.65,37.78,17000,75,0.39,0.03
62.45,1.03,1.09,62.04,3.24,2.72,10,1.07,0.81,0.82,0.09,0.69,38.89,17500,80,0.38,0.03
65.17,0.96,1.04,64.48,3.19,2.74,10,1.02,0.82,0.76,0.09,0.71,40.0,18000,85,0.36,0.03
68.0,0.89,1.11,62.84,3.04,2.82,10,1.09,0.83,0.69,0.09,0.74,41.11,18500,90,0.37,0.03
71.55,0.8,1.08,65.52,3.04,2.95,10,1.06,0.84,0.65,0.08,0.76,42.22,19000,95,0.34,0.04
74.77,0.71,1.18,65.48,3.02,2.96,10,1.16,0.85,0.56,0.08,0.79,43.33,19500,100,0.35,0.03
78.15,0.63,1.12,66.96,2.94,3.11,10,1.1,0.86,0.52,0.07,0.8,44.44,20000,105,0.33,0.03
81.06,0.55,1.18,67.56,2.88,3.13,10,1.16,0.87,0.45,0.07,0.83,45.56,20500,110,0.32,0.03
84.2,0.47,1.24,68.66,2.84,3.18,10,1.22,0.87,0.39,0.07,0.85,46.67,21000,115,0.31,0.03
87.21,0.39,1.28,68.38,2.73,3.25,10,1.27,0.87,0.38,0.07,0.86,47.78,21500,120,0.32,0.03
89.71,0.33,1.45,67.42,2.79,3.28,10,1.43,0.88,0.33,0.07,0.88,48.89,22000,125,0.33,0.03
91.69,0.27,1.49,67.68,2.72,3.41,10,1.47,0.88,0.3,0.07,0.89,50.0,22500,130,0.32,0.04
93.35,0.23,1.54,69.46,2.57,3.5,10,1.51,0.88,0.26,0.06,0.9,51.11,23000,135,0.31,0.03
94.33,0.2,1.58,69.32,2.53,3.58,10,1.55,0.88,0.25,0.06,0.91,52.22,23500,140,0.31,0.03
95.22,0.17,1.59,69.46,2.51,3.66,10,1.55,0.89,0.25,0.06,0.9,53.33,24000,145,0.31,0.03
95.73,0.16,1.61,70.36,2.39,3.76,10,1.58,0.89,0.23,0.06,0.91,54.44,24500,150,0.3,0.03
96.41,0.14,1.64,69.74,2.34,3.74,10,1.61,0.89,0.23,0.06,0.91,55.56,25000,155,0.3,0.03
