Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
25.82,2.05,1.8,36.34,4.02,1.53,10,1.8,0.44,1.86,0.16,0.32,22.22,10000,10,0.64,0.15
40.84,1.63,1.54,43.54,3.92,1.6,10,1.54,0.6,1.54,0.14,0.42,23.33,10500,20,0.56,0.09
48.22,1.43,1.39,50.08,3.91,1.67,10,1.39,0.68,1.38,0.13,0.5,24.44,11000,30,0.5,0.07
51.77,1.33,1.33,52.64,3.87,1.76,10,1.34,0.72,1.23,0.12,0.55,25.56,11500,40,0.47,0.06
54.55,1.25,1.29,53.94,3.86,1.81,10,1.29,0.74,1.17,0.11,0.57,26.67,12000,50,0.46,0.05
57.34,1.18,1.25,56.14,3.72,1.88,10,1.25,0.75,1.1,0.11,0.6,27.78,12500,60,0.44,0.05
60.21,1.11,1.21,57.14,3.93,2.01,10,1.22,0.77,1.03,0.11,0.62,28.89,13000,70,0.43,0.05
63.07,1.03,1.21,58.92,4.0,2.11,10,1.22,0.8,0.88,0.1,0.68,30.0,13500,80,0.41,0.04
65.7,0.96,1.21,58.88,3.71,2.23,10,1.22,0.81,0.86,0.1,0.68,31.11,14000,90,0.41,0.04
68.29,0.9,1.22,59.7,3.73,2.24,10,1.23,0.82,0.79,0.09,0.71,32.22,14500,100,0.4,0.05
70.67,0.83,1.25,59.98,3.53,2.32,10,1.26,0.83,0.72,0.09,0.73,33.33,15000,110,0.4,0.04
72.81,0.77,1.29,60.06,3.4,2.34,10,1.3,0.84,0.69,0.09,0.74,34.44,15500,120,0.4,0.04
75.18,0.71,1.35,60.3,3.26,2.38,10,1.36,0.85,0.61,0.09,0.77,35.56,16000,130,0.4,0.04
77.18,0.66,1.44,59.38,3.26,2.44,10,1.45,0.85,0.58,0.09,0.78,36.67,16500,140,0.41,0.04
79.18,0.6,1.57,59.38,3.25,2.53,10,1.57,0.86,0.53,0.09,0.8,37.78,17000,150,0.41,0.04
80.9,0.55,1.61,59.56,3.45,2.58,10,1.61,0.86,0.49,0.09,0.81,38.89,17500,160,0.4,0.04
82.51,0.51,1.67,59.48,3.65,2.94,10,1.67,0.87,0.47,0.09,0.82,40.0,18000,170,0.41,0.04
83.47,0.48,1.76,59.5,3.52,3.08,10,1.76,0.87,0.44,0.09,0.83,41.11,18500,180,0.4,0.05
85.32,0.43,1.85,59.6,3.33,3.12,10,1.85,0.87,0.41,0.09,0.84,42.22,19000,190,0.4,0.05
86.27,0.41,1.89,59.06,3.6,3.25,10,1.87,0.87,0.41,0.09,0.84,43.33,19500,200,0.41,0.05
87.18,0.38,2.06,59.34,3.33,3.43,10,2.03,0.88,0.37,0.08,0.86,44.44,20000,210,0.41,0.05
87.92,0.36,2.17,58.34,3.46,3.59,10,2.13,0.88,0.35,0.09,0.86,45.56,20500,220,0.42,0.05
88.69,0.34,2.13,59.34,3.34,3.58,10,2.1,0.88,0.35,0.08,0.87,46.67,21000,230,0.41,0.05
89.11,0.33,2.17,59.78,3.06,3.69,10,2.13,0.88,0.33,0.08,0.87,47.78,21500,240,0.4,0.05
89.49,0.32,2.25,59.2,3.1,3.73,10,2.21,0.88,0.31,0.08,0.88,48.89,22000,250,0.41,0.05
89.92,0.31,2.26,60.0,3.1,3.85,10,2.22,0.88,0.32,0.08,0.88,50.0,22500,260,0.4,0.05
90.44,0.29,2.35,59.7,3.03,3.93,10,2.3,0.88,0.29,0.08,0.89,51.11,23000,270,0.4,0.05
90.5,0.29,2.29,59.76,2.91,3.97,10,2.26,0.88,0.3,0.08,0.88,52.22,23500,280,0.4,0.04
90.92,0.28,2.32,60.14,2.83,4.07,10,2.27,0.88,0.29,0.08,0.89,53.33,24000,290,0.4,0.04
91.02,0.28,2.36,59.86,2.86,4.12,10,2.31,0.88,0.29,0.08,0.88,54.44,24500,300,0.4,0.05
91.32,0.26,2.35,60.88,2.7,4.27,10,2.3,0.88,0.28,0.08,0.89,55.56,25000,310,0.39,0.04
