Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
56.8,1.19,1.33,55.92,6.13,4.65,10,1.33,0.79,0.83,0.1,0.7,22.22,10000,5,0.44,0.06
78.9,0.61,1.12,65.76,6.05,4.9,10,1.12,0.84,0.55,0.08,0.81,23.33,10500,10,0.34,0.03
91.98,0.24,1.19,69.74,5.9,5.12,10,1.2,0.86,0.37,0.07,0.87,24.44,11000,15,0.3,0.03
96.54,0.1,1.34,68.9,5.78,5.33,10,1.35,0.87,0.3,0.07,0.89,25.56,11500,20,0.31,0.03
97.64,0.07,1.34,69.32,5.75,5.55,10,1.35,0.87,0.29,0.06,0.89,26.67,12000,25,0.31,0.03
98.46,0.05,1.39,70.66,5.63,5.79,10,1.4,0.87,0.24,0.06,0.91,27.78,12500,30,0.29,0.03
98.35,0.05,1.31,71.22,5.57,6.03,10,1.31,0.87,0.26,0.06,0.9,28.89,13000,35,0.29,0.03
99.36,0.02,1.39,72.34,5.49,6.23,10,1.4,0.88,0.22,0.06,0.92,30.0,13500,40,0.28,0.03
99.68,0.01,1.42,71.98,5.45,6.46,10,1.42,0.87,0.22,0.06,0.92,31.11,14000,45,0.28,0.03
99.85,0.01,1.37,72.98,5.27,6.68,10,1.38,0.88,0.21,0.06,0.92,32.22,14500,50,0.27,0.03
99.83,0.01,1.39,73.0,5.24,6.92,10,1.41,0.87,0.2,0.06,0.92,33.33,15000,55,0.27,0.03
99.91,0.0,1.47,71.82,5.2,7.15,10,1.48,0.87,0.2,0.06,0.92,34.44,15500,60,0.28,0.03
99.37,0.02,1.46,71.78,5.06,7.36,10,1.47,0.87,0.22,0.06,0.92,35.56,16000,65,0.28,0.03
99.52,0.02,1.53,70.16,4.92,7.6,10,1.53,0.87,0.22,0.06,0.92,36.67,16500,70,0.3,0.03
99.75,0.01,1.34,73.8,4.87,7.84,10,1.33,0.88,0.2,0.05,0.93,37.78,17000,75,0.26,0.03
99.75,0.01,1.33,73.98,4.83,8.04,10,1.33,0.88,0.2,0.05,0.93,38.89,17500,80,0.26,0.03
99.72,0.01,1.38,72.24,4.74,8.26,10,1.39,0.87,0.21,0.06,0.92,40.0,18000,85,0.28,0.03
99.42,0.02,1.57,69.58,4.62,8.51,10,1.58,0.86,0.22,0.06,0.92,41.11,18500,90,0.3,0.03
98.97,0.04,1.28,73.92,4.53,8.72,10,1.29,0.87,0.21,0.05,0.92,42.22,19000,95,0.26,0.03
99.68,0.01,1.26,75.16,4.42,8.93,10,1.26,0.87,0.2,0.05,0.93,43.33,19500,100,0.25,0.03
99.77,0.01,1.31,74.5,4.38,9.16,10,1.31,0.87,0.2,0.05,0.93,44.44,20000,105,0.26,0.03
99.8,0.01,1.27,74.94,4.27,9.41,10,1.28,0.87,0.19,0.05,0.93,45.56,20500,110,0.25,0.03
99.83,0.01,1.25,74.52,4.19,9.65,10,1.26,0.87,0.19,0.05,0.93,46.67,21000,115,0.25,0.03
99.73,0.01,1.22,75.54,4.16,9.82,10,1.22,0.87,0.19,0.05,0.93,47.78,21500,120,0.24,0.03
99.81,0.01,1.21,75.66,4.04,10.06,10,1.21,0.87,0.19,0.05,0.93,48.89,22000,125,0.24,0.02
99.71,0.01,1.21,75.36,3.97,10.29,10,1.21,0.87,0.2,0.05,0.93,50.0,22500,130,0.25,0.02
99.66,0.01,1.18,75.04,3.88,10.54,10,1.19,0.87,0.19,0.05,0.93,51.11,23000,135,0.25,0.02
99.6,0.02,1.29,74.34,3.81,10.77,10,1.3,0.86,0.19,0.05,0.93,52.22,23500,140,0.26,0.02
99.58,0.02,1.21,75.84,3.7,10.97,10,1.21,0.86,0.18,0.05,0.93,53.33,24000,145,0.24,0.02
99.46,0.02,1.18,74.82,3.59,11.21,10,1.19,0.86,0.2,0.05,0.93,54.44,24500,150,0.25,0.03
99.64,0.01,1.16,76.12,3.54,11.43,10,1.17,0.86,0.19,0.05,0.93,55.56,25000,155,0.24,0.02
