Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
12.12,2.28,2.11,22.66,4.18,2.5,10,2.11,0.13,2.19,0.17,0.17,22.22,10000,10,0.77,0.22
32.48,1.82,1.67,39.28,4.08,2.62,10,1.68,0.58,1.55,0.14,0.41,23.33,10500,20,0.61,0.11
46.32,1.46,1.46,45.56,3.98,2.73,10,1.46,0.67,1.31,0.13,0.51,24.44,11000,30,0.54,0.07
55.03,1.23,1.26,53.36,3.83,2.85,10,1.26,0.7,1.2,0.12,0.56,25.56,11500,40,0.47,0.05
62.73,1.03,1.15,59.44,3.92,3.14,10,1.15,0.74,1.01,0.1,0.62,26.67,12000,50,0.41,0.04
68.9,0.87,1.02,64.08,3.84,3.08,10,1.02,0.77,0.9,0.09,0.67,27.78,12500,60,0.36,0.03
73.74,0.73,0.96,66.42,3.71,3.38,10,0.97,0.79,0.78,0.08,0.71,28.89,13000,70,0.34,0.03
77.85,0.62,0.9,68.58,3.88,3.33,10,0.9,0.79,0.72,0.08,0.73,30.0,13500,80,0.31,0.02
81.66,0.52,0.88,70.9,3.55,3.43,10,0.89,0.82,0.63,0.07,0.77,31.11,14000,90,0.29,0.02
84.79,0.43,0.85,72.32,3.68,3.6,10,0.85,0.83,0.54,0.07,0.8,32.22,14500,100,0.28,0.02
87.41,0.35,0.89,72.6,3.54,3.67,10,0.89,0.84,0.47,0.06,0.82,33.33,15000,110,0.27,0.02
89.69,0.29,0.9,73.44,3.49,3.82,10,0.91,0.84,0.42,0.06,0.84,34.44,15500,120,0.27,0.02
91.88,0.23,0.95,72.86,3.41,3.91,10,0.96,0.84,0.4,0.06,0.85,35.56,16000,130,0.27,0.02
93.84,0.17,1.01,74.24,3.28,4.02,10,1.01,0.85,0.33,0.06,0.87,36.67,16500,140,0.26,0.02
95.32,0.13,1.12,72.08,3.3,4.15,10,1.12,0.85,0.34,0.06,0.87,37.78,17000,150,0.28,0.03
96.63,0.1,1.18,73.66,3.23,4.28,10,1.18,0.86,0.28,0.06,0.89,38.89,17500,160,0.26,0.02
97.46,0.08,1.19,74.86,3.19,4.41,10,1.18,0.86,0.25,0.05,0.91,40.0,18000,170,0.25,0.02
98.13,0.06,1.26,73.4,3.21,4.5,10,1.25,0.86,0.26,0.06,0.9,41.11,18500,180,0.27,0.02
98.63,0.05,1.45,72.1,3.05,4.64,10,1.43,0.86,0.23,0.06,0.91,42.22,19000,190,0.28,0.02
98.85,0.04,1.33,73.52,3.01,4.9,10,1.32,0.86,0.23,0.06,0.91,43.33,19500,200,0.26,0.02
98.98,0.04,1.38,73.66,3.04,4.86,10,1.37,0.87,0.21,0.05,0.92,44.44,20000,210,0.26,0.02
99.17,0.03,1.37,74.5,2.95,4.99,10,1.36,0.87,0.21,0.05,0.92,45.56,20500,220,0.26,0.02
99.29,0.02,1.53,73.38,2.87,5.14,10,1.5,0.86,0.2,0.06,0.92,46.67,21000,230,0.27,0.03
99.37,0.02,1.7,71.92,2.85,5.21,10,1.66,0.86,0.2,0.06,0.92,47.78,21500,240,0.28,0.02
99.21,0.03,1.35,74.42,2.79,5.32,10,1.34,0.86,0.21,0.05,0.92,48.89,22000,250,0.26,0.02
99.42,0.02,1.34,74.64,2.71,5.45,10,1.33,0.86,0.2,0.05,0.92,50.0,22500,260,0.25,0.02
99.38,0.02,1.42,73.98,2.75,5.57,10,1.41,0.85,0.2,0.05,0.92,51.11,23000,270,0.26,0.02
99.28,0.03,1.28,74.5,2.56,5.69,10,1.28,0.85,0.21,0.05,0.92,52.22,23500,280,0.26,0.02
99.46,0.02,1.38,72.96,2.5,5.85,10,1.37,0.85,0.23,0.06,0.91,53.33,24000,290,0.27,0.03
99.45,0.02,1.27,75.86,2.48,5.94,10,1.26,0.86,0.21,0.05,0.92,54.44,24500,300,0.24,0.02
99.4,0.02,1.37,73.88,2.42,6.19,10,1.36,0.85,0.21,0.05,0.92,55.56,25000,310,0.26,0.02
