Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
11.83,2.3,2.27,12.06,4.13,2.51,10,2.27,0.0,2.3,0.18,0.12,22.22,10000,10,0.88,0.37
29.75,1.88,1.6,40.22,4.11,2.64,10,1.6,0.59,1.58,0.14,0.41,23.33,10500,20,0.6,0.1
44.56,1.5,1.43,46.86,4.18,2.75,10,1.43,0.64,1.39,0.13,0.47,24.44,11000,30,0.53,0.07
54.31,1.26,1.23,55.06,4.11,2.87,10,1.22,0.73,1.11,0.11,0.6,25.56,11500,40,0.45,0.05
62.58,1.04,1.05,61.4,4.03,2.99,10,1.05,0.75,0.99,0.1,0.64,26.67,12000,50,0.39,0.04
68.76,0.88,0.97,65.02,3.9,3.11,10,0.97,0.78,0.86,0.09,0.69,27.78,12500,60,0.35,0.03
73.59,0.75,1.0,64.68,3.78,3.23,10,1.0,0.77,0.85,0.09,0.69,28.89,13000,70,0.35,0.03
78.01,0.63,0.84,70.18,3.85,3.35,10,0.84,0.8,0.73,0.08,0.74,30.0,13500,80,0.3,0.02
81.98,0.51,0.84,70.9,3.76,3.47,10,0.85,0.81,0.65,0.07,0.77,31.11,14000,90,0.29,0.03
85.44,0.41,0.86,71.36,3.78,3.58,10,0.87,0.83,0.54,0.07,0.8,32.22,14500,100,0.29,0.02
88.41,0.33,0.89,72.44,3.61,3.71,10,0.9,0.83,0.46,0.06,0.83,33.33,15000,110,0.28,0.02
91.0,0.26,0.9,74.58,3.56,3.84,10,0.9,0.85,0.38,0.06,0.86,34.44,15500,120,0.25,0.02
93.48,0.19,0.98,74.02,3.47,3.94,10,0.99,0.86,0.33,0.06,0.88,35.56,16000,130,0.26,0.02
95.38,0.13,1.05,74.1,3.37,4.06,10,1.05,0.86,0.3,0.06,0.89,36.67,16500,140,0.26,0.02
96.8,0.1,1.17,74.02,3.32,4.18,10,1.18,0.86,0.26,0.05,0.9,37.78,17000,150,0.26,0.02
97.83,0.07,1.28,73.34,3.25,4.3,10,1.28,0.87,0.23,0.06,0.91,38.89,17500,160,0.27,0.02
98.49,0.05,1.39,73.9,3.24,4.43,10,1.39,0.87,0.2,0.05,0.92,40.0,18000,170,0.26,0.03
98.78,0.04,1.36,75.18,3.24,4.55,10,1.35,0.87,0.19,0.05,0.93,41.11,18500,180,0.25,0.02
99.18,0.03,1.35,74.24,3.15,4.66,10,1.35,0.86,0.21,0.05,0.92,42.22,19000,190,0.26,0.03
99.15,0.03,1.25,74.94,3.12,4.78,10,1.25,0.87,0.21,0.05,0.92,43.33,19500,200,0.25,0.02
99.3,0.03,1.28,75.18,3.05,4.9,10,1.28,0.87,0.2,0.05,0.93,44.44,20000,210,0.25,0.02
99.45,0.02,1.31,75.16,2.89,4.96,10,1.31,0.87,0.19,0.05,0.93,45.56,20500,220,0.25,0.02
99.48,0.02,1.29,74.7,2.8,5.07,10,1.29,0.86,0.2,0.05,0.92,46.67,21000,230,0.25,0.03
99.57,0.02,1.31,74.66,2.76,5.18,10,1.3,0.87,0.2,0.05,0.92,47.78,21500,240,0.25,0.02
99.53,0.02,1.32,75.5,2.79,5.3,10,1.32,0.87,0.19,0.05,0.93,48.89,22000,250,0.24,0.03
99.53,0.02,1.35,75.36,2.58,5.42,10,1.35,0.87,0.18,0.05,0.93,50.0,22500,260,0.25,0.02
99.55,0.02,1.31,75.4,2.67,5.53,10,1.31,0.86,0.2,0.05,0.92,51.11,23000,270,0.25,0.03
99.52,0.02,1.21,74.52,2.52,5.65,10,1.22,0.85,0.23,0.05,0.91,52.22,23500,280,0.25,0.03
99.47,0.02,1.34,74.76,2.56,5.76,10,1.34,0.84,0.2,0.05,0.92,53.33,24000,290,0.25,0.03
99.49,0.02,1.27,76.16,2.49,5.88,10,1.27,0.86,0.19,0.05,0.92,54.44,24500,300,0.24,0.02
99.47,0.02,1.18,76.72,2.45,6.02,10,1.18,0.85,0.2,0.05,0.92,55.56,25000,310,0.23,0.02
