Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
12.08,2.28,2.1,23.36,19.92,2.49,10,2.1,0.2,2.14,0.17,0.19,22.22,10000,10,0.77,0.28
33.97,1.78,1.63,37.84,19.63,2.62,10,1.63,0.56,1.6,0.15,0.4,23.33,10500,20,0.62,0.1
46.72,1.44,1.35,49.72,19.4,2.83,10,1.35,0.64,1.45,0.13,0.46,24.44,11000,30,0.5,0.06
56.47,1.2,1.19,56.34,19.07,2.87,10,1.19,0.69,1.25,0.12,0.54,25.56,11500,40,0.44,0.04
64.27,0.99,1.11,59.6,18.83,2.96,10,1.1,0.72,1.13,0.11,0.59,26.67,12000,50,0.4,0.04
69.96,0.84,1.02,63.82,18.55,3.09,10,1.02,0.74,1.01,0.1,0.63,27.78,12500,60,0.36,0.03
74.75,0.71,0.92,67.64,18.3,3.21,10,0.92,0.75,0.99,0.09,0.65,28.89,13000,70,0.32,0.03
78.67,0.61,0.88,68.6,18.0,3.33,10,0.88,0.78,0.8,0.08,0.71,30.0,13500,80,0.31,0.02
82.19,0.51,0.89,69.66,17.75,3.46,10,0.89,0.79,0.72,0.08,0.74,31.11,14000,90,0.3,0.02
85.22,0.42,0.79,72.24,17.49,3.67,10,0.79,0.8,0.7,0.07,0.74,32.22,14500,100,0.28,0.02
88.11,0.34,0.8,73.7,17.1,3.71,10,0.8,0.82,0.57,0.07,0.79,33.33,15000,110,0.26,0.02
90.56,0.27,0.82,73.68,16.79,3.81,10,0.82,0.83,0.51,0.06,0.81,34.44,15500,120,0.26,0.02
92.73,0.21,0.83,73.52,16.51,3.92,10,0.83,0.82,0.51,0.06,0.81,35.56,16000,130,0.26,0.02
94.5,0.16,1.01,70.96,16.22,4.02,10,1.0,0.83,0.44,0.07,0.83,36.67,16500,140,0.29,0.02
95.9,0.12,0.88,75.26,15.96,4.16,10,0.88,0.84,0.4,0.06,0.85,37.78,17000,150,0.25,0.02
97.04,0.09,0.95,74.34,15.63,4.3,10,0.95,0.85,0.37,0.06,0.86,38.89,17500,160,0.26,0.02
97.87,0.06,0.96,74.24,15.38,4.4,10,0.96,0.85,0.35,0.06,0.86,40.0,18000,170,0.26,0.02
98.27,0.05,1.04,73.86,15.15,4.51,10,1.04,0.84,0.33,0.06,0.87,41.11,18500,180,0.26,0.02
98.8,0.04,1.1,73.94,14.84,4.62,10,1.09,0.85,0.32,0.06,0.88,42.22,19000,190,0.26,0.02
98.95,0.04,1.05,75.24,14.52,4.74,10,1.04,0.85,0.3,0.06,0.88,43.33,19500,200,0.25,0.02
99.14,0.03,1.06,74.52,14.34,4.87,10,1.05,0.84,0.3,0.06,0.88,44.44,20000,210,0.25,0.02
99.18,0.03,1.09,74.62,14.0,4.96,10,1.07,0.85,0.3,0.06,0.88,45.56,20500,220,0.25,0.02
99.29,0.03,1.12,74.76,13.72,5.08,10,1.11,0.86,0.28,0.05,0.89,46.67,21000,230,0.25,0.02
99.43,0.02,1.1,74.94,13.44,5.21,10,1.09,0.85,0.27,0.05,0.89,47.78,21500,240,0.25,0.02
99.4,0.02,1.05,75.64,13.14,5.31,10,1.05,0.85,0.28,0.05,0.89,48.89,22000,250,0.24,0.02
99.42,0.02,1.1,74.6,12.87,5.43,10,1.1,0.84,0.28,0.06,0.89,50.0,22500,260,0.25,0.02
99.41,0.02,1.05,74.94,12.55,5.55,10,1.05,0.85,0.29,0.05,0.89,51.11,23000,270,0.25,0.02
99.36,0.03,1.08,74.74,12.31,5.66,10,1.08,0.84,0.28,0.05,0.89,52.22,23500,280,0.25,0.02
99.39,0.02,1.09,73.46,13.42,5.77,10,1.08,0.82,0.32,0.06,0.88,53.33,24000,290,0.27,0.02
99.39,0.02,1.05,75.74,11.7,5.92,10,1.04,0.84,0.28,0.05,0.89,54.44,24500,300,0.24,0.02
99.44,0.02,1.04,75.54,11.45,6.01,10,1.03,0.83,0.3,0.05,0.88,55.56,25000,310,0.24,0.02
