Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
70.22,0.84,1.29,64.12,6.0,4.55,10,1.29,0.84,0.48,0.08,0.83,22.22,10000,10,0.36,0.04
90.11,0.3,1.37,68.12,5.94,4.75,10,1.37,0.86,0.32,0.07,0.88,23.33,10500,20,0.32,0.03
97.02,0.09,1.36,70.96,5.81,4.98,10,1.35,0.88,0.25,0.06,0.91,24.44,11000,30,0.29,0.03
97.97,0.07,1.28,73.44,5.72,5.17,10,1.27,0.88,0.22,0.06,0.92,25.56,11500,40,0.27,0.03
98.05,0.06,1.36,72.58,5.71,5.41,10,1.36,0.88,0.23,0.06,0.92,26.67,12000,50,0.27,0.03
98.47,0.05,1.27,74.4,5.52,5.64,10,1.27,0.88,0.2,0.05,0.92,27.78,12500,60,0.26,0.02
97.86,0.07,1.24,75.16,5.44,5.86,10,1.23,0.88,0.2,0.05,0.93,28.89,13000,70,0.25,0.02
98.77,0.04,1.19,75.92,5.37,6.09,10,1.16,0.89,0.19,0.05,0.93,30.0,13500,80,0.24,0.02
98.88,0.04,1.16,77.08,5.34,6.28,10,1.15,0.89,0.18,0.05,0.94,31.11,14000,90,0.23,0.02
98.68,0.04,1.13,77.4,5.22,6.52,10,1.13,0.89,0.18,0.05,0.94,32.22,14500,100,0.23,0.02
98.78,0.04,1.17,77.32,5.16,6.74,10,1.17,0.89,0.17,0.05,0.94,33.33,15000,110,0.23,0.02
98.85,0.04,1.0,79.14,5.11,6.95,10,1.0,0.89,0.17,0.04,0.94,34.44,15500,120,0.21,0.01
99.02,0.03,1.02,79.32,4.97,7.17,10,1.02,0.89,0.16,0.04,0.94,35.56,16000,130,0.21,0.02
98.85,0.04,1.04,78.56,4.9,7.4,10,1.04,0.89,0.17,0.04,0.94,36.67,16500,140,0.21,0.02
98.96,0.04,1.03,79.62,4.87,7.6,10,1.01,0.89,0.16,0.04,0.94,37.78,17000,150,0.2,0.02
98.98,0.03,1.01,79.44,4.75,7.84,10,0.99,0.89,0.16,0.04,0.94,38.89,17500,160,0.21,0.02
99.07,0.03,1.01,79.66,4.67,8.07,10,1.0,0.89,0.16,0.04,0.94,40.0,18000,170,0.2,0.02
98.74,0.04,0.98,80.1,4.52,8.28,10,0.97,0.89,0.16,0.04,0.94,41.11,18500,180,0.2,0.02
99.23,0.03,0.94,81.58,4.48,8.49,10,0.93,0.89,0.14,0.04,0.95,42.22,19000,190,0.18,0.02
99.19,0.03,0.94,81.72,4.36,8.71,10,0.93,0.89,0.15,0.04,0.95,43.33,19500,200,0.18,0.02
99.32,0.02,0.93,81.4,4.33,8.95,10,0.92,0.89,0.13,0.04,0.95,44.44,20000,210,0.19,0.01
99.17,0.03,0.98,80.64,4.21,9.17,10,0.97,0.89,0.14,0.04,0.95,45.56,20500,220,0.19,0.01
99.12,0.03,0.91,82.28,4.17,9.4,10,0.91,0.89,0.13,0.04,0.95,46.67,21000,230,0.18,0.01
99.37,0.02,1.0,81.28,4.05,9.63,10,1.0,0.89,0.13,0.04,0.95,47.78,21500,240,0.19,0.01
99.3,0.02,0.9,82.48,4.05,10.0,10,0.89,0.89,0.13,0.04,0.95,48.89,22000,250,0.18,0.01
99.41,0.02,0.89,82.62,4.01,10.09,10,0.88,0.89,0.13,0.04,0.95,50.0,22500,260,0.17,0.01
99.31,0.02,0.96,82.18,3.85,10.36,10,0.94,0.89,0.12,0.04,0.96,51.11,23000,270,0.18,0.01
99.15,0.03,0.93,81.78,3.77,10.53,10,0.92,0.89,0.13,0.04,0.95,52.22,23500,280,0.18,0.02
99.47,0.02,0.88,83.08,3.7,10.72,10,0.86,0.89,0.11,0.03,0.96,53.33,24000,290,0.17,0.01
99.36,0.02,0.85,83.42,3.63,10.95,10,0.84,0.89,0.12,0.03,0.96,54.44,24500,300,0.17,0.01
99.42,0.02,0.91,82.22,3.51,11.25,10,0.9,0.89,0.12,0.04,0.96,55.56,25000,310,0.18,0.01
